asset,trades,w,l,e,wr,avg,ev,score,trades_ano,ml_c,stop,targ,bars,dir,hours
mnq,2229,707,1511,11,31.7,0.033,0.033,1.56,465.0,0.1,0.3,0.75,12,long,"0,4,8,12,16,20"
mnq,1597,517,1071,9,32.4,0.04,0.04,1.6,333.1,0.1,0.3,0.75,12,short,"0,4,8,12,16,20"
mnq,3821,1222,2579,20,32.0,0.036,0.036,2.21,797.0,0.2,0.3,0.75,12,both,"0,4,8,12,16,20"
mnq,2226,706,1509,11,31.7,0.033,0.033,1.56,464.3,0.2,0.3,0.75,12,long,"0,4,8,12,16,20"
mnq,1595,516,1070,9,32.4,0.04,0.04,1.58,332.7,0.2,0.3,0.75,12,short,"0,4,8,12,16,20"
mnq,3147,1004,2130,13,31.9,0.035,0.035,1.96,656.4,0.3,0.3,0.75,12,both,"0,4,8,12,16,20"
mnq,1857,587,1262,8,31.6,0.032,0.032,1.37,387.4,0.3,0.3,0.75,12,long,"0,4,8,12,16,20"
mnq,1290,417,868,5,32.3,0.039,0.039,1.42,269.1,0.3,0.3,0.75,12,short,"0,4,8,12,16,20"
mnq,1446,488,953,5,33.7,0.054,0.054,2.07,301.6,0.4,0.3,0.75,12,both,"0,4,8,12,16,20"
mnq,815,263,549,3,32.3,0.039,0.039,1.11,170.0,0.4,0.3,0.75,12,long,"0,4,8,12,16,20"
mnq,631,225,404,2,35.7,0.074,0.074,1.87,131.6,0.4,0.3,0.75,12,short,"0,4,8,12,16,20"
mnq,342,157,184,1,45.9,0.182,0.182,3.37,71.3,0.5,0.3,0.75,12,both,"0,4,8,12,16,20"
mnq,165,73,91,1,44.2,0.165,0.165,2.11,34.4,0.5,0.3,0.75,12,long,"0,4,8,12,16,20"
mnq,177,84,93,0,47.5,0.198,0.198,2.64,36.9,0.5,0.3,0.75,12,short,"0,4,8,12,16,20"
mnq,3826,1234,2588,4,32.3,0.039,0.039,2.39,798.1,0.0,0.3,0.75,16,both,"0,4,8,12,16,20"
mnq,2229,714,1514,1,32.0,0.036,0.036,1.72,465.0,0.0,0.3,0.75,16,long,"0,4,8,12,16,20"
mnq,1597,520,1074,3,32.6,0.042,0.042,1.67,333.1,0.0,0.3,0.75,16,short,"0,4,8,12,16,20"
mnq,3826,1234,2588,4,32.3,0.039,0.039,2.39,798.1,0.1,0.3,0.75,16,both,"0,4,8,12,16,20"
mnq,2229,714,1514,1,32.0,0.036,0.036,1.72,465.0,0.1,0.3,0.75,16,long,"0,4,8,12,16,20"
mnq,1597,520,1074,3,32.6,0.042,0.042,1.67,333.1,0.1,0.3,0.75,16,short,"0,4,8,12,16,20"
mnq,3821,1232,2585,4,32.2,0.039,0.039,2.38,797.0,0.2,0.3,0.75,16,both,"0,4,8,12,16,20"
mnq,2226,713,1512,1,32.0,0.036,0.036,1.71,464.3,0.2,0.3,0.75,16,long,"0,4,8,12,16,20"
mnq,1595,519,1073,3,32.5,0.042,0.042,1.66,332.7,0.2,0.3,0.75,16,short,"0,4,8,12,16,20"
mnq,3147,1011,2133,3,32.1,0.037,0.037,2.09,656.4,0.3,0.3,0.75,16,both,"0,4,8,12,16,20"
mnq,1857,592,1264,1,31.9,0.035,0.035,1.5,387.4,0.3,0.3,0.75,16,long,"0,4,8,12,16,20"
mnq,1290,419,869,2,32.5,0.041,0.041,1.47,269.1,0.3,0.3,0.75,16,short,"0,4,8,12,16,20"
mnq,1446,491,953,2,34.0,0.057,0.057,2.15,301.6,0.4,0.3,0.75,16,both,"0,4,8,12,16,20"
mnq,815,266,549,0,32.6,0.043,0.043,1.22,170.0,0.4,0.3,0.75,16,long,"0,4,8,12,16,20"
mnq,631,225,404,2,35.7,0.074,0.074,1.87,131.6,0.4,0.3,0.75,16,short,"0,4,8,12,16,20"
mnq,342,158,184,0,46.2,0.185,0.185,3.42,71.3,0.5,0.3,0.75,16,both,"0,4,8,12,16,20"
mnq,165,74,91,0,44.8,0.171,0.171,2.2,34.4,0.5,0.3,0.75,16,long,"0,4,8,12,16,20"
mnq,177,84,93,0,47.5,0.198,0.198,2.64,36.9,0.5,0.3,0.75,16,short,"0,4,8,12,16,20"
mnq,3826,1236,2589,1,32.3,0.039,0.039,2.43,798.1,0.0,0.3,0.75,24,both,"0,4,8,12,16,20"
mnq,2229,714,1515,0,32.0,0.036,0.036,1.72,465.0,0.0,0.3,0.75,24,long,"0,4,8,12,16,20"
mnq,1597,522,1074,1,32.7,0.043,0.043,1.73,333.1,0.0,0.3,0.75,24,short,"0,4,8,12,16,20"
mnq,3826,1236,2589,1,32.3,0.039,0.039,2.43,798.1,0.1,0.3,0.75,24,both,"0,4,8,12,16,20"
mnq,2229,714,1515,0,32.0,0.036,0.036,1.72,465.0,0.1,0.3,0.75,24,long,"0,4,8,12,16,20"
mnq,1597,522,1074,1,32.7,0.043,0.043,1.73,333.1,0.1,0.3,0.75,24,short,"0,4,8,12,16,20"
mnq,3821,1234,2586,1,32.3,0.039,0.039,2.42,797.0,0.2,0.3,0.75,24,both,"0,4,8,12,16,20"
mnq,2226,713,1513,0,32.0,0.036,0.036,1.71,464.3,0.2,0.3,0.75,24,long,"0,4,8,12,16,20"
mnq,1595,521,1073,1,32.7,0.043,0.043,1.72,332.7,0.2,0.3,0.75,24,short,"0,4,8,12,16,20"
mnq,3147,1012,2134,1,32.2,0.038,0.038,2.11,656.4,0.3,0.3,0.75,24,both,"0,4,8,12,16,20"
mnq,1857,592,1265,0,31.9,0.035,0.035,1.5,387.4,0.3,0.3,0.75,24,long,"0,4,8,12,16,20"
mnq,1290,420,869,1,32.6,0.042,0.042,1.5,269.1,0.3,0.3,0.75,24,short,"0,4,8,12,16,20"
mnq,1446,492,953,1,34.0,0.057,0.057,2.18,301.6,0.4,0.3,0.75,24,both,"0,4,8,12,16,20"
mnq,815,266,549,0,32.6,0.043,0.043,1.22,170.0,0.4,0.3,0.75,24,long,"0,4,8,12,16,20"
mnq,631,226,404,1,35.8,0.076,0.076,1.91,131.6,0.4,0.3,0.75,24,short,"0,4,8,12,16,20"
mnq,342,158,184,0,46.2,0.185,0.185,3.42,71.3,0.5,0.3,0.75,24,both,"0,4,8,12,16,20"
mnq,165,74,91,0,44.8,0.171,0.171,2.2,34.4,0.5,0.3,0.75,24,long,"0,4,8,12,16,20"
mnq,177,84,93,0,47.5,0.198,0.198,2.64,36.9,0.5,0.3,0.75,24,short,"0,4,8,12,16,20"
mnq,3826,867,2600,359,22.7,-0.005,-0.005,-0.33,798.1,0.0,0.3,1.0,6,both,"0,4,8,12,16,20"
mnq,2229,477,1513,239,21.4,-0.022,-0.022,-1.03,465.0,0.0,0.3,1.0,6,long,"0,4,8,12,16,20"
mnq,1597,390,1087,120,24.4,0.017,0.017,0.7,333.1,0.0,0.3,1.0,6,short,"0,4,8,12,16,20"
mnq,3826,867,2600,359,22.7,-0.005,-0.005,-0.33,798.1,0.1,0.3,1.0,6,both,"0,4,8,12,16,20"
mnq,2229,477,1513,239,21.4,-0.022,-0.022,-1.03,465.0,0.1,0.3,1.0,6,long,"0,4,8,12,16,20"
mnq,1597,390,1087,120,24.4,0.017,0.017,0.7,333.1,0.1,0.3,1.0,6,short,"0,4,8,12,16,20"
mnq,3821,867,2597,357,22.7,-0.005,-0.005,-0.31,797.0,0.2,0.3,1.0,6,both,"0,4,8,12,16,20"
mnq,2226,477,1511,238,21.4,-0.021,-0.021,-1.01,464.3,0.2,0.3,1.0,6,long,"0,4,8,12,16,20"
mnq,1595,390,1086,119,24.5,0.018,0.018,0.71,332.7,0.2,0.3,1.0,6,short,"0,4,8,12,16,20"
mnq,3147,745,2178,224,23.7,0.008,0.008,0.43,656.4,0.3,0.3,1.0,6,both,"0,4,8,12,16,20"
mnq,1857,412,1282,163,22.2,-0.012,-0.012,-0.5,387.4,0.3,0.3,1.0,6,long,"0,4,8,12,16,20"
mnq,1290,333,896,61,25.8,0.036,0.036,1.28,269.1,0.3,0.3,1.0,6,short,"0,4,8,12,16,20"
mnq,1446,405,986,55,28.0,0.064,0.064,2.44,301.6,0.4,0.3,1.0,6,both,"0,4,8,12,16,20"
mnq,815,211,571,33,25.9,0.037,0.037,1.04,170.0,0.4,0.3,1.0,6,long,"0,4,8,12,16,20"
mnq,631,194,415,22,30.7,0.1,0.1,2.5,131.6,0.4,0.3,1.0,6,short,"0,4,8,12,16,20"
mnq,342,131,197,14,38.3,0.198,0.198,3.66,71.3,0.5,0.3,1.0,6,both,"0,4,8,12,16,20"
mnq,165,61,97,7,37.0,0.181,0.181,2.32,34.4,0.5,0.3,1.0,6,long,"0,4,8,12,16,20"
mnq,177,70,100,7,39.5,0.214,0.214,2.85,36.9,0.5,0.3,1.0,6,short,"0,4,8,12,16,20"
mnq,3826,958,2673,195,25.0,0.026,0.026,1.58,798.1,0.0,0.3,1.0,8,both,"0,4,8,12,16,20"
mnq,2229,541,1560,128,24.3,0.016,0.016,0.73,465.0,0.0,0.3,1.0,8,long,"0,4,8,12,16,20"
mnq,1597,417,1113,67,26.1,0.039,0.039,1.58,333.1,0.0,0.3,1.0,8,short,"0,4,8,12,16,20"
mnq,3826,958,2673,195,25.0,0.026,0.026,1.58,798.1,0.1,0.3,1.0,8,both,"0,4,8,12,16,20"
mnq,2229,541,1560,128,24.3,0.016,0.016,0.73,465.0,0.1,0.3,1.0,8,long,"0,4,8,12,16,20"
mnq,1597,417,1113,67,26.1,0.039,0.039,1.58,333.1,0.1,0.3,1.0,8,short,"0,4,8,12,16,20"
mnq,3821,958,2670,193,25.1,0.026,0.026,1.6,797.0,0.2,0.3,1.0,8,both,"0,4,8,12,16,20"
mnq,2226,541,1558,127,24.3,0.016,0.016,0.75,464.3,0.2,0.3,1.0,8,long,"0,4,8,12,16,20"
mnq,1595,417,1112,66,26.1,0.04,0.04,1.59,332.7,0.2,0.3,1.0,8,short,"0,4,8,12,16,20"
mnq,3147,814,2214,119,25.9,0.036,0.036,2.03,656.4,0.3,0.3,1.0,8,both,"0,4,8,12,16,20"
mnq,1857,463,1306,88,24.9,0.024,0.024,1.04,387.4,0.3,0.3,1.0,8,long,"0,4,8,12,16,20"
mnq,1290,351,908,31,27.2,0.054,0.054,1.93,269.1,0.3,0.3,1.0,8,short,"0,4,8,12,16,20"
mnq,1446,422,993,31,29.2,0.079,0.079,3.02,301.6,0.4,0.3,1.0,8,both,"0,4,8,12,16,20"
mnq,815,220,574,21,27.0,0.051,0.051,1.45,170.0,0.4,0.3,1.0,8,long,"0,4,8,12,16,20"
mnq,631,202,419,10,32.0,0.116,0.116,2.92,131.6,0.4,0.3,1.0,8,short,"0,4,8,12,16,20"
mnq,342,136,197,9,39.8,0.217,0.217,4.01,71.3,0.5,0.3,1.0,8,both,"0,4,8,12,16,20"
mnq,165,62,97,6,37.6,0.188,0.188,2.42,34.4,0.5,0.3,1.0,8,long,"0,4,8,12,16,20"
mnq,177,74,100,3,41.8,0.244,0.244,3.24,36.9,0.5,0.3,1.0,8,short,"0,4,8,12,16,20"
mnq,3826,1035,2728,63,27.1,0.052,0.052,3.2,798.1,0.0,0.3,1.0,12,both,"0,4,8,12,16,20"
mnq,2229,588,1599,42,26.4,0.043,0.043,2.03,465.0,0.0,0.3,1.0,12,long,"0,4,8,12,16,20"
mnq,1597,447,1129,21,28.0,0.064,0.064,2.55,333.1,0.0,0.3,1.0,12,short,"0,4,8,12,16,20"
mnq,3826,1035,2728,63,27.1,0.052,0.052,3.2,798.1,0.1,0.3,1.0,12,both,"0,4,8,12,16,20"
mnq,2229,588,1599,42,26.4,0.043,0.043,2.03,465.0,0.1,0.3,1.0,12,long,"0,4,8,12,16,20"
mnq,1597,447,1129,21,28.0,0.064,0.064,2.55,333.1,0.1,0.3,1.0,12,short,"0,4,8,12,16,20"
mnq,3821,1035,2725,61,27.1,0.052,0.052,3.22,797.0,0.2,0.3,1.0,12,both,"0,4,8,12,16,20"
mnq,2226,588,1597,41,26.4,0.043,0.043,2.05,464.3,0.2,0.3,1.0,12,long,"0,4,8,12,16,20"
mnq,1595,447,1128,20,28.0,0.064,0.064,2.57,332.7,0.2,0.3,1.0,12,short,"0,4,8,12,16,20"
mnq,3147,865,2242,40,27.5,0.057,0.057,3.22,656.4,0.3,0.3,1.0,12,both,"0,4,8,12,16,20"
mnq,1857,496,1330,31,26.7,0.047,0.047,2.04,387.4,0.3,0.3,1.0,12,long,"0,4,8,12,16,20"
mnq,1290,369,912,9,28.6,0.072,0.072,2.58,269.1,0.3,0.3,1.0,12,short,"0,4,8,12,16,20"
mnq,1446,435,997,14,30.1,0.091,0.091,3.46,301.6,0.4,0.3,1.0,12,both,"0,4,8,12,16,20"
mnq,815,226,578,11,27.7,0.06,0.06,1.73,170.0,0.4,0.3,1.0,12,long,"0,4,8,12,16,20"
mnq,631,209,419,3,33.1,0.131,0.131,3.28,131.6,0.4,0.3,1.0,12,short,"0,4,8,12,16,20"
mnq,342,138,197,7,40.4,0.225,0.225,4.15,71.3,0.5,0.3,1.0,12,both,"0,4,8,12,16,20"
mnq,165,62,97,6,37.6,0.188,0.188,2.42,34.4,0.5,0.3,1.0,12,long,"0,4,8,12,16,20"
mnq,177,76,100,1,42.9,0.258,0.258,3.44,36.9,0.5,0.3,1.0,12,short,"0,4,8,12,16,20"
mnq,3826,1065,2749,12,27.8,0.062,0.062,3.83,798.1,0.0,0.3,1.0,16,both,"0,4,8,12,16,20"
mnq,2229,610,1613,6,27.4,0.056,0.056,2.63,465.0,0.0,0.3,1.0,16,long,"0,4,8,12,16,20"
mnq,1597,455,1136,6,28.5,0.07,0.07,2.81,333.1,0.0,0.3,1.0,16,short,"0,4,8,12,16,20"
mnq,3826,1065,2749,12,27.8,0.062,0.062,3.83,798.1,0.1,0.3,1.0,16,both,"0,4,8,12,16,20"
mnq,2229,610,1613,6,27.4,0.056,0.056,2.63,465.0,0.1,0.3,1.0,16,long,"0,4,8,12,16,20"
mnq,1597,455,1136,6,28.5,0.07,0.07,2.81,333.1,0.1,0.3,1.0,16,short,"0,4,8,12,16,20"
mnq,3821,1063,2746,12,27.8,0.062,0.062,3.81,797.0,0.2,0.3,1.0,16,both,"0,4,8,12,16,20"
mnq,2226,609,1611,6,27.4,0.056,0.056,2.63,464.3,0.2,0.3,1.0,16,long,"0,4,8,12,16,20"
mnq,1595,454,1135,6,28.5,0.07,0.07,2.8,332.7,0.2,0.3,1.0,16,short,"0,4,8,12,16,20"
mnq,3147,886,2253,8,28.2,0.066,0.066,3.7,656.4,0.3,0.3,1.0,16,both,"0,4,8,12,16,20"
mnq,1857,513,1339,5,27.6,0.059,0.059,2.55,387.4,0.3,0.3,1.0,16,long,"0,4,8,12,16,20"
mnq,1290,373,914,3,28.9,0.076,0.076,2.73,269.1,0.3,0.3,1.0,16,short,"0,4,8,12,16,20"
mnq,1446,442,999,5,30.6,0.097,0.097,3.7,301.6,0.4,0.3,1.0,16,both,"0,4,8,12,16,20"
mnq,815,233,580,2,28.6,0.072,0.072,2.05,170.0,0.4,0.3,1.0,16,long,"0,4,8,12,16,20"
mnq,631,209,419,3,33.1,0.131,0.131,3.28,131.6,0.4,0.3,1.0,16,short,"0,4,8,12,16,20"
mnq,342,142,198,2,41.5,0.24,0.24,4.43,71.3,0.5,0.3,1.0,16,both,"0,4,8,12,16,20"
mnq,165,66,98,1,40.0,0.22,0.22,2.83,34.4,0.5,0.3,1.0,16,long,"0,4,8,12,16,20"
mnq,177,76,100,1,42.9,0.258,0.258,3.44,36.9,0.5,0.3,1.0,16,short,"0,4,8,12,16,20"
mnq,3826,1068,2754,4,27.9,0.063,0.063,3.89,798.1,0.0,0.3,1.0,24,both,"0,4,8,12,16,20"
mnq,2229,611,1617,1,27.4,0.056,0.056,2.66,465.0,0.0,0.3,1.0,24,long,"0,4,8,12,16,20"
mnq,1597,457,1137,3,28.6,0.072,0.072,2.88,333.1,0.0,0.3,1.0,24,short,"0,4,8,12,16,20"
mnq,3826,1068,2754,4,27.9,0.063,0.063,3.89,798.1,0.1,0.3,1.0,24,both,"0,4,8,12,16,20"
mnq,2229,611,1617,1,27.4,0.056,0.056,2.66,465.0,0.1,0.3,1.0,24,long,"0,4,8,12,16,20"
mnq,1597,457,1137,3,28.6,0.072,0.072,2.88,333.1,0.1,0.3,1.0,24,short,"0,4,8,12,16,20"
mnq,3821,1066,2751,4,27.9,0.063,0.063,3.87,797.0,0.2,0.3,1.0,24,both,"0,4,8,12,16,20"
mnq,2226,610,1615,1,27.4,0.056,0.056,2.65,464.3,0.2,0.3,1.0,24,long,"0,4,8,12,16,20"
mnq,1595,456,1136,3,28.6,0.072,0.072,2.86,332.7,0.2,0.3,1.0,24,short,"0,4,8,12,16,20"
mnq,3147,887,2256,4,28.2,0.066,0.066,3.73,656.4,0.3,0.3,1.0,24,both,"0,4,8,12,16,20"
mnq,1857,514,1342,1,27.7,0.06,0.06,2.58,387.4,0.3,0.3,1.0,24,long,"0,4,8,12,16,20"
mnq,1290,373,914,3,28.9,0.076,0.076,2.73,269.1,0.3,0.3,1.0,24,short,"0,4,8,12,16,20"
mnq,1446,443,999,4,30.6,0.098,0.098,3.74,301.6,0.4,0.3,1.0,24,both,"0,4,8,12,16,20"
mnq,815,234,580,1,28.7,0.073,0.073,2.09,170.0,0.4,0.3,1.0,24,long,"0,4,8,12,16,20"
mnq,631,209,419,3,33.1,0.131,0.131,3.28,131.6,0.4,0.3,1.0,24,short,"0,4,8,12,16,20"
mnq,342,142,198,2,41.5,0.24,0.24,4.43,71.3,0.5,0.3,1.0,24,both,"0,4,8,12,16,20"
mnq,165,66,98,1,40.0,0.22,0.22,2.83,34.4,0.5,0.3,1.0,24,long,"0,4,8,12,16,20"
mnq,177,76,100,1,42.9,0.258,0.258,3.44,36.9,0.5,0.3,1.0,24,short,"0,4,8,12,16,20"
mnq,3826,583,2677,566,15.2,-0.026,-0.026,-1.59,798.1,0.0,0.3,1.5,6,both,"0,4,8,12,16,20"
mnq,2229,313,1558,358,14.0,-0.047,-0.047,-2.23,465.0,0.0,0.3,1.5,6,long,"0,4,8,12,16,20"
mnq,1597,270,1119,208,16.9,0.004,0.004,0.17,333.1,0.0,0.3,1.5,6,short,"0,4,8,12,16,20"
mnq,3826,583,2677,566,15.2,-0.026,-0.026,-1.59,798.1,0.1,0.3,1.5,6,both,"0,4,8,12,16,20"
mnq,2229,313,1558,358,14.0,-0.047,-0.047,-2.23,465.0,0.1,0.3,1.5,6,long,"0,4,8,12,16,20"
mnq,1597,270,1119,208,16.9,0.004,0.004,0.17,333.1,0.1,0.3,1.5,6,short,"0,4,8,12,16,20"
mnq,3821,583,2674,564,15.3,-0.025,-0.025,-1.57,797.0,0.2,0.3,1.5,6,both,"0,4,8,12,16,20"
mnq,2226,313,1556,357,14.1,-0.047,-0.047,-2.21,464.3,0.2,0.3,1.5,6,long,"0,4,8,12,16,20"
mnq,1595,270,1118,207,16.9,0.005,0.005,0.19,332.7,0.2,0.3,1.5,6,short,"0,4,8,12,16,20"
mnq,3147,525,2250,372,16.7,0.0,0.0,0.02,656.4,0.3,0.3,1.5,6,both,"0,4,8,12,16,20"
mnq,1857,281,1324,252,15.1,-0.028,-0.028,-1.19,387.4,0.3,0.3,1.5,6,long,"0,4,8,12,16,20"
mnq,1290,244,926,120,18.9,0.04,0.04,1.45,269.1,0.3,0.3,1.5,6,short,"0,4,8,12,16,20"
mnq,1446,309,1016,121,21.4,0.085,0.085,3.22,301.6,0.4,0.3,1.5,6,both,"0,4,8,12,16,20"
mnq,815,163,588,64,20.0,0.06,0.06,1.71,170.0,0.4,0.3,1.5,6,long,"0,4,8,12,16,20"
mnq,631,146,428,57,23.1,0.116,0.116,2.93,131.6,0.4,0.3,1.5,6,short,"0,4,8,12,16,20"
mnq,342,105,206,31,30.7,0.253,0.253,4.67,71.3,0.5,0.3,1.5,6,both,"0,4,8,12,16,20"
mnq,165,50,101,14,30.3,0.245,0.245,3.15,34.4,0.5,0.3,1.5,6,long,"0,4,8,12,16,20"
mnq,177,55,105,17,31.1,0.259,0.259,3.45,36.9,0.5,0.3,1.5,6,short,"0,4,8,12,16,20"
mnq,3826,658,2772,396,17.2,0.01,0.01,0.59,798.1,0.0,0.3,1.5,8,both,"0,4,8,12,16,20"
mnq,2229,357,1620,252,16.0,-0.012,-0.012,-0.55,465.0,0.0,0.3,1.5,8,long,"0,4,8,12,16,20"
mnq,1597,301,1152,144,18.8,0.039,0.039,1.57,333.1,0.0,0.3,1.5,8,short,"0,4,8,12,16,20"
mnq,3826,658,2772,396,17.2,0.01,0.01,0.59,798.1,0.1,0.3,1.5,8,both,"0,4,8,12,16,20"
mnq,2229,357,1620,252,16.0,-0.012,-0.012,-0.55,465.0,0.1,0.3,1.5,8,long,"0,4,8,12,16,20"
mnq,1597,301,1152,144,18.8,0.039,0.039,1.57,333.1,0.1,0.3,1.5,8,short,"0,4,8,12,16,20"
mnq,3821,658,2769,394,17.2,0.01,0.01,0.62,797.0,0.2,0.3,1.5,8,both,"0,4,8,12,16,20"
mnq,2226,357,1618,251,16.0,-0.011,-0.011,-0.53,464.3,0.2,0.3,1.5,8,long,"0,4,8,12,16,20"
mnq,1595,301,1151,143,18.9,0.04,0.04,1.58,332.7,0.2,0.3,1.5,8,short,"0,4,8,12,16,20"
mnq,3147,576,2303,268,18.3,0.029,0.029,1.65,656.4,0.3,0.3,1.5,8,both,"0,4,8,12,16,20"
mnq,1857,313,1360,184,16.9,0.003,0.003,0.15,387.4,0.3,0.3,1.5,8,long,"0,4,8,12,16,20"
mnq,1290,263,943,84,20.4,0.067,0.067,2.41,269.1,0.3,0.3,1.5,8,short,"0,4,8,12,16,20"
mnq,1446,330,1029,87,22.8,0.111,0.111,4.21,301.6,0.4,0.3,1.5,8,both,"0,4,8,12,16,20"
mnq,815,172,594,49,21.1,0.08,0.08,2.28,170.0,0.4,0.3,1.5,8,long,"0,4,8,12,16,20"
mnq,631,158,435,38,25.0,0.151,0.151,3.79,131.6,0.4,0.3,1.5,8,short,"0,4,8,12,16,20"
mnq,342,112,209,21,32.7,0.289,0.289,5.35,71.3,0.5,0.3,1.5,8,both,"0,4,8,12,16,20"
mnq,165,52,103,10,31.5,0.267,0.267,3.43,34.4,0.5,0.3,1.5,8,long,"0,4,8,12,16,20"
mnq,177,60,106,11,33.9,0.31,0.31,4.13,36.9,0.5,0.3,1.5,8,short,"0,4,8,12,16,20"
mnq,3826,772,2873,181,20.2,0.063,0.063,3.91,798.1,0.0,0.3,1.5,12,both,"0,4,8,12,16,20"
mnq,2229,431,1688,110,19.3,0.048,0.048,2.27,465.0,0.0,0.3,1.5,12,long,"0,4,8,12,16,20"
mnq,1597,341,1185,71,21.4,0.084,0.084,3.37,333.1,0.0,0.3,1.5,12,short,"0,4,8,12,16,20"
mnq,3826,772,2873,181,20.2,0.063,0.063,3.91,798.1,0.1,0.3,1.5,12,both,"0,4,8,12,16,20"
mnq,2229,431,1688,110,19.3,0.048,0.048,2.27,465.0,0.1,0.3,1.5,12,long,"0,4,8,12,16,20"
mnq,1597,341,1185,71,21.4,0.084,0.084,3.37,333.1,0.1,0.3,1.5,12,short,"0,4,8,12,16,20"
mnq,3821,772,2870,179,20.2,0.064,0.064,3.94,797.0,0.2,0.3,1.5,12,both,"0,4,8,12,16,20"
mnq,2226,431,1686,109,19.4,0.049,0.049,2.29,464.3,0.2,0.3,1.5,12,long,"0,4,8,12,16,20"
mnq,1595,341,1184,70,21.4,0.085,0.085,3.39,332.7,0.2,0.3,1.5,12,short,"0,4,8,12,16,20"
mnq,3147,659,2361,127,20.9,0.077,0.077,4.32,656.4,0.3,0.3,1.5,12,both,"0,4,8,12,16,20"
mnq,1857,372,1406,79,20.0,0.061,0.061,2.61,387.4,0.3,0.3,1.5,12,long,"0,4,8,12,16,20"
mnq,1290,287,955,48,22.2,0.1,0.1,3.61,269.1,0.3,0.3,1.5,12,short,"0,4,8,12,16,20"
mnq,1446,356,1041,49,24.6,0.143,0.143,5.44,301.6,0.4,0.3,1.5,12,both,"0,4,8,12,16,20"
mnq,815,185,604,26,22.7,0.109,0.109,3.1,170.0,0.4,0.3,1.5,12,long,"0,4,8,12,16,20"
mnq,631,171,437,23,27.1,0.188,0.188,4.72,131.6,0.4,0.3,1.5,12,short,"0,4,8,12,16,20"
mnq,342,116,209,17,33.9,0.311,0.311,5.74,71.3,0.5,0.3,1.5,12,both,"0,4,8,12,16,20"
mnq,165,52,103,10,31.5,0.267,0.267,3.43,34.4,0.5,0.3,1.5,12,long,"0,4,8,12,16,20"
mnq,177,64,106,7,36.2,0.351,0.351,4.67,36.9,0.5,0.3,1.5,12,short,"0,4,8,12,16,20"
mnq,3826,839,2931,56,21.9,0.095,0.095,5.86,798.1,0.0,0.3,1.5,16,both,"0,4,8,12,16,20"
mnq,2229,479,1727,23,21.5,0.087,0.087,4.1,465.0,0.0,0.3,1.5,16,long,"0,4,8,12,16,20"
mnq,1597,360,1204,33,22.5,0.106,0.106,4.23,333.1,0.0,0.3,1.5,16,short,"0,4,8,12,16,20"
mnq,3826,839,2931,56,21.9,0.095,0.095,5.86,798.1,0.1,0.3,1.5,16,both,"0,4,8,12,16,20"
mnq,2229,479,1727,23,21.5,0.087,0.087,4.1,465.0,0.1,0.3,1.5,16,long,"0,4,8,12,16,20"
mnq,1597,360,1204,33,22.5,0.106,0.106,4.23,333.1,0.1,0.3,1.5,16,short,"0,4,8,12,16,20"
mnq,3821,839,2926,56,22.0,0.095,0.095,5.89,797.0,0.2,0.3,1.5,16,both,"0,4,8,12,16,20"
mnq,2226,479,1724,23,21.5,0.087,0.087,4.12,464.3,0.2,0.3,1.5,16,long,"0,4,8,12,16,20"
mnq,1595,360,1202,33,22.6,0.106,0.106,4.24,332.7,0.2,0.3,1.5,16,short,"0,4,8,12,16,20"
mnq,3147,704,2395,48,22.4,0.103,0.103,5.76,656.4,0.3,0.3,1.5,16,both,"0,4,8,12,16,20"
mnq,1857,405,1432,20,21.8,0.093,0.093,3.99,387.4,0.3,0.3,1.5,16,long,"0,4,8,12,16,20"
mnq,1290,299,963,28,23.2,0.117,0.117,4.21,269.1,0.3,0.3,1.5,16,short,"0,4,8,12,16,20"
mnq,1446,371,1051,24,25.7,0.162,0.162,6.15,301.6,0.4,0.3,1.5,16,both,"0,4,8,12,16,20"
mnq,815,197,612,6,24.2,0.135,0.135,3.86,170.0,0.4,0.3,1.5,16,long,"0,4,8,12,16,20"
mnq,631,174,439,18,27.6,0.196,0.196,4.93,131.6,0.4,0.3,1.5,16,short,"0,4,8,12,16,20"
mnq,342,123,213,6,36.0,0.347,0.347,6.42,71.3,0.5,0.3,1.5,16,both,"0,4,8,12,16,20"
mnq,165,57,107,1,34.5,0.322,0.322,4.13,34.4,0.5,0.3,1.5,16,long,"0,4,8,12,16,20"
mnq,177,66,106,5,37.3,0.371,0.371,4.94,36.9,0.5,0.3,1.5,16,short,"0,4,8,12,16,20"
mnq,3826,856,2944,26,22.4,0.103,0.103,6.35,798.1,0.0,0.3,1.5,24,both,"0,4,8,12,16,20"
mnq,2229,488,1737,4,21.9,0.094,0.094,4.44,465.0,0.0,0.3,1.5,24,long,"0,4,8,12,16,20"
mnq,1597,368,1207,22,23.0,0.115,0.115,4.59,333.1,0.0,0.3,1.5,24,short,"0,4,8,12,16,20"
mnq,3826,856,2944,26,22.4,0.103,0.103,6.35,798.1,0.1,0.3,1.5,24,both,"0,4,8,12,16,20"
mnq,2229,488,1737,4,21.9,0.094,0.094,4.44,465.0,0.1,0.3,1.5,24,long,"0,4,8,12,16,20"
mnq,1597,368,1207,22,23.0,0.115,0.115,4.59,333.1,0.1,0.3,1.5,24,short,"0,4,8,12,16,20"
mnq,3821,856,2939,26,22.4,0.103,0.103,6.38,797.0,0.2,0.3,1.5,24,both,"0,4,8,12,16,20"
