asset,trades,w,l,e,wr,avg,ev,score,trades_ano,ml_c,stop,targ,bars,dir,hours
cl,1052,426,406,220,40.5,-0.041,-0.041,-1.34,219.4,0.1,0.75,1.0,6,long,"8,12,16,20"
cl,1232,486,540,206,39.4,-0.06,-0.06,-2.09,257.0,0.1,0.75,1.0,6,short,"8,12,16,20"
cl,2274,912,944,418,40.1,-0.048,-0.048,-2.3,474.3,0.2,0.75,1.0,6,both,"8,12,16,20"
cl,1046,426,405,215,40.7,-0.037,-0.037,-1.21,218.2,0.2,0.75,1.0,6,long,"8,12,16,20"
cl,1228,486,539,203,39.6,-0.057,-0.057,-2.01,256.2,0.2,0.75,1.0,6,short,"8,12,16,20"
cl,1966,864,862,240,43.9,0.019,0.019,0.85,410.1,0.3,0.75,1.0,6,both,"8,12,16,20"
cl,870,399,357,114,45.9,0.053,0.053,1.55,181.5,0.3,0.75,1.0,6,long,"8,12,16,20"
cl,1096,465,505,126,42.4,-0.008,-0.008,-0.25,228.6,0.3,0.75,1.0,6,short,"8,12,16,20"
cl,1291,604,597,90,46.8,0.069,0.069,2.47,269.3,0.4,0.75,1.0,6,both,"8,12,16,20"
cl,549,272,246,31,49.5,0.117,0.117,2.74,114.5,0.4,0.75,1.0,6,long,"8,12,16,20"
cl,742,332,351,59,44.7,0.033,0.033,0.9,154.8,0.4,0.75,1.0,6,short,"8,12,16,20"
cl,486,232,214,40,47.7,0.085,0.085,1.88,101.4,0.5,0.75,1.0,6,both,"8,12,16,20"
cl,190,107,70,13,56.3,0.236,0.236,3.25,39.6,0.5,0.75,1.0,6,long,"8,12,16,20"
cl,296,125,144,27,42.2,-0.011,-0.011,-0.19,61.7,0.5,0.75,1.0,6,short,"8,12,16,20"
cl,2284,970,979,335,42.5,-0.007,-0.007,-0.32,476.4,0.0,0.75,1.0,8,both,"8,12,16,20"
cl,1052,449,423,180,42.7,-0.003,-0.003,-0.1,219.4,0.0,0.75,1.0,8,long,"8,12,16,20"
cl,1232,521,556,155,42.3,-0.01,-0.01,-0.35,257.0,0.0,0.75,1.0,8,short,"8,12,16,20"
cl,2284,970,979,335,42.5,-0.007,-0.007,-0.32,476.4,0.1,0.75,1.0,8,both,"8,12,16,20"
cl,1052,449,423,180,42.7,-0.003,-0.003,-0.1,219.4,0.1,0.75,1.0,8,long,"8,12,16,20"
cl,1232,521,556,155,42.3,-0.01,-0.01,-0.35,257.0,0.1,0.75,1.0,8,short,"8,12,16,20"
cl,2274,970,977,327,42.7,-0.004,-0.004,-0.17,474.3,0.2,0.75,1.0,8,both,"8,12,16,20"
cl,1046,449,422,175,42.9,0.001,0.001,0.04,218.2,0.2,0.75,1.0,8,long,"8,12,16,20"
cl,1228,521,555,152,42.4,-0.008,-0.008,-0.26,256.2,0.2,0.75,1.0,8,short,"8,12,16,20"
cl,1966,908,879,179,46.2,0.058,0.058,2.58,410.1,0.3,0.75,1.0,8,both,"8,12,16,20"
cl,870,415,365,90,47.7,0.085,0.085,2.5,181.5,0.3,0.75,1.0,8,long,"8,12,16,20"
cl,1096,493,514,89,45.0,0.037,0.037,1.23,228.6,0.3,0.75,1.0,8,short,"8,12,16,20"
cl,1291,625,599,67,48.4,0.097,0.097,3.49,269.3,0.4,0.75,1.0,8,both,"8,12,16,20"
cl,549,280,246,23,51.0,0.143,0.143,3.34,114.5,0.4,0.75,1.0,8,long,"8,12,16,20"
cl,742,345,353,44,46.5,0.064,0.064,1.73,154.8,0.4,0.75,1.0,8,short,"8,12,16,20"
cl,486,242,215,29,49.8,0.121,0.121,2.68,101.4,0.5,0.75,1.0,8,both,"8,12,16,20"
cl,190,110,70,10,57.9,0.263,0.263,3.63,39.6,0.5,0.75,1.0,8,long,"8,12,16,20"
cl,296,132,145,19,44.6,0.03,0.03,0.52,61.7,0.5,0.75,1.0,8,short,"8,12,16,20"
cl,2284,1103,1059,122,48.3,0.095,0.095,4.55,476.4,0.0,0.75,1.0,12,both,"8,12,16,20"
cl,1052,516,469,67,49.0,0.108,0.108,3.51,219.4,0.0,0.75,1.0,12,long,"8,12,16,20"
cl,1232,587,590,55,47.6,0.084,0.084,2.94,257.0,0.0,0.75,1.0,12,short,"8,12,16,20"
cl,2284,1103,1059,122,48.3,0.095,0.095,4.55,476.4,0.1,0.75,1.0,12,both,"8,12,16,20"
cl,1052,516,469,67,49.0,0.108,0.108,3.51,219.4,0.1,0.75,1.0,12,long,"8,12,16,20"
cl,1232,587,590,55,47.6,0.084,0.084,2.94,257.0,0.1,0.75,1.0,12,short,"8,12,16,20"
cl,2274,1100,1054,120,48.4,0.097,0.097,4.6,474.3,0.2,0.75,1.0,12,both,"8,12,16,20"
cl,1046,515,466,65,49.2,0.112,0.112,3.61,218.2,0.2,0.75,1.0,12,long,"8,12,16,20"
cl,1228,585,588,55,47.6,0.084,0.084,2.93,256.2,0.2,0.75,1.0,12,short,"8,12,16,20"
cl,1966,984,915,67,50.1,0.126,0.126,5.58,410.1,0.3,0.75,1.0,12,both,"8,12,16,20"
cl,870,453,384,33,52.1,0.161,0.161,4.75,181.5,0.3,0.75,1.0,12,long,"8,12,16,20"
cl,1096,531,531,34,48.4,0.098,0.098,3.24,228.6,0.3,0.75,1.0,12,short,"8,12,16,20"
cl,1291,655,612,24,50.7,0.138,0.138,4.95,269.3,0.4,0.75,1.0,12,both,"8,12,16,20"
cl,549,292,250,7,53.2,0.181,0.181,4.24,114.5,0.4,0.75,1.0,12,long,"8,12,16,20"
cl,742,363,362,17,48.9,0.106,0.106,2.89,154.8,0.4,0.75,1.0,12,short,"8,12,16,20"
cl,486,259,219,8,53.3,0.183,0.183,4.03,101.4,0.5,0.75,1.0,12,both,"8,12,16,20"
cl,190,117,71,2,61.6,0.328,0.328,4.52,39.6,0.5,0.75,1.0,12,long,"8,12,16,20"
cl,296,142,148,6,48.0,0.09,0.09,1.54,61.7,0.5,0.75,1.0,12,short,"8,12,16,20"
cl,2284,1160,1098,26,50.8,0.139,0.139,6.63,476.4,0.0,0.75,1.0,16,both,"8,12,16,20"
cl,1052,552,485,15,52.5,0.168,0.168,5.46,219.4,0.0,0.75,1.0,16,long,"8,12,16,20"
cl,1232,608,613,11,49.4,0.114,0.114,3.99,257.0,0.0,0.75,1.0,16,short,"8,12,16,20"
cl,2284,1160,1098,26,50.8,0.139,0.139,6.63,476.4,0.1,0.75,1.0,16,both,"8,12,16,20"
cl,1052,552,485,15,52.5,0.168,0.168,5.46,219.4,0.1,0.75,1.0,16,long,"8,12,16,20"
cl,1232,608,613,11,49.4,0.114,0.114,3.99,257.0,0.1,0.75,1.0,16,short,"8,12,16,20"
cl,2274,1156,1092,26,50.8,0.14,0.14,6.66,474.3,0.2,0.75,1.0,16,both,"8,12,16,20"
cl,1046,550,481,15,52.6,0.17,0.17,5.5,218.2,0.2,0.75,1.0,16,long,"8,12,16,20"
cl,1228,606,611,11,49.3,0.114,0.114,3.98,256.2,0.2,0.75,1.0,16,short,"8,12,16,20"
cl,1966,1018,933,15,51.8,0.156,0.156,6.92,410.1,0.3,0.75,1.0,16,both,"8,12,16,20"
cl,870,471,391,8,54.1,0.197,0.197,5.82,181.5,0.3,0.75,1.0,16,long,"8,12,16,20"
cl,1096,547,542,7,49.9,0.123,0.123,4.09,228.6,0.3,0.75,1.0,16,short,"8,12,16,20"
cl,1291,666,618,7,51.6,0.153,0.153,5.49,269.3,0.4,0.75,1.0,16,both,"8,12,16,20"
cl,549,294,252,3,53.6,0.187,0.187,4.39,114.5,0.4,0.75,1.0,16,long,"8,12,16,20"
cl,742,372,366,4,50.1,0.127,0.127,3.47,154.8,0.4,0.75,1.0,16,short,"8,12,16,20"
cl,486,262,220,4,53.9,0.193,0.193,4.26,101.4,0.5,0.75,1.0,16,both,"8,12,16,20"
cl,190,117,71,2,61.6,0.328,0.328,4.52,39.6,0.5,0.75,1.0,16,long,"8,12,16,20"
cl,296,145,149,2,49.0,0.107,0.107,1.85,61.7,0.5,0.75,1.0,16,short,"8,12,16,20"
cl,2284,1173,1109,2,51.4,0.149,0.149,7.11,476.4,0.0,0.75,1.0,24,both,"8,12,16,20"
cl,1052,562,490,0,53.4,0.185,0.185,6.0,219.4,0.0,0.75,1.0,24,long,"8,12,16,20"
cl,1232,611,619,2,49.6,0.118,0.118,4.14,257.0,0.0,0.75,1.0,24,short,"8,12,16,20"
cl,2284,1173,1109,2,51.4,0.149,0.149,7.11,476.4,0.1,0.75,1.0,24,both,"8,12,16,20"
cl,1052,562,490,0,53.4,0.185,0.185,6.0,219.4,0.1,0.75,1.0,24,long,"8,12,16,20"
cl,1232,611,619,2,49.6,0.118,0.118,4.14,257.0,0.1,0.75,1.0,24,short,"8,12,16,20"
cl,2274,1169,1103,2,51.4,0.15,0.15,7.14,474.3,0.2,0.75,1.0,24,both,"8,12,16,20"
cl,1046,560,486,0,53.5,0.187,0.187,6.04,218.2,0.2,0.75,1.0,24,long,"8,12,16,20"
cl,1228,609,617,2,49.6,0.118,0.118,4.13,256.2,0.2,0.75,1.0,24,short,"8,12,16,20"
cl,1966,1025,939,2,52.1,0.162,0.162,7.2,410.1,0.3,0.75,1.0,24,both,"8,12,16,20"
cl,870,476,394,0,54.7,0.207,0.207,6.12,181.5,0.3,0.75,1.0,24,long,"8,12,16,20"
cl,1096,549,545,2,50.1,0.127,0.127,4.19,228.6,0.3,0.75,1.0,24,short,"8,12,16,20"
cl,1291,668,621,2,51.7,0.155,0.155,5.59,269.3,0.4,0.75,1.0,24,both,"8,12,16,20"
cl,549,296,253,0,53.9,0.194,0.194,4.53,114.5,0.4,0.75,1.0,24,long,"8,12,16,20"
cl,742,372,368,2,50.1,0.127,0.127,3.47,154.8,0.4,0.75,1.0,24,short,"8,12,16,20"
cl,486,263,222,1,54.1,0.197,0.197,4.34,101.4,0.5,0.75,1.0,24,both,"8,12,16,20"
cl,190,118,72,0,62.1,0.337,0.337,4.64,39.6,0.5,0.75,1.0,24,long,"8,12,16,20"
cl,296,145,150,1,49.0,0.107,0.107,1.85,61.7,0.5,0.75,1.0,24,short,"8,12,16,20"
cl,2284,656,1028,600,28.7,-0.104,-0.104,-4.96,476.4,0.0,0.75,1.5,6,both,"8,12,16,20"
cl,1052,322,441,289,30.6,-0.061,-0.061,-1.99,219.4,0.0,0.75,1.5,6,long,"8,12,16,20"
cl,1232,334,587,311,27.1,-0.14,-0.14,-4.91,257.0,0.0,0.75,1.5,6,short,"8,12,16,20"
cl,2284,656,1028,600,28.7,-0.104,-0.104,-4.96,476.4,0.1,0.75,1.5,6,both,"8,12,16,20"
cl,1052,322,441,289,30.6,-0.061,-0.061,-1.99,219.4,0.1,0.75,1.5,6,long,"8,12,16,20"
cl,1232,334,587,311,27.1,-0.14,-0.14,-4.91,257.0,0.1,0.75,1.5,6,short,"8,12,16,20"
cl,2274,656,1026,592,28.8,-0.101,-0.101,-4.81,474.3,0.2,0.75,1.5,6,both,"8,12,16,20"
cl,1046,322,440,284,30.8,-0.057,-0.057,-1.86,218.2,0.2,0.75,1.5,6,long,"8,12,16,20"
cl,1228,334,586,308,27.2,-0.138,-0.138,-4.84,256.2,0.2,0.75,1.5,6,short,"8,12,16,20"
cl,1966,639,941,386,32.5,-0.019,-0.019,-0.83,410.1,0.3,0.75,1.5,6,both,"8,12,16,20"
cl,870,311,390,169,35.7,0.054,0.054,1.6,181.5,0.3,0.75,1.5,6,long,"8,12,16,20"
cl,1096,328,551,217,29.9,-0.077,-0.077,-2.54,228.6,0.3,0.75,1.5,6,short,"8,12,16,20"
cl,1291,474,654,163,36.7,0.076,0.076,2.73,269.3,0.4,0.75,1.5,6,both,"8,12,16,20"
cl,549,228,261,60,41.5,0.184,0.184,4.32,114.5,0.4,0.75,1.5,6,long,"8,12,16,20"
cl,742,246,393,103,33.2,-0.004,-0.004,-0.11,154.8,0.4,0.75,1.5,6,short,"8,12,16,20"
cl,486,183,231,72,37.7,0.097,0.097,2.14,101.4,0.5,0.75,1.5,6,both,"8,12,16,20"
cl,190,94,72,24,49.5,0.363,0.363,5.01,39.6,0.5,0.75,1.5,6,long,"8,12,16,20"
cl,296,89,159,48,30.1,-0.073,-0.073,-1.26,61.7,0.5,0.75,1.5,6,short,"8,12,16,20"
cl,2284,714,1077,493,31.3,-0.047,-0.047,-2.23,476.4,0.0,0.75,1.5,8,both,"8,12,16,20"
cl,1052,352,463,237,33.5,0.003,0.003,0.09,219.4,0.0,0.75,1.5,8,long,"8,12,16,20"
cl,1232,362,614,256,29.4,-0.089,-0.089,-3.12,257.0,0.0,0.75,1.5,8,short,"8,12,16,20"
cl,2284,714,1077,493,31.3,-0.047,-0.047,-2.23,476.4,0.1,0.75,1.5,8,both,"8,12,16,20"
cl,1052,352,463,237,33.5,0.003,0.003,0.09,219.4,0.1,0.75,1.5,8,long,"8,12,16,20"
cl,1232,362,614,256,29.4,-0.089,-0.089,-3.12,257.0,0.1,0.75,1.5,8,short,"8,12,16,20"
cl,2274,714,1075,485,31.4,-0.044,-0.044,-2.08,474.3,0.2,0.75,1.5,8,both,"8,12,16,20"
cl,1046,352,462,232,33.7,0.007,0.007,0.23,218.2,0.2,0.75,1.5,8,long,"8,12,16,20"
cl,1228,362,613,253,29.5,-0.087,-0.087,-3.04,256.2,0.2,0.75,1.5,8,short,"8,12,16,20"
cl,1966,690,973,303,35.1,0.04,0.04,1.76,410.1,0.3,0.75,1.5,8,both,"8,12,16,20"
cl,870,336,403,131,38.6,0.119,0.119,3.51,181.5,0.3,0.75,1.5,8,long,"8,12,16,20"
cl,1096,354,570,172,32.3,-0.023,-0.023,-0.77,228.6,0.3,0.75,1.5,8,short,"8,12,16,20"
cl,1291,500,664,127,38.7,0.121,0.121,4.36,269.3,0.4,0.75,1.5,8,both,"8,12,16,20"
cl,549,238,264,47,43.4,0.225,0.225,5.28,114.5,0.4,0.75,1.5,8,long,"8,12,16,20"
cl,742,262,400,80,35.3,0.044,0.044,1.21,154.8,0.4,0.75,1.5,8,short,"8,12,16,20"
cl,486,195,235,56,40.1,0.153,0.153,3.37,101.4,0.5,0.75,1.5,8,both,"8,12,16,20"
cl,190,98,72,20,51.6,0.411,0.411,5.66,39.6,0.5,0.75,1.5,8,long,"8,12,16,20"
cl,296,97,163,36,32.8,-0.013,-0.013,-0.22,61.7,0.5,0.75,1.5,8,short,"8,12,16,20"
cl,2284,844,1175,265,37.0,0.081,0.081,3.89,476.4,0.0,0.75,1.5,12,both,"8,12,16,20"
cl,1052,402,518,132,38.2,0.11,0.11,3.56,219.4,0.0,0.75,1.5,12,long,"8,12,16,20"
cl,1232,442,657,133,35.9,0.057,0.057,2.01,257.0,0.0,0.75,1.5,12,short,"8,12,16,20"
cl,2284,844,1175,265,37.0,0.081,0.081,3.89,476.4,0.1,0.75,1.5,12,both,"8,12,16,20"
cl,1052,402,518,132,38.2,0.11,0.11,3.56,219.4,0.1,0.75,1.5,12,long,"8,12,16,20"
cl,1232,442,657,133,35.9,0.057,0.057,2.01,257.0,0.1,0.75,1.5,12,short,"8,12,16,20"
cl,2274,842,1170,262,37.0,0.083,0.083,3.96,474.3,0.2,0.75,1.5,12,both,"8,12,16,20"
cl,1046,401,515,130,38.3,0.113,0.113,3.64,218.2,0.2,0.75,1.5,12,long,"8,12,16,20"
cl,1228,441,655,132,35.9,0.058,0.058,2.03,256.2,0.2,0.75,1.5,12,short,"8,12,16,20"
cl,1966,780,1022,164,39.7,0.143,0.143,6.33,410.1,0.3,0.75,1.5,12,both,"8,12,16,20"
cl,870,371,428,71,42.6,0.209,0.209,6.18,181.5,0.3,0.75,1.5,12,long,"8,12,16,20"
cl,1096,409,594,93,37.3,0.09,0.09,2.97,228.6,0.3,0.75,1.5,12,short,"8,12,16,20"
cl,1291,537,683,71,41.6,0.186,0.186,6.68,269.3,0.4,0.75,1.5,12,both,"8,12,16,20"
cl,549,248,271,30,45.2,0.266,0.266,6.24,114.5,0.4,0.75,1.5,12,long,"8,12,16,20"
cl,742,289,412,41,38.9,0.126,0.126,3.44,154.8,0.4,0.75,1.5,12,short,"8,12,16,20"
cl,486,213,242,31,43.8,0.236,0.236,5.21,101.4,0.5,0.75,1.5,12,both,"8,12,16,20"
cl,190,103,74,13,54.2,0.47,0.47,6.47,39.6,0.5,0.75,1.5,12,long,"8,12,16,20"
cl,296,110,168,18,37.2,0.086,0.086,1.48,61.7,0.5,0.75,1.5,12,short,"8,12,16,20"
cl,2284,946,1251,87,41.4,0.182,0.182,8.69,476.4,0.0,0.75,1.5,16,both,"8,12,16,20"
cl,1052,453,555,44,43.1,0.219,0.219,7.1,219.4,0.0,0.75,1.5,16,long,"8,12,16,20"
cl,1232,493,696,43,40.0,0.15,0.15,5.28,257.0,0.0,0.75,1.5,16,short,"8,12,16,20"
cl,2284,946,1251,87,41.4,0.182,0.182,8.69,476.4,0.1,0.75,1.5,16,both,"8,12,16,20"
cl,1052,453,555,44,43.1,0.219,0.219,7.1,219.4,0.1,0.75,1.5,16,long,"8,12,16,20"
cl,1232,493,696,43,40.0,0.15,0.15,5.28,257.0,0.1,0.75,1.5,16,short,"8,12,16,20"
cl,2274,944,1245,85,41.5,0.184,0.184,8.78,474.3,0.2,0.75,1.5,16,both,"8,12,16,20"
cl,1046,452,551,43,43.2,0.222,0.222,7.19,218.2,0.2,0.75,1.5,16,long,"8,12,16,20"
cl,1228,492,694,42,40.1,0.151,0.151,5.31,256.2,0.2,0.75,1.5,16,short,"8,12,16,20"
cl,1966,845,1065,56,43.0,0.217,0.217,9.62,410.1,0.3,0.75,1.5,16,both,"8,12,16,20"
cl,870,399,448,23,45.9,0.282,0.282,8.31,181.5,0.3,0.75,1.5,16,long,"8,12,16,20"
cl,1096,446,617,33,40.7,0.166,0.166,5.48,228.6,0.3,0.75,1.5,16,short,"8,12,16,20"
cl,1291,571,695,25,44.2,0.245,0.245,8.81,269.3,0.4,0.75,1.5,16,both,"8,12,16,20"
cl,549,264,277,8,48.1,0.332,0.332,7.78,114.5,0.4,0.75,1.5,16,long,"8,12,16,20"
cl,742,307,418,17,41.4,0.181,0.181,4.93,154.8,0.4,0.75,1.5,16,short,"8,12,16,20"
cl,486,228,248,10,46.9,0.306,0.306,6.74,101.4,0.5,0.75,1.5,16,both,"8,12,16,20"
cl,190,110,77,3,57.9,0.553,0.553,7.62,39.6,0.5,0.75,1.5,16,long,"8,12,16,20"
cl,296,118,171,7,39.9,0.147,0.147,2.53,61.7,0.5,0.75,1.5,16,short,"8,12,16,20"
cl,2284,981,1290,13,43.0,0.216,0.216,10.34,476.4,0.0,0.75,1.5,24,both,"8,12,16,20"
cl,1052,471,573,8,44.8,0.257,0.257,8.35,219.4,0.0,0.75,1.5,24,long,"8,12,16,20"
cl,1232,510,717,5,41.4,0.181,0.181,6.37,257.0,0.0,0.75,1.5,24,short,"8,12,16,20"
cl,2284,981,1290,13,43.0,0.216,0.216,10.34,476.4,0.1,0.75,1.5,24,both,"8,12,16,20"
cl,1052,471,573,8,44.8,0.257,0.257,8.35,219.4,0.1,0.75,1.5,24,long,"8,12,16,20"
cl,1232,510,717,5,41.4,0.181,0.181,6.37,257.0,0.1,0.75,1.5,24,short,"8,12,16,20"
cl,2274,978,1283,13,43.0,0.218,0.218,10.38,474.3,0.2,0.75,1.5,24,both,"8,12,16,20"
cl,1046,469,569,8,44.8,0.259,0.259,8.37,218.2,0.2,0.75,1.5,24,long,"8,12,16,20"
cl,1228,509,714,5,41.4,0.183,0.183,6.4,256.2,0.2,0.75,1.5,24,short,"8,12,16,20"
cl,1966,868,1088,10,44.2,0.243,0.243,10.79,410.1,0.3,0.75,1.5,24,both,"8,12,16,20"
cl,870,408,456,6,46.9,0.305,0.305,9.0,181.5,0.3,0.75,1.5,24,long,"8,12,16,20"
cl,1096,460,632,4,42.0,0.194,0.194,6.43,228.6,0.3,0.75,1.5,24,short,"8,12,16,20"
cl,1291,579,706,6,44.8,0.259,0.259,9.31,269.3,0.4,0.75,1.5,24,both,"8,12,16,20"
cl,549,267,280,2,48.6,0.344,0.344,8.07,114.5,0.4,0.75,1.5,24,long,"8,12,16,20"
cl,742,312,426,4,42.0,0.196,0.196,5.34,154.8,0.4,0.75,1.5,24,short,"8,12,16,20"
cl,486,231,252,3,47.5,0.319,0.319,7.04,101.4,0.5,0.75,1.5,24,both,"8,12,16,20"
cl,190,111,78,1,58.4,0.564,0.564,7.78,39.6,0.5,0.75,1.5,24,long,"8,12,16,20"
cl,296,120,174,2,40.5,0.162,0.162,2.79,61.7,0.5,0.75,1.5,24,short,"8,12,16,20"
cl,2284,505,1074,705,22.1,-0.142,-0.142,-6.78,476.4,0.0,0.75,2.0,6,both,"8,12,16,20"
cl,1052,243,466,343,23.1,-0.115,-0.115,-3.72,219.4,0.0,0.75,2.0,6,long,"8,12,16,20"
cl,1232,262,608,362,21.3,-0.165,-0.165,-5.8,257.0,0.0,0.75,2.0,6,short,"8,12,16,20"
cl,2284,505,1074,705,22.1,-0.142,-0.142,-6.78,476.4,0.1,0.75,2.0,6,both,"8,12,16,20"
cl,1052,243,466,343,23.1,-0.115,-0.115,-3.72,219.4,0.1,0.75,2.0,6,long,"8,12,16,20"
cl,1232,262,608,362,21.3,-0.165,-0.165,-5.8,257.0,0.1,0.75,2.0,6,short,"8,12,16,20"
cl,2274,505,1072,697,22.2,-0.139,-0.139,-6.64,474.3,0.2,0.75,2.0,6,both,"8,12,16,20"
cl,1046,243,465,338,23.2,-0.111,-0.111,-3.59,218.2,0.2,0.75,2.0,6,long,"8,12,16,20"
cl,1228,262,607,359,21.3,-0.163,-0.163,-5.72,256.2,0.2,0.75,2.0,6,short,"8,12,16,20"
cl,1966,493,987,486,25.1,-0.06,-0.06,-2.68,410.1,0.3,0.75,2.0,6,both,"8,12,16,20"
cl,870,236,415,219,27.1,-0.004,-0.004,-0.12,181.5,0.3,0.75,2.0,6,long,"8,12,16,20"
cl,1096,257,572,267,23.4,-0.105,-0.105,-3.48,228.6,0.3,0.75,2.0,6,short,"8,12,16,20"
cl,1291,375,692,224,29.0,0.049,0.049,1.75,269.3,0.4,0.75,2.0,6,both,"8,12,16,20"
cl,549,178,283,88,32.4,0.142,0.142,3.32,114.5,0.4,0.75,2.0,6,long,"8,12,16,20"
cl,742,197,409,136,26.5,-0.02,-0.02,-0.54,154.8,0.4,0.75,2.0,6,short,"8,12,16,20"
cl,486,145,243,98,29.8,0.07,0.07,1.55,101.4,0.5,0.75,2.0,6,both,"8,12,16,20"
cl,190,74,80,36,38.9,0.321,0.321,4.43,39.6,0.5,0.75,2.0,6,long,"8,12,16,20"
cl,296,71,163,62,24.0,-0.09,-0.09,-1.55,61.7,0.5,0.75,2.0,6,short,"8,12,16,20"
cl,2284,545,1126,613,23.9,-0.094,-0.094,-4.48,476.4,0.0,0.75,2.0,8,both,"8,12,16,20"
cl,1052,266,488,298,25.3,-0.055,-0.055,-1.77,219.4,0.0,0.75,2.0,8,long,"8,12,16,20"
cl,1232,279,638,315,22.6,-0.127,-0.127,-4.47,257.0,0.0,0.75,2.0,8,short,"8,12,16,20"
cl,2284,545,1126,613,23.9,-0.094,-0.094,-4.48,476.4,0.1,0.75,2.0,8,both,"8,12,16,20"
cl,1052,266,488,298,25.3,-0.055,-0.055,-1.77,219.4,0.1,0.75,2.0,8,long,"8,12,16,20"
cl,1232,279,638,315,22.6,-0.127,-0.127,-4.47,257.0,0.1,0.75,2.0,8,short,"8,12,16,20"
cl,2274,545,1124,605,24.0,-0.091,-0.091,-4.34,474.3,0.2,0.75,2.0,8,both,"8,12,16,20"
cl,1046,266,487,293,25.4,-0.051,-0.051,-1.64,218.2,0.2,0.75,2.0,8,long,"8,12,16,20"
cl,1228,279,637,312,22.7,-0.125,-0.125,-4.39,256.2,0.2,0.75,2.0,8,short,"8,12,16,20"
cl,1966,529,1022,415,26.9,-0.01,-0.01,-0.45,410.1,0.3,0.75,2.0,8,both,"8,12,16,20"
cl,870,256,428,186,29.4,0.059,0.059,1.75,181.5,0.3,0.75,2.0,8,long,"8,12,16,20"
cl,1096,273,594,229,24.9,-0.065,-0.065,-2.15,228.6,0.3,0.75,2.0,8,short,"8,12,16,20"
cl,1291,393,704,194,30.4,0.087,0.087,3.13,269.3,0.4,0.75,2.0,8,both,"8,12,16,20"
cl,549,188,286,75,34.2,0.192,0.192,4.49,114.5,0.4,0.75,2.0,8,long,"8,12,16,20"
cl,742,205,418,119,27.6,0.01,0.01,0.27,154.8,0.4,0.75,2.0,8,short,"8,12,16,20"
cl,486,154,247,85,31.7,0.121,0.121,2.68,101.4,0.5,0.75,2.0,8,both,"8,12,16,20"
cl,190,80,80,30,42.1,0.408,0.408,5.62,39.6,0.5,0.75,2.0,8,long,"8,12,16,20"
cl,296,74,167,55,25.0,-0.062,-0.062,-1.08,61.7,0.5,0.75,2.0,8,short,"8,12,16,20"
cl,2284,637,1237,410,27.9,0.017,0.017,0.81,476.4,0.0,0.75,2.0,12,both,"8,12,16,20"
cl,1052,312,548,192,29.7,0.066,0.066,2.13,219.4,0.0,0.75,2.0,12,long,"8,12,16,20"
cl,1232,325,689,218,26.4,-0.025,-0.025,-0.86,257.0,0.0,0.75,2.0,12,short,"8,12,16,20"
cl,2284,637,1237,410,27.9,0.017,0.017,0.81,476.4,0.1,0.75,2.0,12,both,"8,12,16,20"
cl,1052,312,548,192,29.7,0.066,0.066,2.13,219.4,0.1,0.75,2.0,12,long,"8,12,16,20"
cl,1232,325,689,218,26.4,-0.025,-0.025,-0.86,257.0,0.1,0.75,2.0,12,short,"8,12,16,20"
cl,2274,635,1232,407,27.9,0.018,0.018,0.85,474.3,0.2,0.75,2.0,12,both,"8,12,16,20"
cl,1046,311,545,190,29.7,0.068,0.068,2.19,218.2,0.2,0.75,2.0,12,long,"8,12,16,20"
cl,1228,324,687,217,26.4,-0.024,-0.024,-0.86,256.2,0.2,0.75,2.0,12,short,"8,12,16,20"
cl,1966,597,1081,288,30.4,0.085,0.085,3.77,410.1,0.3,0.75,2.0,12,both,"8,12,16,20"
cl,870,291,456,123,33.4,0.17,0.17,5.01,181.5,0.3,0.75,2.0,12,long,"8,12,16,20"
cl,1096,306,625,165,27.9,0.018,0.018,0.59,228.6,0.3,0.75,2.0,12,short,"8,12,16,20"
cl,1291,428,729,134,33.2,0.162,0.162,5.81,269.3,0.4,0.75,2.0,12,both,"8,12,16,20"
cl,549,204,294,51,37.2,0.272,0.272,6.37,114.5,0.4,0.75,2.0,12,long,"8,12,16,20"
cl,742,224,435,83,30.2,0.08,0.08,2.18,154.8,0.4,0.75,2.0,12,short,"8,12,16,20"
cl,486,169,256,61,34.8,0.206,0.206,4.55,101.4,0.5,0.75,2.0,12,both,"8,12,16,20"
cl,190,87,82,21,45.8,0.509,0.509,7.02,39.6,0.5,0.75,2.0,12,long,"8,12,16,20"
cl,296,82,174,40,27.7,0.012,0.012,0.2,61.7,0.5,0.75,2.0,12,short,"8,12,16,20"
cl,2284,754,1330,200,33.0,0.158,0.158,7.54,476.4,0.0,0.75,2.0,16,both,"8,12,16,20"
cl,1052,362,589,101,34.4,0.196,0.196,6.37,219.4,0.0,0.75,2.0,16,long,"8,12,16,20"
cl,1232,392,741,99,31.8,0.125,0.125,4.39,257.0,0.0,0.75,2.0,16,short,"8,12,16,20"
cl,2284,754,1330,200,33.0,0.158,0.158,7.54,476.4,0.1,0.75,2.0,16,both,"8,12,16,20"
cl,1052,362,589,101,34.4,0.196,0.196,6.37,219.4,0.1,0.75,2.0,16,long,"8,12,16,20"
cl,1232,392,741,99,31.8,0.125,0.125,4.39,257.0,0.1,0.75,2.0,16,short,"8,12,16,20"
cl,2274,752,1324,198,33.1,0.159,0.159,7.6,474.3,0.2,0.75,2.0,16,both,"8,12,16,20"
