combo,n,wr_1h,edge_1h,wr_4h,edge_4h
open_1h_acima_close_ant_mnq + adx_mnq_alto + adx_es_alto,4199,0.2552988806858776,0.009142435340380034,0.6787330316742082,0.005308466713910831
es_btc_concordam_mnq + open_1h_acima_close_ant_btc + above_ema20_cl,1747,0.2552947910704064,0.009138345724908875,0.6851745850028621,0.011750020042564757
open_4h_acima_4h_ant_es + open_d_acima_d_ant_es + above_sma50_es,2456,0.2552931596091205,0.009136714263622975,0.6881107491856677,0.01468618422537038
btc_mnq_mesmo_sentido + open_4h_acima_4h_ant_cl + above_ema20_mnq,2080,0.2552884615384615,0.009132016192963971,0.6932692307692307,0.019844665808933404
btc_mnq_oposto + open_1h_acima_close_ant_cl + open_w_acima_w_ant_cl,662,0.2552870090634441,0.009130563717946544,0.7054380664652568,0.03201350150495941
btc_mnq_mesmo_sentido + open_d_acima_d_ant_es + adx_cl_alto,3263,0.2552865461231995,0.00913010077770196,0.6837266319338032,0.010302066973505886
open_1h_acima_close_ant_cl + open_mnq_abaixo_btc,3878,0.2552862300154719,0.009129784669974356,0.6807632800412584,0.007338715080961067
open_1h_acima_close_ant_cl + open_mnq_acima_es,3878,0.2552862300154719,0.009129784669974356,0.6807632800412584,0.007338715080961067
open_1h_acima_close_ant_cl + open_mnq_acima_es + open_mnq_abaixo_btc,3878,0.2552862300154719,0.009129784669974356,0.6807632800412584,0.007338715080961067
open_1h_acima_close_ant_cl + open_mnq_acima_cl,3878,0.2552862300154719,0.009129784669974356,0.6807632800412584,0.007338715080961067
open_1h_acima_close_ant_cl + open_mnq_acima_cl + open_mnq_acima_es,3878,0.2552862300154719,0.009129784669974356,0.6807632800412584,0.007338715080961067
open_1h_acima_close_ant_cl + open_mnq_acima_cl + open_mnq_abaixo_btc,3878,0.2552862300154719,0.009129784669974356,0.6807632800412584,0.007338715080961067
rsi_mnq_acima_60 + open_4h_acima_4h_ant_mnq + open_4h_acima_4h_ant_cl,948,0.2552742616033755,0.00911781625787797,0.6962025316455697,0.02277796668527232
open_w_acima_w_ant_btc + above_sma50_mnq + above_sma50_es,3036,0.25527009222661395,0.009113646881116405,0.6999341238471674,0.02650955888687001
rsi_mnq_acima_60 + open_d_acima_d_ant_mnq + open_w_acima_w_ant_es,760,0.25526315789473686,0.00910671254923931,0.7105263157894737,0.03710175082917633
open_w_acima_w_ant_mnq + open_w_acima_w_ant_btc + above_sma50_cl,1520,0.25526315789473686,0.00910671254923931,0.6868421052631579,0.013417540302860576
rsi_mnq_acima_60 + open_4h_acima_4h_ant_es + open_w_acima_w_ant_es,666,0.2552552552552553,0.009098809909757727,0.7102102102102102,0.0367856452499129
open_1h_acima_close_ant_cl + open_mnq_acima_es + above_ema20_mnq,2288,0.25524475524475526,0.009088309899257713,0.6918706293706294,0.01844606441033203
open_1h_acima_close_ant_cl + open_mnq_acima_cl + above_ema20_mnq,2288,0.25524475524475526,0.009088309899257713,0.6918706293706294,0.01844606441033203
open_1h_acima_close_ant_cl + open_mnq_abaixo_btc + above_ema20_mnq,2288,0.25524475524475526,0.009088309899257713,0.6918706293706294,0.01844606441033203
open_1h_acima_close_ant_cl + above_ema20_mnq,2288,0.25524475524475526,0.009088309899257713,0.6918706293706294,0.01844606441033203
open_d_acima_d_ant_mnq + open_d_acima_d_ant_btc + open_w_acima_w_ant_mnq,1622,0.25524044389642414,0.009083998550926592,0.6905055487053021,0.017080983745004774
es_btc_concordam_mnq + open_d_acima_d_ant_mnq + adx_mnq_alto,2958,0.25524002704530085,0.009083581699803306,0.6899932386747802,0.016568673714482895
es_mnq_mesmo_sentido + open_1h_acima_close_ant_mnq + open_d_acima_d_ant_es,2147,0.25523986958546807,0.009083424239970522,0.6832789939450395,0.009854428984742203
btc_mnq_mesmo_sentido + open_4h_acima_4h_ant_btc + open_w_acima_w_ant_mnq,1528,0.25523560209424084,0.009079156748743294,0.6832460732984293,0.009821508338132001
open_4h_acima_4h_ant_mnq + adx_es_alto + is_asia,2292,0.25523560209424084,0.009079156748743294,0.6880453752181501,0.014620810257852779
open_1h_acima_close_ant_btc + open_d_acima_d_ant_mnq + open_w_acima_w_ant_btc,1481,0.25523295070898044,0.009076505363482895,0.712356515867657,0.03893195090735968
open_1h_acima_close_ant_mnq + above_sma50_cl + above_ema20_es,1481,0.25523295070898044,0.009076505363482895,0.6718433490884538,-0.0015812158718435665
es_btc_concordam_mnq + open_1h_acima_close_ant_es + open_d_acima_d_ant_btc,956,0.25523012552301255,0.009073680177515003,0.6736401673640168,0.00021560240371942818
open_d_acima_d_ant_es + open_d_acima_d_ant_btc + open_w_acima_w_ant_mnq,1387,0.25522710886806055,0.009070663522563,0.6935832732516222,0.020158708291324823
btc_mnq_mesmo_sentido + open_4h_acima_4h_ant_mnq + adx_es_alto,3444,0.25522648083623695,0.009070035490739398,0.6916376306620209,0.01821306570172354
es_btc_concordam_mnq + open_d_acima_d_ant_cl + adx_es_alto,2825,0.2552212389380531,0.009064793592555548,0.695929203539823,0.02250463857952567
es_btc_concordam_mnq + open_d_acima_d_ant_mnq + adx_cl_alto,3017,0.2552204176334107,0.009063972287913141,0.6877693072588664,0.01434474229856908
open_4h_acima_4h_ant_btc + open_w_acima_w_ant_btc + above_ema20_es,1822,0.2552140504939627,0.009057605148465125,0.6953896816684961,0.021965116708198784
es_btc_concordam_mnq + open_4h_acima_4h_ant_cl + above_sma50_cl,2014,0.25521350546176763,0.009057060116270083,0.6956305858987091,0.02220602093841173
es_mnq_mesmo_sentido + open_w_acima_w_ant_mnq + is_us,1583,0.2552116234996841,0.009055178154186577,0.6910928616550853,0.017668296694787977
es_mnq_oposto + open_4h_acima_4h_ant_mnq + above_sma50_btc,384,0.2552083333333333,0.009051887987835766,0.7057291666666666,0.032304601706369285
open_1h_acima_close_ant_btc + adx_cl_alto + above_sma50_es,3123,0.25520333013128405,0.009046884785786496,0.6945244956772334,0.021099930716936055
es_mnq_mesmo_sentido + open_d_acima_d_ant_btc + is_us,1826,0.2552026286966046,0.009046183351107046,0.6851040525739321,0.011679487613634798
open_w_acima_w_ant_btc + adx_cl_alto + above_sma50_cl,2645,0.2551984877126654,0.009042042367167852,0.6775047258979207,0.004080160937623312
open_1h_acima_close_ant_btc + open_4h_acima_4h_ant_mnq + open_d_acima_d_ant_mnq,1924,0.25519750519750517,0.009041059852007621,0.683991683991684,0.01056711903138663
open_d_acima_d_ant_mnq + open_w_acima_w_ant_mnq + open_mnq_abaixo_btc,2939,0.25518883974140866,0.009032394395911109,0.6964954066008846,0.02307084164058726
open_d_acima_d_ant_mnq + open_w_acima_w_ant_mnq,2939,0.25518883974140866,0.009032394395911109,0.6964954066008846,0.02307084164058726
open_d_acima_d_ant_mnq + open_w_acima_w_ant_mnq + open_mnq_acima_cl,2939,0.25518883974140866,0.009032394395911109,0.6964954066008846,0.02307084164058726
open_d_acima_d_ant_mnq + open_w_acima_w_ant_mnq + open_mnq_acima_es,2939,0.25518883974140866,0.009032394395911109,0.6964954066008846,0.02307084164058726
btc_mnq_mesmo_sentido + open_1h_acima_close_ant_cl + above_ema20_cl,1301,0.25518831667947733,0.009031871333979785,0.684857801691007,0.011433236730709617
rsi_cl_acima_60 + above_ema20_es + is_us,482,0.2551867219917012,0.009030276646203678,0.7074688796680498,0.03404431470775249
rsi_cl_acima_60 + open_4h_acima_4h_ant_es + open_w_acima_w_ant_mnq,482,0.2551867219917012,0.009030276646203678,0.6514522821576764,-0.02197228280262098
open_4h_acima_4h_ant_es + open_w_acima_w_ant_es + adx_cl_alto,2218,0.2551848512173129,0.009028405871815331,0.6798917944093779,0.006467229449080514
adx_cl_alto + above_ema20_cl + is_us,2077,0.25517573423206547,0.009019288886567917,0.6779008184882042,0.004476253527906815
rsi_cl_abaixo_40 + open_4h_acima_4h_ant_cl + above_sma50_btc,290,0.25517241379310346,0.00901596844760591,0.7034482758620689,0.030023710901771583
rsi_cl_acima_60 + open_1h_acima_close_ant_es + open_w_acima_w_ant_mnq,290,0.25517241379310346,0.00901596844760591,0.6655172413793103,-0.007907323580987002
open_d_acima_d_ant_cl + adx_cl_alto + adx_es_alto,4495,0.25517241379310346,0.00901596844760591,0.6921023359288098,0.01867777096851242
open_d_acima_d_ant_btc + above_ema20_mnq + above_ema20_es,3045,0.25517241379310346,0.00901596844760591,0.6880131362889984,0.014588571328701061
open_w_acima_w_ant_btc + above_sma50_es,3292,0.2551640340218712,0.009007588676373662,0.698359659781288,0.024935094820990655
open_w_acima_w_ant_btc + open_mnq_acima_es + above_sma50_es,3292,0.2551640340218712,0.009007588676373662,0.698359659781288,0.024935094820990655
open_w_acima_w_ant_btc + open_mnq_abaixo_btc + above_sma50_es,3292,0.2551640340218712,0.009007588676373662,0.698359659781288,0.024935094820990655
open_w_acima_w_ant_btc + open_mnq_acima_cl + above_sma50_es,3292,0.2551640340218712,0.009007588676373662,0.698359659781288,0.024935094820990655
open_d_acima_d_ant_es + open_d_acima_d_ant_btc + open_w_acima_w_ant_es,1356,0.2551622418879056,0.009005796542408046,0.6932153392330384,0.019790774272741007
open_w_acima_w_ant_btc + above_sma50_es + above_ema20_mnq,2763,0.255157437567861,0.009000992222363474,0.7035830618892508,0.03015849692895345
open_1h_acima_close_ant_cl + open_d_acima_d_ant_btc + is_evening,388,0.2551546391752577,0.008998193829760165,0.6494845360824743,-0.023940028877823094
open_d_acima_d_ant_mnq + adx_es_alto + above_ema20_mnq,3445,0.25515239477503626,0.008995949429538713,0.6981132075471698,0.024688642586872422
es_mnq_mesmo_sentido + rsi_mnq_acima_60 + open_1h_acima_close_ant_btc,1262,0.2551505546751189,0.00899410932962133,0.7028526148969889,0.02942804993669157
es_btc_concordam_mnq + open_4h_acima_4h_ant_cl + above_sma50_btc,1748,0.2551487414187643,0.008992296073266765,0.6802059496567505,0.006781384696453174
rsi_mnq_acima_60 + rsi_cl_acima_60 + open_w_acima_w_ant_cl,243,0.2551440329218107,0.008987587576313155,0.691358024691358,0.01793345973106064
open_1h_acima_close_ant_mnq + open_4h_acima_4h_ant_es + adx_mnq_alto,2285,0.2551422319474836,0.00898578660198604,0.6840262582056893,0.010601693245391952
es_btc_concordam_mnq + open_1h_acima_close_ant_cl + open_mnq_acima_cl,2140,0.25514018691588786,0.008983741570390308,0.6836448598130841,0.010220294852786749
es_mnq_mesmo_sentido + es_btc_concordam_mnq + open_1h_acima_close_ant_cl,2140,0.25514018691588786,0.008983741570390308,0.6836448598130841,0.010220294852786749
es_btc_concordam_mnq + open_1h_acima_close_ant_cl,2140,0.25514018691588786,0.008983741570390308,0.6836448598130841,0.010220294852786749
es_btc_concordam_mnq + open_1h_acima_close_ant_cl + open_mnq_acima_es,2140,0.25514018691588786,0.008983741570390308,0.6836448598130841,0.010220294852786749
es_btc_concordam_mnq + open_1h_acima_close_ant_cl + open_mnq_abaixo_btc,2140,0.25514018691588786,0.008983741570390308,0.6836448598130841,0.010220294852786749
es_mnq_mesmo_sentido + btc_mnq_mesmo_sentido + open_1h_acima_close_ant_cl,2140,0.25514018691588786,0.008983741570390308,0.6836448598130841,0.010220294852786749
btc_mnq_mesmo_sentido + es_btc_concordam_mnq + open_1h_acima_close_ant_cl,2140,0.25514018691588786,0.008983741570390308,0.6836448598130841,0.010220294852786749
open_4h_acima_4h_ant_es + open_4h_acima_4h_ant_btc + adx_cl_alto,3359,0.2551354569812444,0.008979011635746853,0.6835367668949092,0.01011220193461182
btc_mnq_mesmo_sentido + open_4h_acima_4h_ant_cl + open_d_acima_d_ant_cl,2144,0.25513059701492535,0.008974151669427805,0.6879664179104478,0.014541852950150425
open_mnq_acima_cl + above_sma50_btc + is_asia,2634,0.255125284738041,0.008968839392543476,0.6886864085041762,0.015261843543878828
above_sma50_btc + is_asia,2634,0.255125284738041,0.008968839392543476,0.6886864085041762,0.015261843543878828
open_mnq_acima_es + above_sma50_btc + is_asia,2634,0.255125284738041,0.008968839392543476,0.6886864085041762,0.015261843543878828
open_mnq_abaixo_btc + above_sma50_btc + is_asia,2634,0.255125284738041,0.008968839392543476,0.6886864085041762,0.015261843543878828
rsi_cl_acima_60 + open_4h_acima_4h_ant_cl + adx_mnq_alto,1317,0.255125284738041,0.008968839392543476,0.6909643128321944,0.01753974787189705
btc_mnq_oposto + open_4h_acima_4h_ant_es + above_ema20_es,1611,0.25512104283054005,0.008964597485042497,0.6852886405959032,0.011864075635605875
open_1h_acima_close_ant_mnq + adx_mnq_muito_alto + above_ema20_btc,1074,0.25512104283054005,0.008964597485042497,0.6908752327746741,0.017450667814376764
es_btc_concordam_mnq + open_4h_acima_4h_ant_es + adx_cl_alto,2979,0.25511916750587443,0.008962722160376885,0.6851292379993287,0.011704673039031332
open_d_acima_d_ant_es + above_sma50_es + above_ema20_btc,2301,0.2551064754454585,0.008950030099960954,0.702303346371143,0.028878781410845655
open_1h_acima_close_ant_btc + open_d_acima_d_ant_btc + adx_mnq_alto,2497,0.2551061273528234,0.008949682007325849,0.683620344413296,0.010195779452998655
open_1h_acima_close_ant_mnq + open_1h_acima_close_ant_es + open_d_acima_d_ant_cl,1078,0.25510204081632654,0.008945595470828988,0.6716141001855288,-0.0018104647747685387
open_1h_acima_close_ant_btc + open_4h_acima_4h_ant_cl + above_sma50_cl,1764,0.25510204081632654,0.008945595470828988,0.6904761904761905,0.01705162551589312
open_1h_acima_close_ant_es + adx_cl_alto + adx_es_alto,2842,0.25510204081632654,0.008945595470828988,0.6766361717100633,0.0032116067497659495
open_1h_acima_close_ant_btc + open_d_acima_d_ant_btc + adx_cl_alto,2650,0.2550943396226415,0.008937894277143948,0.6788679245283019,0.005443359568004569
open_4h_acima_4h_ant_cl + adx_mnq_muito_alto + above_ema20_es,1325,0.2550943396226415,0.008937894277143948,0.7056603773584905,0.032235812398193175
adx_mnq_alto + above_ema20_es + above_ema20_btc,3834,0.25508607198748046,0.008929626641982907,0.6943140323422013,0.020889467381904003
btc_mnq_mesmo_sentido + above_sma50_es + above_ema20_mnq,3591,0.2550821498189919,0.008925704473494361,0.6934001670843776,0.019975602124080227
open_1h_acima_close_ant_mnq + open_4h_acima_4h_ant_mnq + above_sma50_mnq,1772,0.255079006772009,0.00892256142651146,0.6822799097065463,0.008855344746248939
open_1h_acima_close_ant_es + open_1h_acima_close_ant_btc + open_d_acima_d_ant_es,886,0.255079006772009,0.00892256142651146,0.6794582392776524,0.00603367431735502
open_d_acima_d_ant_btc + above_sma50_es + above_sma50_btc,2462,0.2550771730300569,0.008920727684559343,0.6961819658813972,0.022757400921099902
btc_mnq_mesmo_sentido + open_w_acima_w_ant_btc + adx_mnq_muito_alto,1576,0.2550761421319797,0.008919696786482162,0.684010152284264,0.010585587323966639
rsi_cl_abaixo_40 + open_1h_acima_close_ant_cl + above_sma50_es,345,0.25507246376811593,0.008916018422618383,0.6579710144927536,-0.015453550467543709
open_w_acima_w_ant_btc + above_sma50_es + above_ema20_btc,2121,0.2550683639792551,0.008911918633757537,0.7081565299387081,0.0347319649784108
open_d_acima_d_ant_cl + adx_mnq_alto + adx_es_alto,4689,0.255065045851994,0.008908600506496472,0.6892727660481979,0.015848201087900526
es_mnq_mesmo_sentido + open_1h_acima_close_ant_mnq + open_w_acima_w_ant_cl,1925,0.25506493506493505,0.008908489719437501,0.6727272727272727,-0.0006972922330246156
open_d_acima_d_ant_es + open_w_acima_w_ant_mnq + above_sma50_cl,1333,0.2550637659414854,0.008907320595987839,0.6894223555888972,0.01599779062859985
rsi_cl_acima_60 + open_4h_acima_4h_ant_mnq + open_4h_acima_4h_ant_cl,741,0.2550607287449393,0.008904283399441743,0.6761133603238867,0.002688795363589347
open_4h_acima_4h_ant_mnq + adx_es_alto + above_ema20_mnq,3705,0.2550607287449393,0.008904283399441743,0.6906882591093118,0.017263694149014408
rsi_mnq_abaixo_40 + open_1h_acima_close_ant_mnq + open_d_acima_d_ant_mnq,247,0.2550607287449393,0.008904283399441743,0.6923076923076923,0.018883127347394946
open_1h_acima_close_ant_cl + open_4h_acima_4h_ant_btc + above_ema20_es,1235,0.2550607287449393,0.008904283399441743,0.68582995951417,0.012405394553872684
open_d_acima_d_ant_mnq + open_w_acima_w_ant_mnq + above_ema20_mnq,1878,0.25505857294994677,0.008902127604449223,0.7055378061767839,0.03211324121648651
open_4h_acima_4h_ant_btc + open_w_acima_w_ant_btc,3015,0.2550580431177446,0.008901597772247055,0.6898839137645107,0.016459348804213403
open_4h_acima_4h_ant_btc + open_w_acima_w_ant_btc + open_mnq_acima_cl,3015,0.2550580431177446,0.008901597772247055,0.6898839137645107,0.016459348804213403
open_4h_acima_4h_ant_btc + open_w_acima_w_ant_btc + open_mnq_acima_es,3015,0.2550580431177446,0.008901597772247055,0.6898839137645107,0.016459348804213403
open_4h_acima_4h_ant_btc + open_w_acima_w_ant_btc + open_mnq_abaixo_btc,3015,0.2550580431177446,0.008901597772247055,0.6898839137645107,0.016459348804213403
open_d_acima_d_ant_cl + above_sma50_es + is_asia,1384,0.2550578034682081,0.008901358122710562,0.6799132947976878,0.006488729837390461
open_w_acima_w_ant_cl + above_sma50_mnq + above_sma50_es,2917,0.25505656496400414,0.008900119618506591,0.6972917380870758,0.02386717312677844
open_1h_acima_close_ant_es + open_4h_acima_4h_ant_cl + open_d_acima_d_ant_cl,1039,0.2550529355149182,0.008896490169420651,0.6650625601539942,-0.008362004806303114
open_d_acima_d_ant_cl + open_w_acima_w_ant_btc + above_sma50_es,1435,0.25505226480836235,0.008895819462864801,0.6885017421602787,0.015077177199981362
open_d_acima_d_ant_btc + above_sma50_btc + above_ema20_es,2376,0.255050505050505,0.008894059705007479,0.6957070707070707,0.022282505746773373
rsi_mnq_acima_60 + open_1h_acima_close_ant_es + above_ema20_cl,396,0.255050505050505,0.008894059705007479,0.6691919191919192,-0.004232645768378118
adx_mnq_alto + above_sma50_btc + above_ema20_es,3862,0.25504919730709474,0.008892751961597195,0.700414293112377,0.026989728152079673
rsi_cl_abaixo_40 + above_sma50_btc + above_ema20_mnq,694,0.25504322766570603,0.00888678232020848,0.7175792507204611,0.04415468576016379
es_btc_concordam_mnq + open_d_acima_d_ant_mnq + above_sma50_mnq,2133,0.2550398499765588,0.00888340463106127,0.6924519456165026,0.01902738065620524
btc_mnq_mesmo_sentido + open_4h_acima_4h_ant_es + open_w_acima_w_ant_es,1490,0.2550335570469799,0.008877111701482338,0.6852348993288591,0.011810334368561715
open_d_acima_d_ant_cl + open_w_acima_w_ant_btc + adx_es_alto,2435,0.25503080082135526,0.008874355475857715,0.6891170431211499,0.015692478160852508
open_d_acima_d_ant_mnq + open_w_acima_w_ant_es + adx_mnq_alto,2439,0.25502255022550224,0.008866104880004694,0.7023370233702337,0.028912458409936392
btc_mnq_mesmo_sentido + open_1h_acima_close_ant_mnq + open_4h_acima_4h_ant_mnq,1643,0.2550213024954352,0.00886485714993765,0.6798539257455873,0.006429360785289995
open_1h_acima_close_ant_btc + open_w_acima_w_ant_btc + above_ema20_mnq,1643,0.2550213024954352,0.00886485714993765,0.699939135727328,0.026514570767030676
rsi_cl_acima_60 + open_d_acima_d_ant_mnq + adx_mnq_alto,996,0.25502008032128515,0.008863634975787599,0.6857429718875502,0.012318406927252834
es_mnq_mesmo_sentido + open_4h_acima_4h_ant_es + open_w_acima_w_ant_cl,2341,0.2550192225544639,0.00886277720896636,0.6800512601452371,0.006626695184939746
open_4h_acima_4h_ant_btc + open_d_acima_d_ant_cl + above_sma50_mnq,1745,0.25501432664756446,0.008857881302066911,0.6911174785100287,0.01769291354973135
adx_mnq_muito_alto + adx_cl_alto + is_asia,1945,0.255012853470437,0.008856408124939458,0.693573264781491,0.020148699821193605
open_d_acima_d_ant_mnq + adx_cl_alto + adx_es_alto,4890,0.25501022494887526,0.008853779603377715,0.6924335378323109,0.01900897287201353
rsi_cl_acima_60 + open_w_acima_w_ant_es + open_w_acima_w_ant_cl,549,0.2550091074681239,0.008852662122626337,0.6885245901639344,0.015100025203637069
open_1h_acima_close_ant_btc + above_ema20_mnq + above_ema20_es,3145,0.2550079491255962,0.008851503780098663,0.687758346581876,0.014333781621578612
open_1h_acima_close_ant_es + open_4h_acima_4h_ant_es + adx_mnq_muito_alto,749,0.25500667556742324,0.008850230221925687,0.7009345794392523,0.02751001447895496
open_d_acima_d_ant_cl + open_mnq_acima_cl + adx_es_alto,4945,0.25500505561172904,0.008848610266231488,0.6907987866531851,0.017374221692887715
open_d_acima_d_ant_cl + adx_es_alto,4945,0.25500505561172904,0.008848610266231488,0.6907987866531851,0.017374221692887715
open_d_acima_d_ant_cl + open_mnq_abaixo_btc + adx_es_alto,4945,0.25500505561172904,0.008848610266231488,0.6907987866531851,0.017374221692887715
open_d_acima_d_ant_cl + open_mnq_acima_es + adx_es_alto,4945,0.25500505561172904,0.008848610266231488,0.6907987866531851,0.017374221692887715
open_d_acima_d_ant_cl + adx_es_alto + is_asia,2149,0.2550023266635644,0.008845881318066878,0.6942764076314565,0.020851842671159138
open_w_acima_w_ant_cl + adx_es_alto + above_ema20_cl,2349,0.25500212856534693,0.008845683219849382,0.6853980417198808,0.01197347675958349
open_d_acima_d_ant_cl + adx_mnq_alto + above_ema20_cl,2702,0.25499629903774984,0.008839853692252292,0.6917098445595855,0.018285279599288162
open_1h_acima_close_ant_mnq + open_4h_acima_4h_ant_mnq + open_w_acima_w_ant_btc,1302,0.25499231950844853,0.00883587416295098,0.6781874039938556,0.0047628390335582305
btc_mnq_oposto + open_4h_acima_4h_ant_cl + open_d_acima_d_ant_btc,1102,0.25499092558983666,0.00883448024433911,0.6733212341197822,-0.00010333084051517005
open_1h_acima_close_ant_mnq + open_4h_acima_4h_ant_btc + is_asia,1102,0.25499092558983666,0.00883448024433911,0.6687840290381125,-0.00464053592218483
rsi_mnq_acima_60 + open_d_acima_d_ant_cl + is_us,451,0.2549889135254989,0.008832468180001357,0.7250554323725056,0.05163086741220824
es_mnq_oposto + open_d_acima_d_ant_cl + open_w_acima_w_ant_btc,251,0.2549800796812749,0.008823634335777347,0.6932270916334662,0.01980252667316884
open_4h_acima_4h_ant_btc + open_d_acima_d_ant_cl + open_mnq_abaixo_btc,2812,0.2549786628733997,0.00882221752790216,0.6824324324324325,0.009007867472135112
open_4h_acima_4h_ant_btc + open_d_acima_d_ant_cl + open_mnq_acima_cl,2812,0.2549786628733997,0.00882221752790216,0.6824324324324325,0.009007867472135112
open_4h_acima_4h_ant_btc + open_d_acima_d_ant_cl + open_mnq_acima_es,2812,0.2549786628733997,0.00882221752790216,0.6824324324324325,0.009007867472135112
open_4h_acima_4h_ant_btc + open_d_acima_d_ant_cl,2812,0.2549786628733997,0.00882221752790216,0.6824324324324325,0.009007867472135112
open_d_acima_d_ant_mnq + open_w_acima_w_ant_mnq + above_sma50_mnq,1961,0.25497195308516063,0.008815507739663081,0.6981132075471698,0.024688642586872422
btc_mnq_mesmo_sentido + adx_cl_alto + above_sma50_btc,3471,0.2549697493517718,0.008813304006274253,0.6862575626620571,0.012832997701759719
open_4h_acima_4h_ant_cl + open_mnq_acima_cl + above_sma50_btc,3122,0.2549647661755285,0.008808320830030941,0.6803331197950032,0.006908554834705871
open_4h_acima_4h_ant_cl + open_mnq_acima_es + above_sma50_btc,3122,0.2549647661755285,0.008808320830030941,0.6803331197950032,0.006908554834705871
open_4h_acima_4h_ant_cl + open_mnq_abaixo_btc + above_sma50_btc,3122,0.2549647661755285,0.008808320830030941,0.6803331197950032,0.006908554834705871
open_4h_acima_4h_ant_cl + above_sma50_btc,3122,0.2549647661755285,0.008808320830030941,0.6803331197950032,0.006908554834705871
es_btc_concordam_mnq + open_w_acima_w_ant_cl + above_ema20_btc,1612,0.25496277915632753,0.008806333810829986,0.6823821339950372,0.008957569034739876
es_btc_concordam_mnq + adx_mnq_alto + is_us,2267,0.254962505513895,0.00880606016839744,0.6890163211292457,0.015591756168948367
rsi_cl_acima_60 + open_4h_acima_4h_ant_btc + above_ema20_es,655,0.2549618320610687,0.008805386715571156,0.6610687022900763,-0.01235586267022104
open_d_acima_d_ant_cl + above_sma50_btc + is_us,1059,0.254957507082153,0.00880106173665543,0.6949952785646837,0.021570713604386338
open_1h_acima_close_ant_btc + above_sma50_es + above_sma50_cl,1765,0.254957507082153,0.00880106173665543,0.6974504249291785,0.02402585996888118
open_w_acima_w_ant_btc + adx_mnq_alto + above_sma50_es,2926,0.25495557074504444,0.008799125399546887,0.6985645933014354,0.025140028341138043
open_d_acima_d_ant_btc + adx_es_alto + above_ema20_btc,2926,0.25495557074504444,0.008799125399546887,0.6859193438140807,0.012494778853783362
open_d_acima_d_ant_btc + open_d_acima_d_ant_cl + adx_es_alto,2475,0.2549494949494949,0.008793049603997377,0.6856565656565656,0.012232000696268286
open_4h_acima_4h_ant_mnq + open_w_acima_w_ant_mnq + above_ema20_mnq,1820,0.2549450549450549,0.008788609599557379,0.6862637362637363,0.012839171303438923
open_4h_acima_4h_ant_btc + above_ema20_es,3691,0.25494445949607153,0.00878801415057398,0.6854510972636142,0.01202653230331685
open_4h_acima_4h_ant_btc + open_mnq_acima_es + above_ema20_es,3691,0.25494445949607153,0.00878801415057398,0.6854510972636142,0.01202653230331685
open_4h_acima_4h_ant_btc + open_mnq_acima_cl + above_ema20_es,3691,0.25494445949607153,0.00878801415057398,0.6854510972636142,0.01202653230331685
open_4h_acima_4h_ant_btc + open_mnq_abaixo_btc + above_ema20_es,3691,0.25494445949607153,0.00878801415057398,0.6854510972636142,0.01202653230331685
es_mnq_mesmo_sentido + above_sma50_mnq + above_ema20_btc,3742,0.25494388027792625,0.0087874349324287,0.6945483698556921,0.021123804895394782
adx_mnq_muito_alto + above_ema20_mnq + above_ema20_es,2530,0.2549407114624506,0.008784266116953071,0.7035573122529645,0.030132747292667128
open_1h_acima_close_ant_mnq + open_4h_acima_4h_ant_cl + is_evening,506,0.2549407114624506,0.008784266116953071,0.6521739130434783,-0.021250651916819074
open_d_acima_d_ant_btc + adx_mnq_alto + is_asia,2126,0.25493885230479774,0.008782406959300187,0.6796801505174036,0.006255585557106258
open_1h_acima_close_ant_cl + open_4h_acima_4h_ant_mnq + open_4h_acima_4h_ant_es,1773,0.25493513818386915,0.008778692838371599,0.6875352509870276,0.014110686026730268
rsi_mnq_acima_60 + open_w_acima_w_ant_btc + above_ema20_cl,608,0.25493421052631576,0.008777765180818214,0.6973684210526315,0.02394385609233418
open_4h_acima_4h_ant_cl + open_d_acima_d_ant_es + open_w_acima_w_ant_btc,1420,0.2549295774647887,0.008773132119291177,0.6971830985915493,0.02375853363125191
es_btc_concordam_mnq + rsi_mnq_acima_60 + open_d_acima_d_ant_cl,710,0.2549295774647887,0.008773132119291177,0.7126760563380282,0.039251491377730874
rsi_mnq_acima_60 + open_w_acima_w_ant_btc + adx_mnq_muito_alto,761,0.25492772667542707,0.00877128132992952,0.709592641261498,0.03616807630120067
open_1h_acima_close_ant_es + open_4h_acima_4h_ant_cl + adx_mnq_alto,1573,0.25492689129052765,0.008770445945030098,0.6649713922441195,-0.008453172716177848
rsi_mnq_acima_60 + open_4h_acima_4h_ant_mnq + open_w_acima_w_ant_mnq,812,0.25492610837438423,0.008769663028886682,0.6945812807881774,0.021156715827880035
open_4h_acima_4h_ant_btc + open_mnq_acima_cl + adx_mnq_muito_alto,2487,0.25492561318858065,0.008769167843083098,0.6936067551266586,0.020182190166361247
open_4h_acima_4h_ant_btc + adx_mnq_alto + adx_mnq_muito_alto,2487,0.25492561318858065,0.008769167843083098,0.6936067551266586,0.020182190166361247
open_4h_acima_4h_ant_btc + open_mnq_abaixo_btc + adx_mnq_muito_alto,2487,0.25492561318858065,0.008769167843083098,0.6936067551266586,0.020182190166361247
