asset,trades,w,l,e,wr,avg,ev,score,trades_ano,ml_c,stop,targ,bars,dir,hours
mgc,3815,780,2753,282,20.4,0.068,0.068,4.2,796.7,0.1,0.3,1.5,8,both,"0,4,8,12,16,20"
mgc,1965,402,1371,192,20.5,0.068,0.068,3.03,410.4,0.1,0.3,1.5,8,long,"0,4,8,12,16,20"
mgc,1850,378,1382,90,20.4,0.068,0.068,2.92,386.3,0.1,0.3,1.5,8,short,"0,4,8,12,16,20"
mgc,3798,778,2738,282,20.5,0.069,0.069,4.24,793.2,0.2,0.3,1.5,8,both,"0,4,8,12,16,20"
mgc,1953,400,1361,192,20.5,0.069,0.069,3.03,407.9,0.2,0.3,1.5,8,long,"0,4,8,12,16,20"
mgc,1845,378,1377,90,20.5,0.069,0.069,2.95,385.3,0.2,0.3,1.5,8,short,"0,4,8,12,16,20"
mgc,3613,763,2598,252,21.1,0.08,0.08,4.82,754.5,0.3,0.3,1.5,8,both,"0,4,8,12,16,20"
mgc,1851,392,1284,175,21.2,0.081,0.081,3.49,386.6,0.3,0.3,1.5,8,long,"0,4,8,12,16,20"
mgc,1762,371,1314,77,21.1,0.079,0.079,3.32,368.0,0.3,0.3,1.5,8,short,"0,4,8,12,16,20"
mgc,2271,549,1577,145,24.2,0.135,0.135,6.44,474.3,0.4,0.3,1.5,8,both,"0,4,8,12,16,20"
mgc,1088,277,713,98,25.5,0.158,0.158,5.22,227.2,0.4,0.3,1.5,8,long,"0,4,8,12,16,20"
mgc,1183,272,864,47,23.0,0.114,0.114,3.92,247.1,0.4,0.3,1.5,8,short,"0,4,8,12,16,20"
mgc,1057,304,687,66,28.8,0.218,0.218,7.08,220.7,0.5,0.3,1.5,8,both,"0,4,8,12,16,20"
mgc,481,149,293,39,31.0,0.258,0.258,5.65,100.4,0.5,0.3,1.5,8,long,"0,4,8,12,16,20"
mgc,576,155,394,27,26.9,0.184,0.184,4.42,120.3,0.5,0.3,1.5,8,short,"0,4,8,12,16,20"
mgc,3815,865,2808,142,22.7,0.108,0.108,6.68,796.7,0.0,0.3,1.5,12,both,"0,4,8,12,16,20"
mgc,1965,454,1403,108,23.1,0.116,0.116,5.14,410.4,0.0,0.3,1.5,12,long,"0,4,8,12,16,20"
mgc,1850,411,1405,34,22.2,0.1,0.1,4.3,386.3,0.0,0.3,1.5,12,short,"0,4,8,12,16,20"
mgc,3815,865,2808,142,22.7,0.108,0.108,6.68,796.7,0.1,0.3,1.5,12,both,"0,4,8,12,16,20"
mgc,1965,454,1403,108,23.1,0.116,0.116,5.14,410.4,0.1,0.3,1.5,12,long,"0,4,8,12,16,20"
mgc,1850,411,1405,34,22.2,0.1,0.1,4.3,386.3,0.1,0.3,1.5,12,short,"0,4,8,12,16,20"
mgc,3798,863,2793,142,22.7,0.109,0.109,6.72,793.2,0.2,0.3,1.5,12,both,"0,4,8,12,16,20"
mgc,1953,452,1393,108,23.1,0.117,0.117,5.15,407.9,0.2,0.3,1.5,12,long,"0,4,8,12,16,20"
mgc,1845,411,1400,34,22.3,0.101,0.101,4.34,385.3,0.2,0.3,1.5,12,short,"0,4,8,12,16,20"
mgc,3613,841,2641,131,23.3,0.119,0.119,7.15,754.5,0.3,0.3,1.5,12,both,"0,4,8,12,16,20"
mgc,1851,441,1308,102,23.8,0.129,0.129,5.54,386.6,0.3,0.3,1.5,12,long,"0,4,8,12,16,20"
mgc,1762,400,1333,29,22.7,0.109,0.109,4.56,368.0,0.3,0.3,1.5,12,short,"0,4,8,12,16,20"
mgc,2271,603,1592,76,26.6,0.178,0.178,8.48,474.3,0.4,0.3,1.5,12,both,"0,4,8,12,16,20"
mgc,1088,311,719,58,28.6,0.215,0.215,7.08,227.2,0.4,0.3,1.5,12,long,"0,4,8,12,16,20"
mgc,1183,292,873,18,24.7,0.144,0.144,4.96,247.1,0.4,0.3,1.5,12,short,"0,4,8,12,16,20"
mgc,1057,330,694,33,31.2,0.262,0.262,8.52,220.7,0.5,0.3,1.5,12,both,"0,4,8,12,16,20"
mgc,481,164,294,23,34.1,0.314,0.314,6.88,100.4,0.5,0.3,1.5,12,long,"0,4,8,12,16,20"
mgc,576,166,400,10,28.8,0.219,0.219,5.25,120.3,0.5,0.3,1.5,12,short,"0,4,8,12,16,20"
mgc,3815,901,2833,81,23.6,0.125,0.125,7.73,796.7,0.0,0.3,1.5,16,both,"0,4,8,12,16,20"
mgc,1965,481,1419,65,24.5,0.141,0.141,6.23,410.4,0.0,0.3,1.5,16,long,"0,4,8,12,16,20"
mgc,1850,420,1414,16,22.7,0.109,0.109,4.67,386.3,0.0,0.3,1.5,16,short,"0,4,8,12,16,20"
mgc,3815,901,2833,81,23.6,0.125,0.125,7.73,796.7,0.1,0.3,1.5,16,both,"0,4,8,12,16,20"
mgc,1965,481,1419,65,24.5,0.141,0.141,6.23,410.4,0.1,0.3,1.5,16,long,"0,4,8,12,16,20"
mgc,1850,420,1414,16,22.7,0.109,0.109,4.67,386.3,0.1,0.3,1.5,16,short,"0,4,8,12,16,20"
mgc,3798,899,2818,81,23.7,0.126,0.126,7.77,793.2,0.2,0.3,1.5,16,both,"0,4,8,12,16,20"
mgc,1953,479,1409,65,24.5,0.141,0.141,6.25,407.9,0.2,0.3,1.5,16,long,"0,4,8,12,16,20"
mgc,1845,420,1409,16,22.8,0.11,0.11,4.71,385.3,0.2,0.3,1.5,16,short,"0,4,8,12,16,20"
mgc,3613,874,2662,77,24.2,0.135,0.135,8.14,754.5,0.3,0.3,1.5,16,both,"0,4,8,12,16,20"
mgc,1851,467,1321,63,25.2,0.154,0.154,6.63,386.6,0.3,0.3,1.5,16,long,"0,4,8,12,16,20"
mgc,1762,407,1341,14,23.1,0.116,0.116,4.86,368.0,0.3,0.3,1.5,16,short,"0,4,8,12,16,20"
mgc,2271,621,1606,44,27.3,0.192,0.192,9.16,474.3,0.4,0.3,1.5,16,both,"0,4,8,12,16,20"
mgc,1088,324,728,36,29.8,0.236,0.236,7.79,227.2,0.4,0.3,1.5,16,long,"0,4,8,12,16,20"
mgc,1183,297,878,8,25.1,0.152,0.152,5.22,247.1,0.4,0.3,1.5,16,short,"0,4,8,12,16,20"
mgc,1057,338,700,19,32.0,0.276,0.276,8.96,220.7,0.5,0.3,1.5,16,both,"0,4,8,12,16,20"
mgc,481,169,299,13,35.1,0.332,0.332,7.29,100.4,0.5,0.3,1.5,16,long,"0,4,8,12,16,20"
mgc,576,169,401,6,29.3,0.228,0.228,5.48,120.3,0.5,0.3,1.5,16,short,"0,4,8,12,16,20"
mgc,3815,917,2853,45,24.0,0.133,0.133,8.19,796.7,0.0,0.3,1.5,24,both,"0,4,8,12,16,20"
mgc,1965,496,1432,37,25.2,0.154,0.154,6.84,410.4,0.0,0.3,1.5,24,long,"0,4,8,12,16,20"
mgc,1850,421,1421,8,22.8,0.11,0.11,4.72,386.3,0.0,0.3,1.5,24,short,"0,4,8,12,16,20"
mgc,3815,917,2853,45,24.0,0.133,0.133,8.19,796.7,0.1,0.3,1.5,24,both,"0,4,8,12,16,20"
mgc,1965,496,1432,37,25.2,0.154,0.154,6.84,410.4,0.1,0.3,1.5,24,long,"0,4,8,12,16,20"
mgc,1850,421,1421,8,22.8,0.11,0.11,4.72,386.3,0.1,0.3,1.5,24,short,"0,4,8,12,16,20"
mgc,3798,915,2838,45,24.1,0.134,0.134,8.24,793.2,0.2,0.3,1.5,24,both,"0,4,8,12,16,20"
mgc,1953,494,1422,37,25.3,0.155,0.155,6.86,407.9,0.2,0.3,1.5,24,long,"0,4,8,12,16,20"
mgc,1845,421,1416,8,22.8,0.111,0.111,4.76,385.3,0.2,0.3,1.5,24,short,"0,4,8,12,16,20"
mgc,3613,890,2679,44,24.6,0.143,0.143,8.62,754.5,0.3,0.3,1.5,24,both,"0,4,8,12,16,20"
mgc,1851,482,1333,36,26.0,0.169,0.169,7.26,386.6,0.3,0.3,1.5,24,long,"0,4,8,12,16,20"
mgc,1762,408,1346,8,23.2,0.117,0.117,4.9,368.0,0.3,0.3,1.5,24,short,"0,4,8,12,16,20"
mgc,2271,633,1616,22,27.9,0.202,0.202,9.61,474.3,0.4,0.3,1.5,24,both,"0,4,8,12,16,20"
mgc,1088,335,736,17,30.8,0.254,0.254,8.39,227.2,0.4,0.3,1.5,24,long,"0,4,8,12,16,20"
mgc,1183,298,880,5,25.2,0.153,0.153,5.28,247.1,0.4,0.3,1.5,24,short,"0,4,8,12,16,20"
mgc,1057,345,704,8,32.6,0.288,0.288,9.35,220.7,0.5,0.3,1.5,24,both,"0,4,8,12,16,20"
mgc,481,175,301,5,36.4,0.355,0.355,7.78,100.4,0.5,0.3,1.5,24,long,"0,4,8,12,16,20"
mgc,576,170,403,3,29.5,0.231,0.231,5.55,120.3,0.5,0.3,1.5,24,short,"0,4,8,12,16,20"
mgc,3815,478,2754,583,12.5,-0.012,-0.012,-0.73,796.7,0.0,0.3,2.0,6,both,"0,4,8,12,16,20"
mgc,1965,227,1359,379,11.6,-0.034,-0.034,-1.52,410.4,0.0,0.3,2.0,6,long,"0,4,8,12,16,20"
mgc,1850,251,1395,204,13.6,0.012,0.012,0.52,386.3,0.0,0.3,2.0,6,short,"0,4,8,12,16,20"
mgc,3815,478,2754,583,12.5,-0.012,-0.012,-0.73,796.7,0.1,0.3,2.0,6,both,"0,4,8,12,16,20"
mgc,1965,227,1359,379,11.6,-0.034,-0.034,-1.52,410.4,0.1,0.3,2.0,6,long,"0,4,8,12,16,20"
mgc,1850,251,1395,204,13.6,0.012,0.012,0.52,386.3,0.1,0.3,2.0,6,short,"0,4,8,12,16,20"
mgc,3798,477,2740,581,12.6,-0.011,-0.011,-0.69,793.2,0.2,0.3,2.0,6,both,"0,4,8,12,16,20"
mgc,1953,226,1350,377,11.6,-0.034,-0.034,-1.5,407.9,0.2,0.3,2.0,6,long,"0,4,8,12,16,20"
mgc,1845,251,1390,204,13.6,0.013,0.013,0.55,385.3,0.2,0.3,2.0,6,short,"0,4,8,12,16,20"
mgc,3613,472,2603,538,13.1,0.0,0.0,0.03,754.5,0.3,0.3,2.0,6,both,"0,4,8,12,16,20"
mgc,1851,225,1275,351,12.2,-0.02,-0.02,-0.88,386.6,0.3,0.3,2.0,6,long,"0,4,8,12,16,20"
mgc,1762,247,1328,187,14.0,0.022,0.022,0.94,368.0,0.3,0.3,2.0,6,short,"0,4,8,12,16,20"
mgc,2271,350,1573,348,15.4,0.054,0.054,2.6,474.3,0.4,0.3,2.0,6,both,"0,4,8,12,16,20"
mgc,1088,156,707,225,14.3,0.03,0.03,0.98,227.2,0.4,0.3,2.0,6,long,"0,4,8,12,16,20"
mgc,1183,194,866,123,16.4,0.077,0.077,2.65,247.1,0.4,0.3,2.0,6,short,"0,4,8,12,16,20"
mgc,1057,205,681,171,19.4,0.146,0.146,4.75,220.7,0.5,0.3,2.0,6,both,"0,4,8,12,16,20"
mgc,481,90,289,102,18.7,0.13,0.13,2.86,100.4,0.5,0.3,2.0,6,long,"0,4,8,12,16,20"
mgc,576,115,392,69,20.0,0.159,0.159,3.82,120.3,0.5,0.3,2.0,6,short,"0,4,8,12,16,20"
mgc,3815,555,2820,440,14.5,0.035,0.035,2.14,796.7,0.0,0.3,2.0,8,both,"0,4,8,12,16,20"
mgc,1965,273,1398,294,13.9,0.02,0.02,0.87,410.4,0.0,0.3,2.0,8,long,"0,4,8,12,16,20"
mgc,1850,282,1422,146,15.2,0.051,0.051,2.18,386.3,0.0,0.3,2.0,8,short,"0,4,8,12,16,20"
mgc,3815,555,2820,440,14.5,0.035,0.035,2.14,796.7,0.1,0.3,2.0,8,both,"0,4,8,12,16,20"
mgc,1965,273,1398,294,13.9,0.02,0.02,0.87,410.4,0.1,0.3,2.0,8,long,"0,4,8,12,16,20"
mgc,1850,282,1422,146,15.2,0.051,0.051,2.18,386.3,0.1,0.3,2.0,8,short,"0,4,8,12,16,20"
mgc,3798,554,2805,439,14.6,0.035,0.035,2.19,793.2,0.2,0.3,2.0,8,both,"0,4,8,12,16,20"
mgc,1953,272,1388,293,13.9,0.02,0.02,0.9,407.9,0.2,0.3,2.0,8,long,"0,4,8,12,16,20"
mgc,1845,282,1417,146,15.3,0.052,0.052,2.21,385.3,0.2,0.3,2.0,8,short,"0,4,8,12,16,20"
mgc,3613,547,2661,405,15.1,0.048,0.048,2.9,754.5,0.3,0.3,2.0,8,both,"0,4,8,12,16,20"
mgc,1851,270,1309,272,14.6,0.035,0.035,1.53,386.6,0.3,0.3,2.0,8,long,"0,4,8,12,16,20"
mgc,1762,277,1352,133,15.7,0.062,0.062,2.58,368.0,0.3,0.3,2.0,8,short,"0,4,8,12,16,20"
mgc,2271,404,1606,261,17.8,0.109,0.109,5.2,474.3,0.4,0.3,2.0,8,both,"0,4,8,12,16,20"
mgc,1088,188,724,176,17.3,0.097,0.097,3.21,227.2,0.4,0.3,2.0,8,long,"0,4,8,12,16,20"
mgc,1183,216,882,85,18.3,0.12,0.12,4.13,247.1,0.4,0.3,2.0,8,short,"0,4,8,12,16,20"
mgc,1057,232,697,128,21.9,0.205,0.205,6.66,220.7,0.5,0.3,2.0,8,both,"0,4,8,12,16,20"
mgc,481,103,297,81,21.4,0.193,0.193,4.22,100.4,0.5,0.3,2.0,8,long,"0,4,8,12,16,20"
mgc,576,129,400,47,22.4,0.215,0.215,5.16,120.3,0.5,0.3,2.0,8,short,"0,4,8,12,16,20"
mgc,3815,643,2910,262,16.9,0.088,0.088,5.41,796.7,0.0,0.3,2.0,12,both,"0,4,8,12,16,20"
mgc,1965,331,1448,186,16.8,0.087,0.087,3.88,410.4,0.0,0.3,2.0,12,long,"0,4,8,12,16,20"
mgc,1850,312,1462,76,16.9,0.088,0.088,3.78,386.3,0.0,0.3,2.0,12,short,"0,4,8,12,16,20"
mgc,3815,643,2910,262,16.9,0.088,0.088,5.41,796.7,0.1,0.3,2.0,12,both,"0,4,8,12,16,20"
mgc,1965,331,1448,186,16.8,0.087,0.087,3.88,410.4,0.1,0.3,2.0,12,long,"0,4,8,12,16,20"
mgc,1850,312,1462,76,16.9,0.088,0.088,3.78,386.3,0.1,0.3,2.0,12,short,"0,4,8,12,16,20"
mgc,3798,642,2895,261,16.9,0.089,0.089,5.47,793.2,0.2,0.3,2.0,12,both,"0,4,8,12,16,20"
mgc,1953,330,1438,185,16.9,0.089,0.089,3.92,407.9,0.2,0.3,2.0,12,long,"0,4,8,12,16,20"
mgc,1845,312,1457,76,16.9,0.089,0.089,3.82,385.3,0.2,0.3,2.0,12,short,"0,4,8,12,16,20"
mgc,3613,632,2738,243,17.5,0.102,0.102,6.15,754.5,0.3,0.3,2.0,12,both,"0,4,8,12,16,20"
mgc,1851,326,1350,175,17.6,0.105,0.105,4.52,386.6,0.3,0.3,2.0,12,long,"0,4,8,12,16,20"
mgc,1762,306,1388,68,17.4,0.099,0.099,4.17,368.0,0.3,0.3,2.0,12,short,"0,4,8,12,16,20"
mgc,2271,459,1644,168,20.2,0.165,0.165,7.86,474.3,0.4,0.3,2.0,12,both,"0,4,8,12,16,20"
mgc,1088,225,741,122,20.7,0.176,0.176,5.79,227.2,0.4,0.3,2.0,12,long,"0,4,8,12,16,20"
mgc,1183,234,903,46,19.8,0.155,0.155,5.33,247.1,0.4,0.3,2.0,12,short,"0,4,8,12,16,20"
mgc,1057,257,715,85,24.3,0.259,0.259,8.43,220.7,0.5,0.3,2.0,12,both,"0,4,8,12,16,20"
mgc,481,118,303,60,24.5,0.264,0.264,5.8,100.4,0.5,0.3,2.0,12,long,"0,4,8,12,16,20"
mgc,576,139,412,25,24.1,0.255,0.255,6.12,120.3,0.5,0.3,2.0,12,short,"0,4,8,12,16,20"
mgc,3815,698,2952,165,18.3,0.121,0.121,7.46,796.7,0.0,0.3,2.0,16,both,"0,4,8,12,16,20"
mgc,1965,363,1474,128,18.5,0.125,0.125,5.54,410.4,0.0,0.3,2.0,16,long,"0,4,8,12,16,20"
mgc,1850,335,1478,37,18.1,0.116,0.116,5.01,386.3,0.0,0.3,2.0,16,short,"0,4,8,12,16,20"
mgc,3815,698,2952,165,18.3,0.121,0.121,7.46,796.7,0.1,0.3,2.0,16,both,"0,4,8,12,16,20"
mgc,1965,363,1474,128,18.5,0.125,0.125,5.54,410.4,0.1,0.3,2.0,16,long,"0,4,8,12,16,20"
mgc,1850,335,1478,37,18.1,0.116,0.116,5.01,386.3,0.1,0.3,2.0,16,short,"0,4,8,12,16,20"
mgc,3798,696,2937,165,18.3,0.121,0.121,7.49,793.2,0.2,0.3,2.0,16,both,"0,4,8,12,16,20"
mgc,1953,361,1464,128,18.5,0.125,0.125,5.53,407.9,0.2,0.3,2.0,16,long,"0,4,8,12,16,20"
mgc,1845,335,1473,37,18.2,0.118,0.118,5.05,385.3,0.2,0.3,2.0,16,short,"0,4,8,12,16,20"
mgc,3613,683,2774,156,18.9,0.135,0.135,8.1,754.5,0.3,0.3,2.0,16,both,"0,4,8,12,16,20"
mgc,1851,357,1372,122,19.3,0.144,0.144,6.18,386.6,0.3,0.3,2.0,16,long,"0,4,8,12,16,20"
mgc,1762,326,1402,34,18.5,0.126,0.126,5.27,368.0,0.3,0.3,2.0,16,short,"0,4,8,12,16,20"
mgc,2271,498,1666,107,21.9,0.204,0.204,9.74,474.3,0.4,0.3,2.0,16,both,"0,4,8,12,16,20"
mgc,1088,249,755,84,22.9,0.226,0.226,7.47,227.2,0.4,0.3,2.0,16,long,"0,4,8,12,16,20"
mgc,1183,249,911,23,21.0,0.184,0.184,6.33,247.1,0.4,0.3,2.0,16,short,"0,4,8,12,16,20"
mgc,1057,278,726,53,26.3,0.305,0.305,9.91,220.7,0.5,0.3,2.0,16,both,"0,4,8,12,16,20"
mgc,481,131,311,39,27.2,0.326,0.326,7.16,100.4,0.5,0.3,2.0,16,long,"0,4,8,12,16,20"
mgc,576,147,415,14,25.5,0.287,0.287,6.89,120.3,0.5,0.3,2.0,16,short,"0,4,8,12,16,20"
mgc,3815,727,2990,98,19.1,0.138,0.138,8.54,796.7,0.0,0.3,2.0,24,both,"0,4,8,12,16,20"
mgc,1965,387,1496,82,19.7,0.153,0.153,6.78,410.4,0.0,0.3,2.0,24,long,"0,4,8,12,16,20"
mgc,1850,340,1494,16,18.4,0.123,0.123,5.28,386.3,0.0,0.3,2.0,24,short,"0,4,8,12,16,20"
mgc,3815,727,2990,98,19.1,0.138,0.138,8.54,796.7,0.1,0.3,2.0,24,both,"0,4,8,12,16,20"
mgc,1965,387,1496,82,19.7,0.153,0.153,6.78,410.4,0.1,0.3,2.0,24,long,"0,4,8,12,16,20"
mgc,1850,340,1494,16,18.4,0.123,0.123,5.28,386.3,0.1,0.3,2.0,24,short,"0,4,8,12,16,20"
mgc,3798,725,2975,98,19.1,0.139,0.139,8.57,793.2,0.2,0.3,2.0,24,both,"0,4,8,12,16,20"
mgc,1953,385,1486,82,19.7,0.153,0.153,6.78,407.9,0.2,0.3,2.0,24,long,"0,4,8,12,16,20"
mgc,1845,340,1489,16,18.4,0.124,0.124,5.32,385.3,0.2,0.3,2.0,24,short,"0,4,8,12,16,20"
mgc,3613,711,2808,94,19.7,0.153,0.153,9.17,754.5,0.3,0.3,2.0,24,both,"0,4,8,12,16,20"
mgc,1851,380,1392,79,20.5,0.172,0.172,7.41,386.6,0.3,0.3,2.0,24,long,"0,4,8,12,16,20"
mgc,1762,331,1416,15,18.8,0.132,0.132,5.54,368.0,0.3,0.3,2.0,24,short,"0,4,8,12,16,20"
mgc,2271,519,1690,62,22.9,0.226,0.226,10.75,474.3,0.4,0.3,2.0,24,both,"0,4,8,12,16,20"
mgc,1088,266,771,51,24.4,0.262,0.262,8.65,227.2,0.4,0.3,2.0,24,long,"0,4,8,12,16,20"
mgc,1183,253,919,11,21.4,0.192,0.192,6.6,247.1,0.4,0.3,2.0,24,short,"0,4,8,12,16,20"
mgc,1057,294,738,25,27.8,0.34,0.34,11.05,220.7,0.5,0.3,2.0,24,both,"0,4,8,12,16,20"
mgc,481,144,319,18,29.9,0.389,0.389,8.52,100.4,0.5,0.3,2.0,24,long,"0,4,8,12,16,20"
mgc,576,150,419,7,26.0,0.299,0.299,7.18,120.3,0.5,0.3,2.0,24,short,"0,4,8,12,16,20"
mgc,3815,231,2804,780,6.1,-0.1,-0.1,-6.19,796.7,0.0,0.3,3.0,6,both,"0,4,8,12,16,20"
mgc,1965,103,1380,482,5.2,-0.127,-0.127,-5.63,410.4,0.0,0.3,3.0,6,long,"0,4,8,12,16,20"
mgc,1850,128,1424,298,6.9,-0.072,-0.072,-3.08,386.3,0.0,0.3,3.0,6,short,"0,4,8,12,16,20"
mgc,3815,231,2804,780,6.1,-0.1,-0.1,-6.19,796.7,0.1,0.3,3.0,6,both,"0,4,8,12,16,20"
mgc,1965,103,1380,482,5.2,-0.127,-0.127,-5.63,410.4,0.1,0.3,3.0,6,long,"0,4,8,12,16,20"
mgc,1850,128,1424,298,6.9,-0.072,-0.072,-3.08,386.3,0.1,0.3,3.0,6,short,"0,4,8,12,16,20"
mgc,3798,231,2790,777,6.1,-0.099,-0.099,-6.12,793.2,0.2,0.3,3.0,6,both,"0,4,8,12,16,20"
mgc,1953,103,1371,479,5.3,-0.126,-0.126,-5.57,407.9,0.2,0.3,3.0,6,long,"0,4,8,12,16,20"
mgc,1845,128,1419,298,6.9,-0.071,-0.071,-3.05,385.3,0.2,0.3,3.0,6,short,"0,4,8,12,16,20"
mgc,3613,228,2653,732,6.3,-0.092,-0.092,-5.52,754.5,0.3,0.3,3.0,6,both,"0,4,8,12,16,20"
mgc,1851,102,1296,453,5.5,-0.118,-0.118,-5.08,386.6,0.3,0.3,3.0,6,long,"0,4,8,12,16,20"
mgc,1762,126,1357,279,7.2,-0.064,-0.064,-2.69,368.0,0.3,0.3,3.0,6,short,"0,4,8,12,16,20"
mgc,2271,177,1600,494,7.8,-0.043,-0.043,-2.04,474.3,0.4,0.3,3.0,6,both,"0,4,8,12,16,20"
mgc,1088,79,715,294,7.3,-0.06,-0.06,-1.99,227.2,0.4,0.3,3.0,6,long,"0,4,8,12,16,20"
mgc,1183,98,885,200,8.3,-0.027,-0.027,-0.92,247.1,0.4,0.3,3.0,6,short,"0,4,8,12,16,20"
mgc,1057,108,695,254,10.2,0.037,0.037,1.21,220.7,0.5,0.3,3.0,6,both,"0,4,8,12,16,20"
mgc,481,47,293,141,9.8,0.022,0.022,0.49,100.4,0.5,0.3,3.0,6,long,"0,4,8,12,16,20"
mgc,576,61,402,113,10.6,0.049,0.049,1.19,120.3,0.5,0.3,3.0,6,short,"0,4,8,12,16,20"
mgc,3815,294,2888,633,7.7,-0.046,-0.046,-2.82,796.7,0.0,0.3,3.0,8,both,"0,4,8,12,16,20"
mgc,1965,135,1426,404,6.9,-0.073,-0.073,-3.25,410.4,0.0,0.3,3.0,8,long,"0,4,8,12,16,20"
mgc,1850,159,1462,229,8.6,-0.016,-0.016,-0.7,386.3,0.0,0.3,3.0,8,short,"0,4,8,12,16,20"
mgc,3815,294,2888,633,7.7,-0.046,-0.046,-2.82,796.7,0.1,0.3,3.0,8,both,"0,4,8,12,16,20"
mgc,1965,135,1426,404,6.9,-0.073,-0.073,-3.25,410.4,0.1,0.3,3.0,8,long,"0,4,8,12,16,20"
mgc,1850,159,1462,229,8.6,-0.016,-0.016,-0.7,386.3,0.1,0.3,3.0,8,short,"0,4,8,12,16,20"
mgc,3798,294,2872,632,7.7,-0.045,-0.045,-2.75,793.2,0.2,0.3,3.0,8,both,"0,4,8,12,16,20"
mgc,1953,135,1415,403,6.9,-0.072,-0.072,-3.18,407.9,0.2,0.3,3.0,8,long,"0,4,8,12,16,20"
mgc,1845,159,1457,229,8.6,-0.016,-0.016,-0.67,385.3,0.2,0.3,3.0,8,short,"0,4,8,12,16,20"
mgc,3613,291,2726,596,8.1,-0.034,-0.034,-2.06,754.5,0.3,0.3,3.0,8,both,"0,4,8,12,16,20"
mgc,1851,134,1336,381,7.2,-0.061,-0.061,-2.63,386.6,0.3,0.3,3.0,8,long,"0,4,8,12,16,20"
mgc,1762,157,1390,215,8.9,-0.006,-0.006,-0.25,368.0,0.3,0.3,3.0,8,short,"0,4,8,12,16,20"
mgc,2271,223,1646,402,9.8,0.024,0.024,1.15,474.3,0.4,0.3,3.0,8,both,"0,4,8,12,16,20"
mgc,1088,99,737,252,9.1,0.0,0.0,0.01,227.2,0.4,0.3,3.0,8,long,"0,4,8,12,16,20"
mgc,1183,124,909,150,10.5,0.046,0.046,1.58,247.1,0.4,0.3,3.0,8,short,"0,4,8,12,16,20"
mgc,1057,134,718,205,12.7,0.118,0.118,3.85,220.7,0.5,0.3,3.0,8,both,"0,4,8,12,16,20"
mgc,481,59,304,118,12.3,0.105,0.105,2.3,100.4,0.5,0.3,3.0,8,long,"0,4,8,12,16,20"
mgc,576,75,414,87,13.0,0.13,0.13,3.11,120.3,0.5,0.3,3.0,8,short,"0,4,8,12,16,20"
mgc,3815,372,3010,433,9.8,0.022,0.022,1.35,796.7,0.0,0.3,3.0,12,both,"0,4,8,12,16,20"
mgc,1965,183,1494,288,9.3,0.007,0.007,0.32,410.4,0.0,0.3,3.0,12,long,"0,4,8,12,16,20"
mgc,1850,189,1516,145,10.2,0.037,0.037,1.6,386.3,0.0,0.3,3.0,12,short,"0,4,8,12,16,20"
mgc,3815,372,3010,433,9.8,0.022,0.022,1.35,796.7,0.1,0.3,3.0,12,both,"0,4,8,12,16,20"
mgc,1965,183,1494,288,9.3,0.007,0.007,0.32,410.4,0.1,0.3,3.0,12,long,"0,4,8,12,16,20"
mgc,1850,189,1516,145,10.2,0.037,0.037,1.6,386.3,0.1,0.3,3.0,12,short,"0,4,8,12,16,20"
mgc,3798,372,2994,432,9.8,0.023,0.023,1.43,793.2,0.2,0.3,3.0,12,both,"0,4,8,12,16,20"
mgc,1953,183,1483,287,9.4,0.009,0.009,0.41,407.9,0.2,0.3,3.0,12,long,"0,4,8,12,16,20"
mgc,1845,189,1511,145,10.2,0.038,0.038,1.63,385.3,0.2,0.3,3.0,12,short,"0,4,8,12,16,20"
mgc,3613,368,2835,410,10.2,0.036,0.036,2.17,754.5,0.3,0.3,3.0,12,both,"0,4,8,12,16,20"
mgc,1851,181,1395,275,9.8,0.023,0.023,0.98,386.6,0.3,0.3,3.0,12,long,"0,4,8,12,16,20"
mgc,1762,187,1440,135,10.6,0.05,0.05,2.11,368.0,0.3,0.3,3.0,12,short,"0,4,8,12,16,20"
mgc,2271,278,1706,287,12.2,0.104,0.104,4.95,474.3,0.4,0.3,3.0,12,both,"0,4,8,12,16,20"
mgc,1088,129,767,192,11.9,0.091,0.091,3.01,227.2,0.4,0.3,3.0,12,long,"0,4,8,12,16,20"
mgc,1183,149,939,95,12.6,0.116,0.116,3.98,247.1,0.4,0.3,3.0,12,short,"0,4,8,12,16,20"
mgc,1057,169,744,144,16.0,0.228,0.228,7.4,220.7,0.5,0.3,3.0,12,both,"0,4,8,12,16,20"
mgc,481,74,314,93,15.4,0.208,0.208,4.56,100.4,0.5,0.3,3.0,12,long,"0,4,8,12,16,20"
mgc,576,95,430,51,16.5,0.244,0.244,5.86,120.3,0.5,0.3,3.0,12,short,"0,4,8,12,16,20"
mgc,3815,429,3085,301,11.2,0.071,0.071,4.39,796.7,0.0,0.3,3.0,16,both,"0,4,8,12,16,20"
mgc,1965,219,1531,215,11.1,0.068,0.068,3.0,410.4,0.0,0.3,3.0,16,long,"0,4,8,12,16,20"
mgc,1850,210,1554,86,11.4,0.075,0.075,3.21,386.3,0.0,0.3,3.0,16,short,"0,4,8,12,16,20"
mgc,3815,429,3085,301,11.2,0.071,0.071,4.39,796.7,0.1,0.3,3.0,16,both,"0,4,8,12,16,20"
