asset,trades,w,l,e,wr,avg,ev,score,trades_ano,ml_c,stop,targ,bars,dir,hours
btc,2896,964,1914,18,33.3,0.05,0.05,2.66,601.7,0.0,0.3,0.75,6,both,"8,12,16,20"
btc,1543,523,1010,10,33.9,0.056,0.056,2.2,320.6,0.0,0.3,0.75,6,long,"8,12,16,20"
btc,1353,441,904,8,32.6,0.042,0.042,1.55,281.1,0.0,0.3,0.75,6,short,"8,12,16,20"
btc,2896,964,1914,18,33.3,0.05,0.05,2.66,601.7,0.1,0.3,0.75,6,both,"8,12,16,20"
btc,1543,523,1010,10,33.9,0.056,0.056,2.2,320.6,0.1,0.3,0.75,6,long,"8,12,16,20"
btc,1353,441,904,8,32.6,0.042,0.042,1.55,281.1,0.1,0.3,0.75,6,short,"8,12,16,20"
btc,2829,948,1863,18,33.5,0.052,0.052,2.76,587.8,0.2,0.3,0.75,6,both,"8,12,16,20"
btc,1506,513,983,10,34.1,0.058,0.058,2.24,312.9,0.2,0.3,0.75,6,long,"8,12,16,20"
btc,1323,435,880,8,32.9,0.045,0.045,1.65,274.9,0.2,0.3,0.75,6,short,"8,12,16,20"
btc,2660,891,1753,16,33.5,0.052,0.052,2.67,552.7,0.3,0.3,0.75,6,both,"8,12,16,20"
btc,1404,476,919,9,33.9,0.056,0.056,2.1,291.7,0.3,0.3,0.75,6,long,"8,12,16,20"
btc,1256,415,834,7,33.0,0.047,0.047,1.66,261.0,0.3,0.3,0.75,6,short,"8,12,16,20"
btc,1788,629,1148,11,35.2,0.069,0.069,2.93,371.5,0.4,0.3,0.75,6,both,"8,12,16,20"
btc,974,338,629,7,34.7,0.064,0.064,2.01,202.4,0.4,0.3,0.75,6,long,"8,12,16,20"
btc,814,291,519,4,35.7,0.075,0.075,2.15,169.1,0.4,0.3,0.75,6,short,"8,12,16,20"
btc,618,233,382,3,37.7,0.096,0.096,2.38,128.4,0.5,0.3,0.75,6,both,"8,12,16,20"
btc,399,143,254,2,35.8,0.076,0.076,1.52,82.9,0.5,0.3,0.75,6,long,"8,12,16,20"
btc,219,90,128,1,41.1,0.132,0.132,1.95,45.5,0.5,0.3,0.75,6,short,"8,12,16,20"
btc,2896,969,1916,11,33.5,0.051,0.051,2.76,601.7,0.0,0.3,0.75,8,both,"8,12,16,20"
btc,1543,525,1011,7,34.0,0.057,0.057,2.25,320.6,0.0,0.3,0.75,8,long,"8,12,16,20"
btc,1353,444,905,4,32.8,0.045,0.045,1.64,281.1,0.0,0.3,0.75,8,short,"8,12,16,20"
btc,2896,969,1916,11,33.5,0.051,0.051,2.76,601.7,0.1,0.3,0.75,8,both,"8,12,16,20"
btc,1543,525,1011,7,34.0,0.057,0.057,2.25,320.6,0.1,0.3,0.75,8,long,"8,12,16,20"
btc,1353,444,905,4,32.8,0.045,0.045,1.64,281.1,0.1,0.3,0.75,8,short,"8,12,16,20"
btc,2829,953,1865,11,33.7,0.054,0.054,2.86,587.8,0.2,0.3,0.75,8,both,"8,12,16,20"
btc,1506,515,984,7,34.2,0.059,0.059,2.29,312.9,0.2,0.3,0.75,8,long,"8,12,16,20"
btc,1323,438,881,4,33.1,0.048,0.048,1.73,274.9,0.2,0.3,0.75,8,short,"8,12,16,20"
btc,2660,896,1755,9,33.7,0.054,0.054,2.77,552.7,0.3,0.3,0.75,8,both,"8,12,16,20"
btc,1404,478,920,6,34.0,0.057,0.057,2.15,291.7,0.3,0.3,0.75,8,long,"8,12,16,20"
btc,1256,418,835,3,33.3,0.049,0.049,1.75,261.0,0.3,0.3,0.75,8,short,"8,12,16,20"
btc,1788,632,1149,7,35.3,0.071,0.071,3.01,371.5,0.4,0.3,0.75,8,both,"8,12,16,20"
btc,974,339,630,5,34.8,0.065,0.065,2.04,202.4,0.4,0.3,0.75,8,long,"8,12,16,20"
btc,814,293,519,2,36.0,0.078,0.078,2.22,169.1,0.4,0.3,0.75,8,short,"8,12,16,20"
btc,618,233,382,3,37.7,0.096,0.096,2.38,128.4,0.5,0.3,0.75,8,both,"8,12,16,20"
btc,399,143,254,2,35.8,0.076,0.076,1.52,82.9,0.5,0.3,0.75,8,long,"8,12,16,20"
btc,219,90,128,1,41.1,0.132,0.132,1.95,45.5,0.5,0.3,0.75,8,short,"8,12,16,20"
btc,2896,975,1918,3,33.7,0.054,0.054,2.88,601.7,0.0,0.3,0.75,12,both,"8,12,16,20"
btc,1543,528,1012,3,34.2,0.059,0.059,2.33,320.6,0.0,0.3,0.75,12,long,"8,12,16,20"
btc,1353,447,906,0,33.0,0.047,0.047,1.72,281.1,0.0,0.3,0.75,12,short,"8,12,16,20"
btc,2896,975,1918,3,33.7,0.054,0.054,2.88,601.7,0.1,0.3,0.75,12,both,"8,12,16,20"
btc,1543,528,1012,3,34.2,0.059,0.059,2.33,320.6,0.1,0.3,0.75,12,long,"8,12,16,20"
btc,1353,447,906,0,33.0,0.047,0.047,1.72,281.1,0.1,0.3,0.75,12,short,"8,12,16,20"
btc,2829,959,1867,3,33.9,0.056,0.056,2.98,587.8,0.2,0.3,0.75,12,both,"8,12,16,20"
btc,1506,518,985,3,34.4,0.061,0.061,2.37,312.9,0.2,0.3,0.75,12,long,"8,12,16,20"
btc,1323,441,882,0,33.3,0.05,0.05,1.82,274.9,0.2,0.3,0.75,12,short,"8,12,16,20"
btc,2660,901,1757,2,33.9,0.056,0.056,2.87,552.7,0.3,0.3,0.75,12,both,"8,12,16,20"
btc,1404,481,921,2,34.3,0.06,0.06,2.24,291.7,0.3,0.3,0.75,12,long,"8,12,16,20"
btc,1256,420,836,0,33.4,0.051,0.051,1.81,261.0,0.3,0.3,0.75,12,short,"8,12,16,20"
btc,1788,636,1150,2,35.6,0.073,0.073,3.11,371.5,0.4,0.3,0.75,12,both,"8,12,16,20"
btc,974,341,631,2,35.0,0.068,0.068,2.11,202.4,0.4,0.3,0.75,12,long,"8,12,16,20"
btc,814,295,519,0,36.2,0.081,0.081,2.3,169.1,0.4,0.3,0.75,12,short,"8,12,16,20"
btc,618,235,382,1,38.0,0.099,0.099,2.47,128.4,0.5,0.3,0.75,12,both,"8,12,16,20"
btc,399,144,254,1,36.1,0.079,0.079,1.58,82.9,0.5,0.3,0.75,12,long,"8,12,16,20"
btc,219,91,128,0,41.6,0.136,0.136,2.02,45.5,0.5,0.3,0.75,12,short,"8,12,16,20"
btc,2896,976,1920,0,33.7,0.054,0.054,2.9,601.7,0.0,0.3,0.75,16,both,"8,12,16,20"
btc,1543,529,1014,0,34.3,0.06,0.06,2.36,320.6,0.0,0.3,0.75,16,long,"8,12,16,20"
btc,1353,447,906,0,33.0,0.047,0.047,1.72,281.1,0.0,0.3,0.75,16,short,"8,12,16,20"
btc,2896,976,1920,0,33.7,0.054,0.054,2.9,601.7,0.1,0.3,0.75,16,both,"8,12,16,20"
btc,1543,529,1014,0,34.3,0.06,0.06,2.36,320.6,0.1,0.3,0.75,16,long,"8,12,16,20"
btc,1353,447,906,0,33.0,0.047,0.047,1.72,281.1,0.1,0.3,0.75,16,short,"8,12,16,20"
btc,2829,960,1869,0,33.9,0.056,0.056,3.0,587.8,0.2,0.3,0.75,16,both,"8,12,16,20"
btc,1506,519,987,0,34.5,0.062,0.062,2.4,312.9,0.2,0.3,0.75,16,long,"8,12,16,20"
btc,1323,441,882,0,33.3,0.05,0.05,1.82,274.9,0.2,0.3,0.75,16,short,"8,12,16,20"
btc,2660,901,1759,0,33.9,0.056,0.056,2.87,552.7,0.3,0.3,0.75,16,both,"8,12,16,20"
btc,1404,481,923,0,34.3,0.06,0.06,2.24,291.7,0.3,0.3,0.75,16,long,"8,12,16,20"
btc,1256,420,836,0,33.4,0.051,0.051,1.81,261.0,0.3,0.3,0.75,16,short,"8,12,16,20"
btc,1788,636,1152,0,35.6,0.073,0.073,3.11,371.5,0.4,0.3,0.75,16,both,"8,12,16,20"
btc,974,341,633,0,35.0,0.068,0.068,2.11,202.4,0.4,0.3,0.75,16,long,"8,12,16,20"
btc,814,295,519,0,36.2,0.081,0.081,2.3,169.1,0.4,0.3,0.75,16,short,"8,12,16,20"
btc,618,235,383,0,38.0,0.099,0.099,2.47,128.4,0.5,0.3,0.75,16,both,"8,12,16,20"
btc,399,144,255,0,36.1,0.079,0.079,1.58,82.9,0.5,0.3,0.75,16,long,"8,12,16,20"
btc,219,91,128,0,41.6,0.136,0.136,2.02,45.5,0.5,0.3,0.75,16,short,"8,12,16,20"
btc,2896,976,1920,0,33.7,0.054,0.054,2.9,601.7,0.0,0.3,0.75,24,both,"8,12,16,20"
btc,1543,529,1014,0,34.3,0.06,0.06,2.36,320.6,0.0,0.3,0.75,24,long,"8,12,16,20"
btc,1353,447,906,0,33.0,0.047,0.047,1.72,281.1,0.0,0.3,0.75,24,short,"8,12,16,20"
btc,2896,976,1920,0,33.7,0.054,0.054,2.9,601.7,0.1,0.3,0.75,24,both,"8,12,16,20"
btc,1543,529,1014,0,34.3,0.06,0.06,2.36,320.6,0.1,0.3,0.75,24,long,"8,12,16,20"
btc,1353,447,906,0,33.0,0.047,0.047,1.72,281.1,0.1,0.3,0.75,24,short,"8,12,16,20"
btc,2829,960,1869,0,33.9,0.056,0.056,3.0,587.8,0.2,0.3,0.75,24,both,"8,12,16,20"
btc,1506,519,987,0,34.5,0.062,0.062,2.4,312.9,0.2,0.3,0.75,24,long,"8,12,16,20"
btc,1323,441,882,0,33.3,0.05,0.05,1.82,274.9,0.2,0.3,0.75,24,short,"8,12,16,20"
btc,2660,901,1759,0,33.9,0.056,0.056,2.87,552.7,0.3,0.3,0.75,24,both,"8,12,16,20"
btc,1404,481,923,0,34.3,0.06,0.06,2.24,291.7,0.3,0.3,0.75,24,long,"8,12,16,20"
btc,1256,420,836,0,33.4,0.051,0.051,1.81,261.0,0.3,0.3,0.75,24,short,"8,12,16,20"
btc,1788,636,1152,0,35.6,0.073,0.073,3.11,371.5,0.4,0.3,0.75,24,both,"8,12,16,20"
btc,974,341,633,0,35.0,0.068,0.068,2.11,202.4,0.4,0.3,0.75,24,long,"8,12,16,20"
btc,814,295,519,0,36.2,0.081,0.081,2.3,169.1,0.4,0.3,0.75,24,short,"8,12,16,20"
btc,618,235,383,0,38.0,0.099,0.099,2.47,128.4,0.5,0.3,0.75,24,both,"8,12,16,20"
btc,399,144,255,0,36.1,0.079,0.079,1.58,82.9,0.5,0.3,0.75,24,long,"8,12,16,20"
btc,219,91,128,0,41.6,0.136,0.136,2.02,45.5,0.5,0.3,0.75,24,short,"8,12,16,20"
btc,2896,841,2009,46,29.0,0.078,0.078,4.17,601.7,0.0,0.3,1.0,6,both,"8,12,16,20"
btc,1543,455,1063,25,29.5,0.083,0.083,3.27,320.6,0.0,0.3,1.0,6,long,"8,12,16,20"
btc,1353,386,946,21,28.5,0.071,0.071,2.61,281.1,0.0,0.3,1.0,6,short,"8,12,16,20"
btc,2896,841,2009,46,29.0,0.078,0.078,4.17,601.7,0.1,0.3,1.0,6,both,"8,12,16,20"
btc,1543,455,1063,25,29.5,0.083,0.083,3.27,320.6,0.1,0.3,1.0,6,long,"8,12,16,20"
btc,1353,386,946,21,28.5,0.071,0.071,2.61,281.1,0.1,0.3,1.0,6,short,"8,12,16,20"
btc,2829,827,1957,45,29.2,0.08,0.08,4.26,587.8,0.2,0.3,1.0,6,both,"8,12,16,20"
btc,1506,446,1036,24,29.6,0.085,0.085,3.3,312.9,0.2,0.3,1.0,6,long,"8,12,16,20"
btc,1323,381,921,21,28.8,0.074,0.074,2.71,274.9,0.2,0.3,1.0,6,short,"8,12,16,20"
btc,2660,781,1838,41,29.4,0.082,0.082,4.21,552.7,0.3,0.3,1.0,6,both,"8,12,16,20"
btc,1404,417,966,21,29.7,0.086,0.086,3.23,291.7,0.3,0.3,1.0,6,long,"8,12,16,20"
btc,1256,364,872,20,29.0,0.077,0.077,2.72,261.0,0.3,0.3,1.0,6,short,"8,12,16,20"
btc,1788,559,1200,29,31.3,0.106,0.106,4.5,371.5,0.4,0.3,1.0,6,both,"8,12,16,20"
btc,974,298,660,16,30.6,0.098,0.098,3.05,202.4,0.4,0.3,1.0,6,long,"8,12,16,20"
btc,814,261,540,13,32.1,0.117,0.117,3.33,169.1,0.4,0.3,1.0,6,short,"8,12,16,20"
btc,618,208,399,11,33.7,0.138,0.138,3.42,128.4,0.5,0.3,1.0,6,both,"8,12,16,20"
btc,399,125,266,8,31.3,0.107,0.107,2.14,82.9,0.5,0.3,1.0,6,long,"8,12,16,20"
btc,219,83,133,3,37.9,0.193,0.193,2.85,45.5,0.5,0.3,1.0,6,short,"8,12,16,20"
btc,2896,852,2013,31,29.4,0.082,0.082,4.44,601.7,0.0,0.3,1.0,8,both,"8,12,16,20"
btc,1543,462,1065,16,29.9,0.089,0.089,3.51,320.6,0.0,0.3,1.0,8,long,"8,12,16,20"
btc,1353,390,948,15,28.8,0.075,0.075,2.75,281.1,0.0,0.3,1.0,8,short,"8,12,16,20"
btc,2896,852,2013,31,29.4,0.082,0.082,4.44,601.7,0.1,0.3,1.0,8,both,"8,12,16,20"
btc,1543,462,1065,16,29.9,0.089,0.089,3.51,320.6,0.1,0.3,1.0,8,long,"8,12,16,20"
btc,1353,390,948,15,28.8,0.075,0.075,2.75,281.1,0.1,0.3,1.0,8,short,"8,12,16,20"
btc,2829,838,1960,31,29.6,0.085,0.085,4.53,587.8,0.2,0.3,1.0,8,both,"8,12,16,20"
btc,1506,453,1037,16,30.1,0.091,0.091,3.53,312.9,0.2,0.3,1.0,8,long,"8,12,16,20"
btc,1323,385,923,15,29.1,0.078,0.078,2.85,274.9,0.2,0.3,1.0,8,short,"8,12,16,20"
btc,2660,791,1841,28,29.7,0.087,0.087,4.47,552.7,0.3,0.3,1.0,8,both,"8,12,16,20"
btc,1404,423,967,14,30.1,0.092,0.092,3.43,291.7,0.3,0.3,1.0,8,long,"8,12,16,20"
btc,1256,368,874,14,29.3,0.081,0.081,2.87,261.0,0.3,0.3,1.0,8,short,"8,12,16,20"
btc,1788,564,1202,22,31.5,0.11,0.11,4.65,371.5,0.4,0.3,1.0,8,both,"8,12,16,20"
btc,974,302,661,11,31.0,0.103,0.103,3.22,202.4,0.4,0.3,1.0,8,long,"8,12,16,20"
btc,814,262,541,11,32.2,0.118,0.118,3.38,169.1,0.4,0.3,1.0,8,short,"8,12,16,20"
btc,618,210,400,8,34.0,0.142,0.142,3.52,128.4,0.5,0.3,1.0,8,both,"8,12,16,20"
btc,399,126,266,7,31.6,0.111,0.111,2.21,82.9,0.5,0.3,1.0,8,long,"8,12,16,20"
btc,219,84,134,1,38.4,0.199,0.199,2.94,45.5,0.5,0.3,1.0,8,short,"8,12,16,20"
btc,2896,856,2020,20,29.6,0.084,0.084,4.53,601.7,0.0,0.3,1.0,12,both,"8,12,16,20"
btc,1543,463,1067,13,30.0,0.09,0.09,3.54,320.6,0.0,0.3,1.0,12,long,"8,12,16,20"
btc,1353,393,953,7,29.0,0.078,0.078,2.85,281.1,0.0,0.3,1.0,12,short,"8,12,16,20"
btc,2896,856,2020,20,29.6,0.084,0.084,4.53,601.7,0.1,0.3,1.0,12,both,"8,12,16,20"
btc,1543,463,1067,13,30.0,0.09,0.09,3.54,320.6,0.1,0.3,1.0,12,long,"8,12,16,20"
btc,1353,393,953,7,29.0,0.078,0.078,2.85,281.1,0.1,0.3,1.0,12,short,"8,12,16,20"
btc,2829,842,1967,20,29.8,0.087,0.087,4.62,587.8,0.2,0.3,1.0,12,both,"8,12,16,20"
btc,1506,454,1039,13,30.1,0.092,0.092,3.57,312.9,0.2,0.3,1.0,12,long,"8,12,16,20"
btc,1323,388,928,7,29.3,0.081,0.081,2.96,274.9,0.2,0.3,1.0,12,short,"8,12,16,20"
btc,2660,794,1848,18,29.8,0.088,0.088,4.54,552.7,0.3,0.3,1.0,12,both,"8,12,16,20"
btc,1404,424,969,11,30.2,0.093,0.093,3.47,291.7,0.3,0.3,1.0,12,long,"8,12,16,20"
btc,1256,370,879,7,29.5,0.083,0.083,2.94,261.0,0.3,0.3,1.0,12,short,"8,12,16,20"
btc,1788,566,1208,14,31.7,0.112,0.112,4.72,371.5,0.4,0.3,1.0,12,both,"8,12,16,20"
btc,974,303,663,8,31.1,0.104,0.104,3.26,202.4,0.4,0.3,1.0,12,long,"8,12,16,20"
btc,814,263,545,6,32.3,0.12,0.12,3.42,169.1,0.4,0.3,1.0,12,short,"8,12,16,20"
btc,618,211,401,6,34.1,0.144,0.144,3.58,128.4,0.5,0.3,1.0,12,both,"8,12,16,20"
btc,399,127,267,5,31.8,0.114,0.114,2.27,82.9,0.5,0.3,1.0,12,long,"8,12,16,20"
btc,219,84,134,1,38.4,0.199,0.199,2.94,45.5,0.5,0.3,1.0,12,short,"8,12,16,20"
btc,2896,860,2026,10,29.7,0.086,0.086,4.63,601.7,0.0,0.3,1.0,16,both,"8,12,16,20"
btc,1543,466,1071,6,30.2,0.093,0.093,3.64,320.6,0.0,0.3,1.0,16,long,"8,12,16,20"
btc,1353,394,955,4,29.1,0.079,0.079,2.89,281.1,0.0,0.3,1.0,16,short,"8,12,16,20"
btc,2896,860,2026,10,29.7,0.086,0.086,4.63,601.7,0.1,0.3,1.0,16,both,"8,12,16,20"
btc,1543,466,1071,6,30.2,0.093,0.093,3.64,320.6,0.1,0.3,1.0,16,long,"8,12,16,20"
btc,1353,394,955,4,29.1,0.079,0.079,2.89,281.1,0.1,0.3,1.0,16,short,"8,12,16,20"
btc,2829,846,1973,10,29.9,0.089,0.089,4.72,587.8,0.2,0.3,1.0,16,both,"8,12,16,20"
btc,1506,457,1043,6,30.3,0.094,0.094,3.67,312.9,0.2,0.3,1.0,16,long,"8,12,16,20"
btc,1323,389,930,4,29.4,0.082,0.082,2.99,274.9,0.2,0.3,1.0,16,short,"8,12,16,20"
btc,2660,798,1854,8,30.0,0.09,0.09,4.64,552.7,0.3,0.3,1.0,16,both,"8,12,16,20"
btc,1404,427,973,4,30.4,0.095,0.095,3.57,291.7,0.3,0.3,1.0,16,long,"8,12,16,20"
btc,1256,371,881,4,29.5,0.084,0.084,2.98,261.0,0.3,0.3,1.0,16,short,"8,12,16,20"
btc,1788,570,1213,5,31.9,0.114,0.114,4.84,371.5,0.4,0.3,1.0,16,both,"8,12,16,20"
btc,974,306,666,2,31.4,0.108,0.108,3.38,202.4,0.4,0.3,1.0,16,long,"8,12,16,20"
btc,814,264,547,3,32.4,0.122,0.122,3.47,169.1,0.4,0.3,1.0,16,short,"8,12,16,20"
btc,618,213,403,2,34.5,0.148,0.148,3.68,128.4,0.5,0.3,1.0,16,both,"8,12,16,20"
btc,399,128,269,2,32.1,0.117,0.117,2.34,82.9,0.5,0.3,1.0,16,long,"8,12,16,20"
btc,219,85,134,0,38.8,0.205,0.205,3.03,45.5,0.5,0.3,1.0,16,short,"8,12,16,20"
btc,2896,865,2027,4,29.9,0.088,0.088,4.75,601.7,0.0,0.3,1.0,24,both,"8,12,16,20"
btc,1543,469,1071,3,30.4,0.095,0.095,3.74,320.6,0.0,0.3,1.0,24,long,"8,12,16,20"
btc,1353,396,956,1,29.3,0.08,0.08,2.96,281.1,0.0,0.3,1.0,24,short,"8,12,16,20"
btc,2896,865,2027,4,29.9,0.088,0.088,4.75,601.7,0.1,0.3,1.0,24,both,"8,12,16,20"
btc,1543,469,1071,3,30.4,0.095,0.095,3.74,320.6,0.1,0.3,1.0,24,long,"8,12,16,20"
btc,1353,396,956,1,29.3,0.08,0.08,2.96,281.1,0.1,0.3,1.0,24,short,"8,12,16,20"
btc,2829,851,1974,4,30.1,0.091,0.091,4.84,587.8,0.2,0.3,1.0,24,both,"8,12,16,20"
btc,1506,460,1043,3,30.5,0.097,0.097,3.77,312.9,0.2,0.3,1.0,24,long,"8,12,16,20"
btc,1323,391,931,1,29.6,0.084,0.084,3.06,274.9,0.2,0.3,1.0,24,short,"8,12,16,20"
btc,2660,802,1855,3,30.2,0.092,0.092,4.74,552.7,0.3,0.3,1.0,24,both,"8,12,16,20"
btc,1404,429,973,2,30.6,0.097,0.097,3.64,291.7,0.3,0.3,1.0,24,long,"8,12,16,20"
btc,1256,373,882,1,29.7,0.086,0.086,3.05,261.0,0.3,0.3,1.0,24,short,"8,12,16,20"
btc,1788,573,1213,2,32.0,0.117,0.117,4.93,371.5,0.4,0.3,1.0,24,both,"8,12,16,20"
btc,974,307,666,1,31.5,0.11,0.11,3.43,202.4,0.4,0.3,1.0,24,long,"8,12,16,20"
btc,814,266,547,1,32.7,0.125,0.125,3.56,169.1,0.4,0.3,1.0,24,short,"8,12,16,20"
btc,618,214,403,1,34.6,0.15,0.15,3.73,128.4,0.5,0.3,1.0,24,both,"8,12,16,20"
btc,399,129,269,1,32.3,0.12,0.12,2.4,82.9,0.5,0.3,1.0,24,long,"8,12,16,20"
btc,219,85,134,0,38.8,0.205,0.205,3.03,45.5,0.5,0.3,1.0,24,short,"8,12,16,20"
btc,2896,616,2130,150,21.3,0.083,0.083,4.46,601.7,0.0,0.3,1.5,6,both,"8,12,16,20"
btc,1543,328,1129,86,21.3,0.083,0.083,3.25,320.6,0.0,0.3,1.5,6,long,"8,12,16,20"
btc,1353,288,1001,64,21.3,0.083,0.083,3.06,281.1,0.0,0.3,1.5,6,short,"8,12,16,20"
btc,2896,616,2130,150,21.3,0.083,0.083,4.46,601.7,0.1,0.3,1.5,6,both,"8,12,16,20"
btc,1543,328,1129,86,21.3,0.083,0.083,3.25,320.6,0.1,0.3,1.5,6,long,"8,12,16,20"
btc,1353,288,1001,64,21.3,0.083,0.083,3.06,281.1,0.1,0.3,1.5,6,short,"8,12,16,20"
btc,2829,609,2074,146,21.5,0.087,0.087,4.65,587.8,0.2,0.3,1.5,6,both,"8,12,16,20"
btc,1506,323,1100,83,21.4,0.086,0.086,3.34,312.9,0.2,0.3,1.5,6,long,"8,12,16,20"
btc,1323,286,974,63,21.6,0.089,0.089,3.24,274.9,0.2,0.3,1.5,6,short,"8,12,16,20"
btc,2660,576,1947,137,21.7,0.09,0.09,4.63,552.7,0.3,0.3,1.5,6,both,"8,12,16,20"
btc,1404,303,1026,75,21.6,0.088,0.088,3.31,291.7,0.3,0.3,1.5,6,long,"8,12,16,20"
btc,1256,273,921,62,21.7,0.091,0.091,3.23,261.0,0.3,0.3,1.5,6,short,"8,12,16,20"
btc,1788,412,1276,100,23.0,0.115,0.115,4.85,371.5,0.4,0.3,1.5,6,both,"8,12,16,20"
btc,974,213,701,60,21.9,0.094,0.094,2.92,202.4,0.4,0.3,1.5,6,long,"8,12,16,20"
btc,814,199,575,40,24.4,0.14,0.14,4.0,169.1,0.4,0.3,1.5,6,short,"8,12,16,20"
btc,618,158,424,36,25.6,0.16,0.16,3.98,128.4,0.5,0.3,1.5,6,both,"8,12,16,20"
btc,399,91,281,27,22.8,0.111,0.111,2.21,82.9,0.5,0.3,1.5,6,long,"8,12,16,20"
btc,219,67,143,9,30.6,0.251,0.251,3.71,45.5,0.5,0.3,1.5,6,short,"8,12,16,20"
btc,2896,646,2155,95,22.3,0.102,0.102,5.46,601.7,0.0,0.3,1.5,8,both,"8,12,16,20"
btc,1543,344,1144,55,22.3,0.101,0.101,3.98,320.6,0.0,0.3,1.5,8,long,"8,12,16,20"
btc,1353,302,1011,40,22.3,0.102,0.102,3.74,281.1,0.0,0.3,1.5,8,short,"8,12,16,20"
btc,2896,646,2155,95,22.3,0.102,0.102,5.46,601.7,0.1,0.3,1.5,8,both,"8,12,16,20"
btc,1543,344,1144,55,22.3,0.101,0.101,3.98,320.6,0.1,0.3,1.5,8,long,"8,12,16,20"
btc,1353,302,1011,40,22.3,0.102,0.102,3.74,281.1,0.1,0.3,1.5,8,short,"8,12,16,20"
btc,2829,638,2098,93,22.6,0.106,0.106,5.63,587.8,0.2,0.3,1.5,8,both,"8,12,16,20"
btc,1506,338,1114,54,22.4,0.104,0.104,4.04,312.9,0.2,0.3,1.5,8,long,"8,12,16,20"
btc,1323,300,984,39,22.7,0.108,0.108,3.93,274.9,0.2,0.3,1.5,8,short,"8,12,16,20"
btc,2660,603,1971,86,22.7,0.108,0.108,5.57,552.7,0.3,0.3,1.5,8,both,"8,12,16,20"
btc,1404,316,1040,48,22.5,0.105,0.105,3.94,291.7,0.3,0.3,1.5,8,long,"8,12,16,20"
btc,1256,287,931,38,22.9,0.111,0.111,3.94,261.0,0.3,0.3,1.5,8,short,"8,12,16,20"
btc,1788,432,1291,65,24.2,0.135,0.135,5.7,371.5,0.4,0.3,1.5,8,both,"8,12,16,20"
btc,974,224,711,39,23.0,0.114,0.114,3.56,202.4,0.4,0.3,1.5,8,long,"8,12,16,20"
btc,814,208,580,26,25.6,0.16,0.16,4.56,169.1,0.4,0.3,1.5,8,short,"8,12,16,20"
btc,618,164,430,24,26.5,0.178,0.178,4.42,128.4,0.5,0.3,1.5,8,both,"8,12,16,20"
btc,399,94,286,19,23.6,0.124,0.124,2.48,82.9,0.5,0.3,1.5,8,long,"8,12,16,20"
btc,219,70,144,5,32.0,0.275,0.275,4.07,45.5,0.5,0.3,1.5,8,short,"8,12,16,20"
btc,2896,673,2174,49,23.2,0.118,0.118,6.37,601.7,0.0,0.3,1.5,12,both,"8,12,16,20"
btc,1543,361,1155,27,23.4,0.121,0.121,4.76,320.6,0.0,0.3,1.5,12,long,"8,12,16,20"
btc,1353,312,1019,22,23.1,0.115,0.115,4.23,281.1,0.0,0.3,1.5,12,short,"8,12,16,20"
btc,2896,673,2174,49,23.2,0.118,0.118,6.37,601.7,0.1,0.3,1.5,12,both,"8,12,16,20"
btc,1543,361,1155,27,23.4,0.121,0.121,4.76,320.6,0.1,0.3,1.5,12,long,"8,12,16,20"
btc,1353,312,1019,22,23.1,0.115,0.115,4.23,281.1,0.1,0.3,1.5,12,short,"8,12,16,20"
btc,2829,665,2116,48,23.5,0.123,0.123,6.55,587.8,0.2,0.3,1.5,12,both,"8,12,16,20"
btc,1506,355,1124,27,23.6,0.124,0.124,4.82,312.9,0.2,0.3,1.5,12,long,"8,12,16,20"
btc,1323,310,992,21,23.4,0.122,0.122,4.43,274.9,0.2,0.3,1.5,12,short,"8,12,16,20"
btc,2660,629,1989,42,23.6,0.126,0.126,6.48,552.7,0.3,0.3,1.5,12,both,"8,12,16,20"
btc,1404,332,1050,22,23.6,0.126,0.126,4.71,291.7,0.3,0.3,1.5,12,long,"8,12,16,20"
btc,1256,297,939,20,23.6,0.126,0.126,4.45,261.0,0.3,0.3,1.5,12,short,"8,12,16,20"
btc,1788,452,1305,31,25.3,0.155,0.155,6.56,371.5,0.4,0.3,1.5,12,both,"8,12,16,20"
btc,974,238,718,18,24.4,0.14,0.14,4.36,202.4,0.4,0.3,1.5,12,long,"8,12,16,20"
btc,814,214,587,13,26.3,0.173,0.173,4.94,169.1,0.4,0.3,1.5,12,short,"8,12,16,20"
btc,618,174,433,11,28.2,0.207,0.207,5.14,128.4,0.5,0.3,1.5,12,both,"8,12,16,20"
btc,399,101,289,9,25.3,0.156,0.156,3.11,82.9,0.5,0.3,1.5,12,long,"8,12,16,20"
btc,219,73,144,2,33.3,0.3,0.3,4.44,45.5,0.5,0.3,1.5,12,short,"8,12,16,20"
btc,2896,681,2187,28,23.5,0.123,0.123,6.63,601.7,0.0,0.3,1.5,16,both,"8,12,16,20"
btc,1543,363,1162,18,23.5,0.123,0.123,4.85,320.6,0.0,0.3,1.5,16,long,"8,12,16,20"
btc,1353,318,1025,10,23.5,0.123,0.123,4.53,281.1,0.0,0.3,1.5,16,short,"8,12,16,20"
btc,2896,681,2187,28,23.5,0.123,0.123,6.63,601.7,0.1,0.3,1.5,16,both,"8,12,16,20"
btc,1543,363,1162,18,23.5,0.123,0.123,4.85,320.6,0.1,0.3,1.5,16,long,"8,12,16,20"
