asset,trades,w,l,e,wr,avg,ev,score,trades_ano,ml_c,stop,targ,bars,dir,hours
es,1158,321,425,412,27.7,-0.253,-0.253,-8.6,242.0,0.0,1.5,3.0,8,short,"8,12,16,20"
es,2309,571,805,933,24.7,-0.387,-0.387,-18.6,482.5,0.1,1.5,3.0,8,both,"8,12,16,20"
es,1151,250,380,521,21.7,-0.523,-0.523,-17.73,240.5,0.1,1.5,3.0,8,long,"8,12,16,20"
es,1158,321,425,412,27.7,-0.253,-0.253,-8.6,242.0,0.1,1.5,3.0,8,short,"8,12,16,20"
es,2298,571,805,922,24.8,-0.382,-0.382,-18.31,480.2,0.2,1.5,3.0,8,both,"8,12,16,20"
es,1147,250,380,517,21.8,-0.519,-0.519,-17.58,239.7,0.2,1.5,3.0,8,long,"8,12,16,20"
es,1151,321,425,405,27.9,-0.245,-0.245,-8.31,240.5,0.2,1.5,3.0,8,short,"8,12,16,20"
es,2056,557,774,725,27.1,-0.281,-0.281,-12.74,429.6,0.3,1.5,3.0,8,both,"8,12,16,20"
es,1014,244,364,406,24.1,-0.417,-0.417,-13.28,211.9,0.3,1.5,3.0,8,long,"8,12,16,20"
es,1042,313,410,319,30.0,-0.148,-0.148,-4.79,217.7,0.3,1.5,3.0,8,short,"8,12,16,20"
es,922,330,333,259,35.8,0.111,0.111,3.36,192.7,0.4,1.5,3.0,8,both,"8,12,16,20"
es,442,149,153,140,33.7,0.017,0.017,0.36,92.4,0.4,1.5,3.0,8,long,"8,12,16,20"
es,480,181,180,119,37.7,0.197,0.197,4.31,100.3,0.4,1.5,3.0,8,short,"8,12,16,20"
es,109,52,20,37,47.7,0.647,0.647,6.75,22.8,0.5,1.5,3.0,8,both,"8,12,16,20"
es,47,23,5,19,48.9,0.702,0.702,4.81,9.8,0.5,1.5,3.0,8,long,"8,12,16,20"
es,62,29,15,18,46.8,0.605,0.605,4.76,13.0,0.5,1.5,3.0,8,short,"8,12,16,20"
es,2309,656,883,770,28.4,-0.222,-0.222,-10.64,482.5,0.0,1.5,3.0,12,both,"8,12,16,20"
es,1151,294,419,438,25.5,-0.351,-0.351,-11.89,240.5,0.0,1.5,3.0,12,long,"8,12,16,20"
es,1158,362,464,332,31.3,-0.093,-0.093,-3.17,242.0,0.0,1.5,3.0,12,short,"8,12,16,20"
es,2309,656,883,770,28.4,-0.222,-0.222,-10.64,482.5,0.1,1.5,3.0,12,both,"8,12,16,20"
es,1151,294,419,438,25.5,-0.351,-0.351,-11.89,240.5,0.1,1.5,3.0,12,long,"8,12,16,20"
es,1158,362,464,332,31.3,-0.093,-0.093,-3.17,242.0,0.1,1.5,3.0,12,short,"8,12,16,20"
es,2298,656,883,759,28.5,-0.215,-0.215,-10.33,480.2,0.2,1.5,3.0,12,both,"8,12,16,20"
es,1147,294,419,434,25.6,-0.347,-0.347,-11.74,239.7,0.2,1.5,3.0,12,long,"8,12,16,20"
es,1151,362,464,325,31.5,-0.085,-0.085,-2.87,240.5,0.2,1.5,3.0,12,short,"8,12,16,20"
es,2056,638,831,587,31.0,-0.104,-0.104,-4.7,429.6,0.3,1.5,3.0,12,both,"8,12,16,20"
es,1014,286,392,336,28.2,-0.231,-0.231,-7.35,211.9,0.3,1.5,3.0,12,long,"8,12,16,20"
es,1042,352,439,251,33.8,0.02,0.02,0.65,217.7,0.3,1.5,3.0,12,short,"8,12,16,20"
es,922,366,353,203,39.7,0.286,0.286,8.69,192.7,0.4,1.5,3.0,12,both,"8,12,16,20"
es,442,165,160,117,37.3,0.18,0.18,3.78,92.4,0.4,1.5,3.0,12,long,"8,12,16,20"
es,480,201,193,86,41.9,0.384,0.384,8.42,100.3,0.4,1.5,3.0,12,short,"8,12,16,20"
es,109,60,20,29,55.0,0.977,0.977,10.2,22.8,0.5,1.5,3.0,12,both,"8,12,16,20"
es,47,24,5,18,51.1,0.798,0.798,5.47,9.8,0.5,1.5,3.0,12,long,"8,12,16,20"
es,62,36,15,11,58.1,1.113,1.113,8.76,13.0,0.5,1.5,3.0,12,short,"8,12,16,20"
es,2309,747,958,604,32.4,-0.044,-0.044,-2.12,482.5,0.0,1.5,3.0,16,both,"8,12,16,20"
es,1151,344,455,352,29.9,-0.155,-0.155,-5.26,240.5,0.0,1.5,3.0,16,long,"8,12,16,20"
es,1158,403,503,252,34.8,0.066,0.066,2.25,242.0,0.0,1.5,3.0,16,short,"8,12,16,20"
es,2309,747,958,604,32.4,-0.044,-0.044,-2.12,482.5,0.1,1.5,3.0,16,both,"8,12,16,20"
es,1151,344,455,352,29.9,-0.155,-0.155,-5.26,240.5,0.1,1.5,3.0,16,long,"8,12,16,20"
es,1158,403,503,252,34.8,0.066,0.066,2.25,242.0,0.1,1.5,3.0,16,short,"8,12,16,20"
es,2298,745,956,597,32.4,-0.041,-0.041,-1.97,480.2,0.2,1.5,3.0,16,both,"8,12,16,20"
es,1147,343,454,350,29.9,-0.154,-0.154,-5.23,239.7,0.2,1.5,3.0,16,long,"8,12,16,20"
es,1151,402,502,247,34.9,0.072,0.072,2.43,240.5,0.2,1.5,3.0,16,short,"8,12,16,20"
es,2056,709,876,471,34.5,0.052,0.052,2.35,429.6,0.3,1.5,3.0,16,both,"8,12,16,20"
es,1014,323,412,279,31.9,-0.067,-0.067,-2.12,211.9,0.3,1.5,3.0,16,long,"8,12,16,20"
es,1042,386,464,192,37.0,0.167,0.167,5.39,217.7,0.3,1.5,3.0,16,short,"8,12,16,20"
es,922,397,361,164,43.1,0.438,0.438,13.29,192.7,0.4,1.5,3.0,16,both,"8,12,16,20"
es,442,180,163,99,40.7,0.333,0.333,6.99,92.4,0.4,1.5,3.0,16,long,"8,12,16,20"
es,480,217,198,65,45.2,0.534,0.534,11.71,100.3,0.4,1.5,3.0,16,short,"8,12,16,20"
es,109,67,20,22,61.5,1.266,1.266,13.22,22.8,0.5,1.5,3.0,16,both,"8,12,16,20"
es,47,28,5,14,59.6,1.181,1.181,8.1,9.8,0.5,1.5,3.0,16,long,"8,12,16,20"
es,62,39,15,8,62.9,1.331,1.331,10.48,13.0,0.5,1.5,3.0,16,short,"8,12,16,20"
es,2309,914,1141,254,39.6,0.281,0.281,13.52,482.5,0.0,1.5,3.0,24,both,"8,12,16,20"
es,1151,450,551,150,39.1,0.259,0.259,8.8,240.5,0.0,1.5,3.0,24,long,"8,12,16,20"
es,1158,464,590,104,40.1,0.303,0.303,10.31,242.0,0.0,1.5,3.0,24,short,"8,12,16,20"
es,2309,914,1141,254,39.6,0.281,0.281,13.52,482.5,0.1,1.5,3.0,24,both,"8,12,16,20"
es,1151,450,551,150,39.1,0.259,0.259,8.8,240.5,0.1,1.5,3.0,24,long,"8,12,16,20"
es,1158,464,590,104,40.1,0.303,0.303,10.31,242.0,0.1,1.5,3.0,24,short,"8,12,16,20"
es,2298,911,1135,252,39.6,0.284,0.284,13.61,480.2,0.2,1.5,3.0,24,both,"8,12,16,20"
es,1147,449,549,149,39.1,0.262,0.262,8.86,239.7,0.2,1.5,3.0,24,long,"8,12,16,20"
es,1151,462,586,103,40.1,0.306,0.306,10.39,240.5,0.2,1.5,3.0,24,short,"8,12,16,20"
es,2056,840,1017,199,40.9,0.339,0.339,15.35,429.6,0.3,1.5,3.0,24,both,"8,12,16,20"
es,1014,408,486,120,40.2,0.311,0.311,9.89,211.9,0.3,1.5,3.0,24,long,"8,12,16,20"
es,1042,432,531,79,41.5,0.366,0.366,11.8,217.7,0.3,1.5,3.0,24,short,"8,12,16,20"
es,922,443,400,79,48.0,0.662,0.662,20.11,192.7,0.4,1.5,3.0,24,both,"8,12,16,20"
es,442,209,182,51,47.3,0.628,0.628,13.2,92.4,0.4,1.5,3.0,24,long,"8,12,16,20"
es,480,234,218,28,48.8,0.694,0.694,15.2,100.3,0.4,1.5,3.0,24,short,"8,12,16,20"
es,109,72,24,13,66.1,1.472,1.472,15.37,22.8,0.5,1.5,3.0,24,both,"8,12,16,20"
es,47,31,7,9,66.0,1.468,1.468,10.06,9.8,0.5,1.5,3.0,24,long,"8,12,16,20"
es,62,41,17,4,66.1,1.476,1.476,11.62,13.0,0.5,1.5,3.0,24,short,"8,12,16,20"
es,3808,1069,2534,205,28.1,-0.005,-0.005,-0.32,795.7,0.0,0.3,0.75,6,both,"0,4,8,12,16,20"
es,2106,599,1357,150,28.4,-0.001,-0.001,-0.06,440.1,0.0,0.3,0.75,6,long,"0,4,8,12,16,20"
es,1702,470,1177,55,27.6,-0.01,-0.01,-0.41,355.6,0.0,0.3,0.75,6,short,"0,4,8,12,16,20"
es,3808,1069,2534,205,28.1,-0.005,-0.005,-0.32,795.7,0.1,0.3,0.75,6,both,"0,4,8,12,16,20"
es,2106,599,1357,150,28.4,-0.001,-0.001,-0.06,440.1,0.1,0.3,0.75,6,long,"0,4,8,12,16,20"
es,1702,470,1177,55,27.6,-0.01,-0.01,-0.41,355.6,0.1,0.3,0.75,6,short,"0,4,8,12,16,20"
es,3791,1065,2525,201,28.1,-0.005,-0.005,-0.31,792.1,0.2,0.3,0.75,6,both,"0,4,8,12,16,20"
es,2098,597,1353,148,28.5,-0.001,-0.001,-0.06,438.4,0.2,0.3,0.75,6,long,"0,4,8,12,16,20"
es,1693,468,1172,53,27.6,-0.01,-0.01,-0.4,353.8,0.2,0.3,0.75,6,short,"0,4,8,12,16,20"
es,3217,928,2162,127,28.8,0.003,0.003,0.16,672.2,0.3,0.3,0.75,6,both,"0,4,8,12,16,20"
es,1773,521,1153,99,29.4,0.009,0.009,0.36,370.5,0.3,0.3,0.75,6,long,"0,4,8,12,16,20"
es,1444,407,1009,28,28.2,-0.004,-0.004,-0.15,301.7,0.3,0.3,0.75,6,short,"0,4,8,12,16,20"
es,1406,438,924,44,31.2,0.027,0.027,1.02,293.8,0.4,0.3,0.75,6,both,"0,4,8,12,16,20"
es,716,243,437,36,33.9,0.056,0.056,1.51,149.6,0.4,0.3,0.75,6,long,"0,4,8,12,16,20"
es,690,195,487,8,28.3,-0.003,-0.003,-0.09,144.2,0.4,0.3,0.75,6,short,"0,4,8,12,16,20"
es,357,133,211,13,37.3,0.091,0.091,1.72,74.6,0.5,0.3,0.75,6,both,"0,4,8,12,16,20"
es,173,70,93,10,40.5,0.125,0.125,1.64,36.1,0.5,0.3,0.75,6,long,"0,4,8,12,16,20"
es,184,63,118,3,34.2,0.06,0.06,0.81,38.4,0.5,0.3,0.75,6,short,"0,4,8,12,16,20"
es,3808,1132,2575,101,29.7,0.012,0.012,0.75,795.7,0.0,0.3,0.75,8,both,"0,4,8,12,16,20"
es,2106,647,1387,72,30.7,0.023,0.023,1.04,440.1,0.0,0.3,0.75,8,long,"0,4,8,12,16,20"
es,1702,485,1188,29,28.5,-0.001,-0.001,-0.03,355.6,0.0,0.3,0.75,8,short,"0,4,8,12,16,20"
es,3808,1132,2575,101,29.7,0.012,0.012,0.75,795.7,0.1,0.3,0.75,8,both,"0,4,8,12,16,20"
es,2106,647,1387,72,30.7,0.023,0.023,1.04,440.1,0.1,0.3,0.75,8,long,"0,4,8,12,16,20"
es,1702,485,1188,29,28.5,-0.001,-0.001,-0.03,355.6,0.1,0.3,0.75,8,short,"0,4,8,12,16,20"
es,3791,1128,2566,97,29.8,0.012,0.012,0.76,792.1,0.2,0.3,0.75,8,both,"0,4,8,12,16,20"
es,2098,645,1383,70,30.7,0.023,0.023,1.04,438.4,0.2,0.3,0.75,8,long,"0,4,8,12,16,20"
es,1693,483,1183,27,28.5,-0.0,-0.0,-0.02,353.8,0.2,0.3,0.75,8,short,"0,4,8,12,16,20"
es,3217,974,2184,59,30.3,0.018,0.018,1.02,672.2,0.3,0.3,0.75,8,both,"0,4,8,12,16,20"
es,1773,559,1170,44,31.5,0.031,0.031,1.31,370.5,0.3,0.3,0.75,8,long,"0,4,8,12,16,20"
es,1444,415,1014,15,28.7,0.002,0.002,0.07,301.7,0.3,0.3,0.75,8,short,"0,4,8,12,16,20"
es,1406,455,931,20,32.4,0.04,0.04,1.49,293.8,0.4,0.3,0.75,8,both,"0,4,8,12,16,20"
es,716,257,441,18,35.9,0.077,0.077,2.06,149.6,0.4,0.3,0.75,8,long,"0,4,8,12,16,20"
es,690,198,490,2,28.7,0.001,0.001,0.03,144.2,0.4,0.3,0.75,8,short,"0,4,8,12,16,20"
es,357,136,212,9,38.1,0.1,0.1,1.89,74.6,0.5,0.3,0.75,8,both,"0,4,8,12,16,20"
es,173,72,93,8,41.6,0.137,0.137,1.8,36.1,0.5,0.3,0.75,8,long,"0,4,8,12,16,20"
es,184,64,119,1,34.8,0.065,0.065,0.88,38.4,0.5,0.3,0.75,8,short,"0,4,8,12,16,20"
es,3808,1169,2614,25,30.7,0.022,0.022,1.38,795.7,0.0,0.3,0.75,12,both,"0,4,8,12,16,20"
es,2106,670,1416,20,31.8,0.034,0.034,1.56,440.1,0.0,0.3,0.75,12,long,"0,4,8,12,16,20"
es,1702,499,1198,5,29.3,0.008,0.008,0.32,355.6,0.0,0.3,0.75,12,short,"0,4,8,12,16,20"
es,3808,1169,2614,25,30.7,0.022,0.022,1.38,795.7,0.1,0.3,0.75,12,both,"0,4,8,12,16,20"
es,2106,670,1416,20,31.8,0.034,0.034,1.56,440.1,0.1,0.3,0.75,12,long,"0,4,8,12,16,20"
es,1702,499,1198,5,29.3,0.008,0.008,0.32,355.6,0.1,0.3,0.75,12,short,"0,4,8,12,16,20"
es,3791,1164,2602,25,30.7,0.022,0.022,1.38,792.1,0.2,0.3,0.75,12,both,"0,4,8,12,16,20"
es,2098,668,1410,20,31.8,0.034,0.034,1.57,438.4,0.2,0.3,0.75,12,long,"0,4,8,12,16,20"
es,1693,496,1192,5,29.3,0.008,0.008,0.31,353.8,0.2,0.3,0.75,12,short,"0,4,8,12,16,20"
es,3217,997,2207,13,31.0,0.025,0.025,1.44,672.2,0.3,0.3,0.75,12,both,"0,4,8,12,16,20"
es,1773,574,1187,12,32.4,0.04,0.04,1.68,370.5,0.3,0.3,0.75,12,long,"0,4,8,12,16,20"
es,1444,423,1020,1,29.3,0.008,0.008,0.29,301.7,0.3,0.3,0.75,12,short,"0,4,8,12,16,20"
es,1406,463,937,6,32.9,0.046,0.046,1.72,293.8,0.4,0.3,0.75,12,both,"0,4,8,12,16,20"
es,716,264,446,6,36.9,0.087,0.087,2.33,149.6,0.4,0.3,0.75,12,long,"0,4,8,12,16,20"
es,690,199,491,0,28.8,0.003,0.003,0.07,144.2,0.4,0.3,0.75,12,short,"0,4,8,12,16,20"
es,357,140,213,4,39.2,0.112,0.112,2.11,74.6,0.5,0.3,0.75,12,both,"0,4,8,12,16,20"
es,173,75,94,4,43.4,0.155,0.155,2.04,36.1,0.5,0.3,0.75,12,long,"0,4,8,12,16,20"
es,184,65,119,0,35.3,0.071,0.071,0.96,38.4,0.5,0.3,0.75,12,short,"0,4,8,12,16,20"
es,3808,1180,2623,5,31.0,0.025,0.025,1.57,795.7,0.0,0.3,0.75,16,both,"0,4,8,12,16,20"
es,2106,678,1423,5,32.2,0.038,0.038,1.75,440.1,0.0,0.3,0.75,16,long,"0,4,8,12,16,20"
es,1702,502,1200,0,29.5,0.01,0.01,0.4,355.6,0.0,0.3,0.75,16,short,"0,4,8,12,16,20"
es,3808,1180,2623,5,31.0,0.025,0.025,1.57,795.7,0.1,0.3,0.75,16,both,"0,4,8,12,16,20"
es,2106,678,1423,5,32.2,0.038,0.038,1.75,440.1,0.1,0.3,0.75,16,long,"0,4,8,12,16,20"
es,1702,502,1200,0,29.5,0.01,0.01,0.4,355.6,0.1,0.3,0.75,16,short,"0,4,8,12,16,20"
es,3791,1175,2611,5,31.0,0.025,0.025,1.57,792.1,0.2,0.3,0.75,16,both,"0,4,8,12,16,20"
es,2098,676,1417,5,32.2,0.038,0.038,1.76,438.4,0.2,0.3,0.75,16,long,"0,4,8,12,16,20"
es,1693,499,1194,0,29.5,0.009,0.009,0.39,353.8,0.2,0.3,0.75,16,short,"0,4,8,12,16,20"
es,3217,1004,2210,3,31.2,0.028,0.028,1.57,672.2,0.3,0.3,0.75,16,both,"0,4,8,12,16,20"
es,1773,580,1190,3,32.7,0.043,0.043,1.83,370.5,0.3,0.3,0.75,16,long,"0,4,8,12,16,20"
es,1444,424,1020,0,29.4,0.008,0.008,0.32,301.7,0.3,0.3,0.75,16,short,"0,4,8,12,16,20"
es,1406,466,938,2,33.1,0.048,0.048,1.8,293.8,0.4,0.3,0.75,16,both,"0,4,8,12,16,20"
es,716,267,447,2,37.3,0.092,0.092,2.45,149.6,0.4,0.3,0.75,16,long,"0,4,8,12,16,20"
es,690,199,491,0,28.8,0.003,0.003,0.07,144.2,0.4,0.3,0.75,16,short,"0,4,8,12,16,20"
es,357,141,214,2,39.5,0.115,0.115,2.17,74.6,0.5,0.3,0.75,16,both,"0,4,8,12,16,20"
es,173,76,95,2,43.9,0.161,0.161,2.12,36.1,0.5,0.3,0.75,16,long,"0,4,8,12,16,20"
es,184,65,119,0,35.3,0.071,0.071,0.96,38.4,0.5,0.3,0.75,16,short,"0,4,8,12,16,20"
es,3808,1182,2623,3,31.0,0.026,0.026,1.6,795.7,0.0,0.3,0.75,24,both,"0,4,8,12,16,20"
es,2106,680,1423,3,32.3,0.039,0.039,1.79,440.1,0.0,0.3,0.75,24,long,"0,4,8,12,16,20"
es,1702,502,1200,0,29.5,0.01,0.01,0.4,355.6,0.0,0.3,0.75,24,short,"0,4,8,12,16,20"
es,3808,1182,2623,3,31.0,0.026,0.026,1.6,795.7,0.1,0.3,0.75,24,both,"0,4,8,12,16,20"
es,2106,680,1423,3,32.3,0.039,0.039,1.79,440.1,0.1,0.3,0.75,24,long,"0,4,8,12,16,20"
es,1702,502,1200,0,29.5,0.01,0.01,0.4,355.6,0.1,0.3,0.75,24,short,"0,4,8,12,16,20"
es,3791,1177,2611,3,31.0,0.026,0.026,1.6,792.1,0.2,0.3,0.75,24,both,"0,4,8,12,16,20"
es,2098,678,1417,3,32.3,0.039,0.039,1.8,438.4,0.2,0.3,0.75,24,long,"0,4,8,12,16,20"
es,1693,499,1194,0,29.5,0.009,0.009,0.39,353.8,0.2,0.3,0.75,24,short,"0,4,8,12,16,20"
es,3217,1005,2210,2,31.2,0.028,0.028,1.59,672.2,0.3,0.3,0.75,24,both,"0,4,8,12,16,20"
es,1773,581,1190,2,32.8,0.044,0.044,1.86,370.5,0.3,0.3,0.75,24,long,"0,4,8,12,16,20"
es,1444,424,1020,0,29.4,0.008,0.008,0.32,301.7,0.3,0.3,0.75,24,short,"0,4,8,12,16,20"
es,1406,467,938,1,33.2,0.049,0.049,1.83,293.8,0.4,0.3,0.75,24,both,"0,4,8,12,16,20"
es,716,268,447,1,37.4,0.093,0.093,2.49,149.6,0.4,0.3,0.75,24,long,"0,4,8,12,16,20"
es,690,199,491,0,28.8,0.003,0.003,0.07,144.2,0.4,0.3,0.75,24,short,"0,4,8,12,16,20"
es,357,142,214,1,39.8,0.118,0.118,2.22,74.6,0.5,0.3,0.75,24,both,"0,4,8,12,16,20"
es,173,77,95,1,44.5,0.167,0.167,2.2,36.1,0.5,0.3,0.75,24,long,"0,4,8,12,16,20"
es,184,65,119,0,35.3,0.071,0.071,0.96,38.4,0.5,0.3,0.75,24,short,"0,4,8,12,16,20"
es,3808,837,2632,339,22.0,-0.014,-0.014,-0.88,795.7,0.0,0.3,1.0,6,both,"0,4,8,12,16,20"
es,2106,452,1405,249,21.5,-0.021,-0.021,-0.96,440.1,0.0,0.3,1.0,6,long,"0,4,8,12,16,20"
es,1702,385,1227,90,22.6,-0.006,-0.006,-0.24,355.6,0.0,0.3,1.0,6,short,"0,4,8,12,16,20"
es,3808,837,2632,339,22.0,-0.014,-0.014,-0.88,795.7,0.1,0.3,1.0,6,both,"0,4,8,12,16,20"
es,2106,452,1405,249,21.5,-0.021,-0.021,-0.96,440.1,0.1,0.3,1.0,6,long,"0,4,8,12,16,20"
es,1702,385,1227,90,22.6,-0.006,-0.006,-0.24,355.6,0.1,0.3,1.0,6,short,"0,4,8,12,16,20"
es,3791,836,2622,333,22.1,-0.013,-0.013,-0.82,792.1,0.2,0.3,1.0,6,both,"0,4,8,12,16,20"
es,2098,452,1400,246,21.5,-0.02,-0.02,-0.91,438.4,0.2,0.3,1.0,6,long,"0,4,8,12,16,20"
es,1693,384,1222,87,22.7,-0.005,-0.005,-0.21,353.8,0.2,0.3,1.0,6,short,"0,4,8,12,16,20"
es,3217,746,2248,223,23.2,0.001,0.001,0.08,672.2,0.3,0.3,1.0,6,both,"0,4,8,12,16,20"
es,1773,409,1192,172,23.1,-0.0,-0.0,-0.0,370.5,0.3,0.3,1.0,6,long,"0,4,8,12,16,20"
es,1444,337,1056,51,23.3,0.003,0.003,0.13,301.7,0.3,0.3,1.0,6,short,"0,4,8,12,16,20"
es,1406,379,959,68,27.0,0.05,0.05,1.89,293.8,0.4,0.3,1.0,6,both,"0,4,8,12,16,20"
es,716,206,453,57,28.8,0.074,0.074,1.98,149.6,0.4,0.3,1.0,6,long,"0,4,8,12,16,20"
es,690,173,506,11,25.1,0.026,0.026,0.68,144.2,0.4,0.3,1.0,6,short,"0,4,8,12,16,20"
es,357,119,221,17,33.3,0.133,0.133,2.52,74.6,0.5,0.3,1.0,6,both,"0,4,8,12,16,20"
es,173,62,97,14,35.8,0.166,0.166,2.18,36.1,0.5,0.3,1.0,6,long,"0,4,8,12,16,20"
es,184,57,124,3,31.0,0.103,0.103,1.39,38.4,0.5,0.3,1.0,6,short,"0,4,8,12,16,20"
es,3808,933,2687,188,24.5,0.019,0.019,1.14,795.7,0.0,0.3,1.0,8,both,"0,4,8,12,16,20"
es,2106,523,1444,139,24.8,0.023,0.023,1.05,440.1,0.0,0.3,1.0,8,long,"0,4,8,12,16,20"
es,1702,410,1243,49,24.1,0.013,0.013,0.54,355.6,0.0,0.3,1.0,8,short,"0,4,8,12,16,20"
es,3808,933,2687,188,24.5,0.019,0.019,1.14,795.7,0.1,0.3,1.0,8,both,"0,4,8,12,16,20"
es,2106,523,1444,139,24.8,0.023,0.023,1.05,440.1,0.1,0.3,1.0,8,long,"0,4,8,12,16,20"
es,1702,410,1243,49,24.1,0.013,0.013,0.54,355.6,0.1,0.3,1.0,8,short,"0,4,8,12,16,20"
es,3791,932,2677,182,24.6,0.02,0.02,1.21,792.1,0.2,0.3,1.0,8,both,"0,4,8,12,16,20"
es,2098,523,1439,136,24.9,0.024,0.024,1.1,438.4,0.2,0.3,1.0,8,long,"0,4,8,12,16,20"
es,1693,409,1238,46,24.2,0.014,0.014,0.58,353.8,0.2,0.3,1.0,8,short,"0,4,8,12,16,20"
es,3217,812,2278,127,25.2,0.028,0.028,1.6,672.2,0.3,0.3,1.0,8,both,"0,4,8,12,16,20"
es,1773,460,1215,98,25.9,0.037,0.037,1.57,370.5,0.3,0.3,1.0,8,long,"0,4,8,12,16,20"
es,1444,352,1063,29,24.4,0.017,0.017,0.64,301.7,0.3,0.3,1.0,8,short,"0,4,8,12,16,20"
es,1406,397,967,42,28.2,0.067,0.067,2.51,293.8,0.4,0.3,1.0,8,both,"0,4,8,12,16,20"
es,716,221,458,37,30.9,0.101,0.101,2.71,149.6,0.4,0.3,1.0,8,long,"0,4,8,12,16,20"
es,690,176,509,5,25.5,0.032,0.032,0.83,144.2,0.4,0.3,1.0,8,short,"0,4,8,12,16,20"
es,357,124,222,11,34.7,0.152,0.152,2.86,74.6,0.5,0.3,1.0,8,both,"0,4,8,12,16,20"
es,173,66,97,10,38.2,0.196,0.196,2.58,36.1,0.5,0.3,1.0,8,long,"0,4,8,12,16,20"
es,184,58,125,1,31.5,0.11,0.11,1.49,38.4,0.5,0.3,1.0,8,short,"0,4,8,12,16,20"
es,3808,1013,2746,49,26.6,0.046,0.046,2.83,795.7,0.0,0.3,1.0,12,both,"0,4,8,12,16,20"
es,2106,584,1486,36,27.7,0.06,0.06,2.78,440.1,0.0,0.3,1.0,12,long,"0,4,8,12,16,20"
es,1702,429,1260,13,25.2,0.028,0.028,1.14,355.6,0.0,0.3,1.0,12,short,"0,4,8,12,16,20"
es,3808,1013,2746,49,26.6,0.046,0.046,2.83,795.7,0.1,0.3,1.0,12,both,"0,4,8,12,16,20"
es,2106,584,1486,36,27.7,0.06,0.06,2.78,440.1,0.1,0.3,1.0,12,long,"0,4,8,12,16,20"
es,1702,429,1260,13,25.2,0.028,0.028,1.14,355.6,0.1,0.3,1.0,12,short,"0,4,8,12,16,20"
es,3791,1011,2733,47,26.7,0.047,0.047,2.87,792.1,0.2,0.3,1.0,12,both,"0,4,8,12,16,20"
es,2098,584,1479,35,27.8,0.062,0.062,2.83,438.4,0.2,0.3,1.0,12,long,"0,4,8,12,16,20"
es,1693,427,1254,12,25.2,0.028,0.028,1.15,353.8,0.2,0.3,1.0,12,short,"0,4,8,12,16,20"
es,3217,876,2313,28,27.2,0.054,0.054,3.06,672.2,0.3,0.3,1.0,12,both,"0,4,8,12,16,20"
es,1773,509,1241,23,28.7,0.073,0.073,3.08,370.5,0.3,0.3,1.0,12,long,"0,4,8,12,16,20"
es,1444,367,1072,5,25.4,0.03,0.03,1.16,301.7,0.3,0.3,1.0,12,short,"0,4,8,12,16,20"
es,1406,419,976,11,29.8,0.087,0.087,3.28,293.8,0.4,0.3,1.0,12,both,"0,4,8,12,16,20"
es,716,240,466,10,33.5,0.136,0.136,3.63,149.6,0.4,0.3,1.0,12,long,"0,4,8,12,16,20"
es,690,179,510,1,25.9,0.037,0.037,0.98,144.2,0.4,0.3,1.0,12,short,"0,4,8,12,16,20"
es,357,128,224,5,35.9,0.166,0.166,3.14,74.6,0.5,0.3,1.0,12,both,"0,4,8,12,16,20"
es,173,69,99,5,39.9,0.218,0.218,2.87,36.1,0.5,0.3,1.0,12,long,"0,4,8,12,16,20"
es,184,59,125,0,32.1,0.117,0.117,1.59,38.4,0.5,0.3,1.0,12,short,"0,4,8,12,16,20"
es,3808,1031,2764,13,27.1,0.052,0.052,3.21,795.7,0.0,0.3,1.0,16,both,"0,4,8,12,16,20"
es,2106,598,1499,9,28.4,0.069,0.069,3.17,440.1,0.0,0.3,1.0,16,long,"0,4,8,12,16,20"
es,1702,433,1265,4,25.4,0.031,0.031,1.27,355.6,0.0,0.3,1.0,16,short,"0,4,8,12,16,20"
es,3808,1031,2764,13,27.1,0.052,0.052,3.21,795.7,0.1,0.3,1.0,16,both,"0,4,8,12,16,20"
es,2106,598,1499,9,28.4,0.069,0.069,3.17,440.1,0.1,0.3,1.0,16,long,"0,4,8,12,16,20"
es,1702,433,1265,4,25.4,0.031,0.031,1.27,355.6,0.1,0.3,1.0,16,short,"0,4,8,12,16,20"
es,3791,1028,2750,13,27.1,0.053,0.053,3.23,792.1,0.2,0.3,1.0,16,both,"0,4,8,12,16,20"
es,2098,597,1492,9,28.5,0.07,0.07,3.2,438.4,0.2,0.3,1.0,16,long,"0,4,8,12,16,20"
es,1693,431,1258,4,25.5,0.031,0.031,1.27,353.8,0.2,0.3,1.0,16,short,"0,4,8,12,16,20"
es,3217,888,2321,8,27.6,0.059,0.059,3.34,672.2,0.3,0.3,1.0,16,both,"0,4,8,12,16,20"
es,1773,517,1249,7,29.2,0.079,0.079,3.33,370.5,0.3,0.3,1.0,16,long,"0,4,8,12,16,20"
es,1444,371,1072,1,25.7,0.034,0.034,1.29,301.7,0.3,0.3,1.0,16,short,"0,4,8,12,16,20"
es,1406,421,980,5,29.9,0.089,0.089,3.35,293.8,0.4,0.3,1.0,16,both,"0,4,8,12,16,20"
es,716,242,470,4,33.8,0.139,0.139,3.73,149.6,0.4,0.3,1.0,16,long,"0,4,8,12,16,20"
es,690,179,510,1,25.9,0.037,0.037,0.98,144.2,0.4,0.3,1.0,16,short,"0,4,8,12,16,20"
