asset,entry_time,exit_time,direction,result,ret_r,pnl_pct,entry_price,stop_price,target_price,atr,conf
btc,2024-10-01 15:00:00,2024-10-01 17:00:00,SHORT,WIN,3.0,3.0,62702.33,63226.44,61654.13,349.4,0.522
btc,2024-10-07 16:00:00,2024-10-07 22:00:00,SHORT,WIN,3.0,3.0,63827.0,64411.34,62658.3,389.57,0.515
btc,2024-10-09 10:00:00,2024-10-09 18:00:00,SHORT,WIN,3.0,3.0,62096.41,62405.54,61478.17,206.08,0.556
btc,2024-10-10 09:00:00,2024-10-10 17:00:00,SHORT,WIN,3.0,3.0,60868.2,61270.43,60063.73,268.16,0.543
btc,2024-10-14 20:00:00,2024-10-15 13:00:00,SHORT,LOSS,-1.5,-1.5,65910.97,66521.73,64689.44,407.18,0.603
btc,2024-10-17 08:00:00,2024-10-18 01:00:00,SHORT,LOSS,-1.5,-1.5,67431.48,67831.78,66630.87,266.87,0.549
btc,2024-10-29 17:00:00,2024-10-29 19:00:00,SHORT,LOSS,-1.5,-1.5,72777.35,73360.08,71611.9,388.48,0.545
btc,2024-10-29 19:00:00,2024-10-30 19:00:00,SHORT,EXPIRED,1.88,1.877,72787.38,73490.43,71381.26,468.71,0.516
btc,2024-10-31 08:00:00,2024-10-31 14:00:00,SHORT,WIN,3.0,3.0,72257.55,72796.52,71179.59,359.32,0.631
btc,2024-10-31 14:00:00,2024-11-01 01:00:00,SHORT,WIN,3.0,3.0,70652.59,71164.77,69628.21,341.46,0.555
btc,2024-11-06 15:00:00,2024-11-06 20:00:00,SHORT,LOSS,-1.5,-1.5,74490.74,76010.12,71451.98,1012.92,0.534
btc,2024-11-07 15:00:00,2024-11-07 18:00:00,SHORT,LOSS,-1.5,-1.5,75996.97,76564.16,74862.59,378.13,0.531
btc,2024-11-07 18:00:00,2024-11-08 18:00:00,SHORT,EXPIRED,-0.55,-0.546,76615.94,77273.37,75301.08,438.29,0.619
btc,2024-11-08 18:00:00,2024-11-09 18:00:00,SHORT,EXPIRED,1.02,1.016,76855.35,77540.46,75485.13,456.74,0.537
btc,2024-11-12 08:00:00,2024-11-12 10:00:00,SHORT,WIN,3.0,3.0,89292.75,91100.92,85676.42,1205.44,0.782
btc,2024-11-12 18:00:00,2024-11-13 14:00:00,SHORT,LOSS,-1.5,-1.5,88985.87,91019.69,84918.23,1355.88,0.593
btc,2024-11-13 14:00:00,2024-11-13 16:00:00,SHORT,LOSS,-1.5,-1.5,91753.94,93231.05,88799.7,984.74,0.671
btc,2024-11-13 16:00:00,2024-11-13 21:00:00,SHORT,WIN,3.0,3.0,92446.69,94107.93,89124.2,1107.5,0.628
btc,2024-11-14 08:00:00,2024-11-14 21:00:00,SHORT,WIN,3.0,3.0,90648.89,92339.29,87268.08,1126.94,0.595
btc,2024-11-16 14:00:00,2024-11-17 02:00:00,SHORT,WIN,3.0,3.0,91006.03,91585.63,89846.84,386.4,0.638
btc,2024-11-17 08:00:00,2024-11-17 20:00:00,SHORT,WIN,3.0,3.0,91022.78,91711.94,89644.47,459.44,0.696
btc,2024-11-22 16:00:00,2024-11-23 16:00:00,SHORT,EXPIRED,1.94,1.942,99081.84,100059.46,97126.6,651.75,0.512
btc,2024-11-24 08:00:00,2024-11-24 12:00:00,SHORT,WIN,3.0,3.0,98171.44,98711.71,97090.88,360.18,0.618
btc,2024-11-25 08:00:00,2024-11-25 14:00:00,SHORT,WIN,3.0,3.0,98337.34,99130.57,96750.88,528.82,0.624
btc,2024-11-25 15:00:00,2024-11-25 21:00:00,SHORT,WIN,3.0,3.0,96147.07,97089.43,94262.36,628.24,0.529
btc,2024-11-27 20:00:00,2024-11-28 20:00:00,SHORT,EXPIRED,2.42,2.421,96485.07,97517.52,94420.17,688.3,0.502
btc,2024-11-29 15:00:00,2024-11-30 01:00:00,SHORT,WIN,3.0,3.0,98326.85,99183.24,96614.07,570.93,0.567
btc,2024-12-02 14:00:00,2024-12-02 16:00:00,SHORT,LOSS,-1.5,-1.5,96318.63,97364.39,94227.12,697.17,0.502
btc,2024-12-05 08:00:00,2024-12-05 19:00:00,SHORT,WIN,3.0,3.0,102967.39,104871.31,99159.56,1269.28,0.689
btc,2024-12-05 19:00:00,2024-12-05 22:00:00,SHORT,WIN,3.0,3.0,98968.91,100494.7,95917.34,1017.19,0.521
btc,2024-12-06 18:00:00,2024-12-07 04:00:00,SHORT,WIN,3.0,3.0,101608.45,102747.22,99330.89,759.19,0.529
btc,2024-12-08 13:00:00,2024-12-08 23:00:00,SHORT,LOSS,-1.5,-1.5,100499.56,101161.92,99174.84,441.57,0.514
btc,2024-12-11 18:00:00,2024-12-11 20:00:00,SHORT,LOSS,-1.5,-1.5,100471.89,101471.26,98473.15,666.25,0.536
btc,2024-12-11 20:00:00,2024-12-12 16:00:00,SHORT,LOSS,-1.5,-1.5,101283.09,102366.28,99116.72,722.13,0.644
btc,2024-12-12 17:00:00,2024-12-12 19:00:00,SHORT,WIN,3.0,3.0,101608.11,102440.93,99942.47,555.21,0.545
btc,2024-12-16 17:00:00,2024-12-17 14:00:00,SHORT,LOSS,-1.5,-1.5,107071.74,108102.45,105010.32,687.14,0.59
btc,2024-12-17 14:00:00,2024-12-17 15:00:00,SHORT,WIN,3.0,3.0,108240.09,109041.87,106636.51,534.52,0.617
btc,2024-12-17 15:00:00,2024-12-17 17:00:00,SHORT,LOSS,-1.5,-1.5,106493.29,107492.73,104494.41,666.29,0.503
btc,2024-12-17 17:00:00,2024-12-18 01:00:00,SHORT,WIN,3.0,3.0,107441.66,108508.96,105307.04,711.54,0.681
btc,2024-12-18 20:00:00,2024-12-19 10:00:00,SHORT,LOSS,-1.5,-1.5,100943.16,102295.0,98239.48,901.23,0.514
btc,2024-12-19 10:00:00,2024-12-19 15:00:00,SHORT,WIN,3.0,3.0,102407.19,103558.3,100104.97,767.41,0.614
btc,2024-12-19 15:00:00,2024-12-19 17:00:00,SHORT,WIN,3.0,3.0,100578.98,101700.77,98335.42,747.86,0.599
btc,2024-12-21 08:00:00,2024-12-21 13:00:00,SHORT,WIN,3.0,3.0,98660.01,99607.07,96765.89,631.37,0.665
btc,2024-12-22 08:00:00,2024-12-22 20:00:00,SHORT,WIN,3.0,3.0,96483.87,97394.0,94663.61,606.75,0.589
btc,2024-12-23 09:00:00,2024-12-23 15:00:00,SHORT,WIN,3.0,3.0,95933.56,97170.65,93459.38,824.73,0.527
btc,2024-12-29 08:00:00,2024-12-29 14:00:00,SHORT,WIN,3.0,3.0,94966.43,95334.14,94231.0,245.14,0.507
btc,2025-01-06 18:00:00,2025-01-07 15:00:00,SHORT,WIN,3.0,3.0,101884.0,102932.79,99786.41,699.2,0.551
btc,2025-01-07 17:00:00,2025-01-08 06:00:00,SHORT,WIN,3.0,3.0,97262.22,98135.22,95516.21,582.0,0.514
btc,2025-01-10 08:00:00,2025-01-10 15:00:00,SHORT,WIN,3.0,3.0,94676.39,95576.98,92875.21,600.39,0.544
btc,2025-01-13 08:00:00,2025-01-13 11:00:00,SHORT,WIN,3.0,3.0,92975.27,93904.31,91117.18,619.36,0.531
btc,2025-01-15 19:00:00,2025-01-16 14:00:00,SHORT,WIN,3.0,3.0,99854.84,100828.77,97906.99,649.28,0.505
btc,2025-01-17 16:00:00,2025-01-17 19:00:00,SHORT,LOSS,-1.5,-1.5,104966.4,105818.17,103262.85,567.85,0.537
btc,2025-01-17 19:00:00,2025-01-18 03:00:00,SHORT,WIN,3.0,3.0,105844.76,106898.33,103737.61,702.38,0.554
btc,2025-01-19 09:00:00,2025-01-19 20:00:00,SHORT,LOSS,-1.5,-1.5,105110.12,106096.65,103137.08,657.68,0.509
btc,2025-01-19 20:00:00,2025-01-19 21:00:00,SHORT,WIN,3.0,3.0,106209.32,107354.71,103918.55,763.59,0.636
btc,2025-01-20 08:00:00,2025-01-20 17:00:00,SHORT,WIN,3.0,3.0,108181.09,111061.56,102420.15,1920.31,0.725
btc,2025-01-20 17:00:00,2025-01-21 16:00:00,SHORT,LOSS,-1.5,-1.5,102875.95,106156.31,96315.24,2186.9,0.546
btc,2025-01-21 16:00:00,2025-01-21 18:00:00,SHORT,LOSS,-1.5,-1.5,104911.26,106440.59,101852.59,1019.56,0.519
btc,2025-01-21 18:00:00,2025-01-22 16:00:00,SHORT,WIN,3.0,3.0,106913.4,108525.77,103688.66,1074.91,0.682
btc,2025-01-22 17:00:00,2025-01-23 02:00:00,SHORT,WIN,3.0,3.0,104290.57,105304.07,102263.56,675.67,0.505
btc,2025-01-23 15:00:00,2025-01-23 16:00:00,SHORT,LOSS,-1.5,-1.5,105050.22,106682.35,101785.96,1088.08,0.542
btc,2025-01-23 16:00:00,2025-01-24 16:00:00,SHORT,EXPIRED,-0.53,-0.534,105175.95,106903.27,101721.32,1151.55,0.521
btc,2025-01-24 16:00:00,2025-01-24 18:00:00,SHORT,LOSS,-1.5,-1.5,105790.49,106748.75,103873.98,638.84,0.555
btc,2025-01-24 18:00:00,2025-01-25 05:00:00,SHORT,WIN,3.0,3.0,106176.88,107101.41,104327.83,616.35,0.614
btc,2025-01-31 14:00:00,2025-01-31 15:00:00,SHORT,LOSS,-1.5,-1.5,104414.38,105074.89,103093.38,440.33,0.506
btc,2025-01-31 15:00:00,2025-01-31 18:00:00,SHORT,WIN,3.0,3.0,105502.82,106272.15,103964.16,512.89,0.557
btc,2025-02-01 08:00:00,2025-02-01 22:00:00,SHORT,WIN,3.0,3.0,102008.09,102612.61,100799.06,403.01,0.528
btc,2025-02-02 08:00:00,2025-02-02 17:00:00,SHORT,WIN,3.0,3.0,99820.59,100836.14,97789.47,677.04,0.743
btc,2025-02-02 17:00:00,2025-02-02 19:00:00,SHORT,LOSS,-1.5,-1.5,97080.88,98165.81,94911.02,723.29,0.715
btc,2025-02-02 19:00:00,2025-02-03 00:00:00,SHORT,WIN,3.0,3.0,98197.55,99406.66,95779.34,806.07,0.699
btc,2025-02-03 18:00:00,2025-02-03 19:00:00,SHORT,LOSS,-1.5,-1.5,99995.41,101802.01,96382.23,1204.4,0.551
btc,2025-02-03 19:00:00,2025-02-04 08:00:00,SHORT,WIN,3.0,3.0,102005.89,103877.54,98262.58,1247.77,0.677
btc,2025-02-04 14:00:00,2025-02-04 21:00:00,SHORT,WIN,3.0,3.0,100056.97,101258.5,97653.91,801.02,0.545
btc,2025-02-06 09:00:00,2025-02-06 15:00:00,SHORT,WIN,3.0,3.0,98682.84,99403.16,97242.2,480.21,0.504
btc,2025-02-11 08:00:00,2025-02-11 13:00:00,SHORT,WIN,3.0,3.0,98236.52,98724.88,97259.82,325.57,0.614
btc,2025-02-11 13:00:00,2025-02-11 18:00:00,SHORT,WIN,3.0,3.0,96896.23,97515.19,95658.31,412.64,0.518
btc,2025-02-16 08:00:00,2025-02-16 14:00:00,SHORT,WIN,3.0,3.0,97176.92,97411.97,96706.82,156.7,0.557
btc,2025-02-16 16:00:00,2025-02-16 23:00:00,SHORT,WIN,3.0,3.0,97050.19,97341.98,96466.61,194.53,0.509
btc,2025-02-17 14:00:00,2025-02-17 15:00:00,SHORT,WIN,3.0,3.0,96767.38,97251.67,95798.79,322.86,0.514
btc,2025-02-21 10:00:00,2025-02-21 13:00:00,SHORT,LOSS,-1.5,-1.5,98603.62,99027.12,97756.61,282.34,0.518
btc,2025-02-21 13:00:00,2025-02-21 15:00:00,SHORT,WIN,3.0,3.0,99392.0,99840.62,98494.76,299.08,0.603
btc,2025-02-21 15:00:00,2025-02-21 18:00:00,SHORT,WIN,3.0,3.0,98071.1,98765.61,96682.08,463.01,0.542
btc,2025-02-23 08:00:00,2025-02-23 12:00:00,SHORT,WIN,3.0,3.0,96375.43,96621.21,95883.87,163.85,0.74
btc,2025-02-23 13:00:00,2025-02-23 17:00:00,SHORT,WIN,3.0,3.0,95948.71,96238.94,95368.26,193.48,0.607
btc,2025-02-24 08:00:00,2025-02-24 09:00:00,SHORT,LOSS,-1.5,-1.5,95504.32,96005.12,94502.73,333.86,0.516
btc,2025-02-24 09:00:00,2025-02-24 14:00:00,SHORT,WIN,3.0,3.0,95790.73,96347.85,94676.51,371.41,0.538
btc,2025-02-26 08:00:00,2025-02-26 14:00:00,SHORT,WIN,3.0,3.0,88450.04,89479.41,86391.29,686.25,0.53
btc,2025-02-26 16:00:00,2025-02-26 18:00:00,SHORT,WIN,3.0,3.0,86805.04,87968.86,84477.39,775.88,0.508
btc,2025-02-27 08:00:00,2025-02-27 20:00:00,SHORT,WIN,3.0,3.0,85981.3,87382.43,83179.02,934.09,0.542
btc,2025-02-27 20:00:00,2025-02-27 23:00:00,SHORT,LOSS,-1.5,-1.5,83613.76,84815.88,81209.51,801.42,0.612
btc,2025-03-02 17:00:00,2025-03-03 14:00:00,SHORT,WIN,3.0,3.0,94013.33,95737.23,90565.52,1149.27,0.623
btc,2025-03-03 14:00:00,2025-03-03 19:00:00,SHORT,WIN,3.0,3.0,89657.68,91288.47,86396.1,1087.19,0.582
btc,2025-03-03 19:00:00,2025-03-04 19:00:00,SHORT,EXPIRED,-1.7,-1.702,85657.05,87902.85,81165.46,1497.2,0.562
btc,2025-03-06 08:00:00,2025-03-06 17:00:00,SHORT,WIN,3.0,3.0,91263.92,92380.96,89029.84,744.69,0.567
btc,2025-03-06 17:00:00,2025-03-06 22:00:00,SHORT,LOSS,-1.5,-1.5,88692.0,90098.91,85878.18,937.94,0.582
btc,2025-03-07 09:00:00,2025-03-07 14:00:00,SHORT,LOSS,-1.5,-1.5,88965.38,90932.52,85031.08,1311.43,0.561
btc,2025-03-07 14:00:00,2025-03-07 16:00:00,SHORT,WIN,3.0,3.0,90461.63,91988.56,87407.79,1017.95,0.575
btc,2025-03-07 16:00:00,2025-03-07 18:00:00,SHORT,LOSS,-1.5,-1.5,87027.67,88578.63,83925.76,1033.97,0.568
btc,2025-03-07 18:00:00,2025-03-08 18:00:00,SHORT,EXPIRED,2.19,2.188,88522.32,90243.29,85080.38,1147.31,0.509
btc,2025-03-09 08:00:00,2025-03-09 10:00:00,SHORT,WIN,3.0,3.0,85802.27,86209.09,84988.65,271.21,0.684
btc,2025-03-09 10:00:00,2025-03-09 13:00:00,SHORT,WIN,3.0,3.0,84854.59,85301.71,83960.34,298.08,0.674
btc,2025-03-09 13:00:00,2025-03-09 16:00:00,SHORT,WIN,3.0,3.0,83788.2,84352.39,82659.8,376.13,0.605
btc,2025-03-09 16:00:00,2025-03-09 20:00:00,SHORT,LOSS,-1.5,-1.5,82535.22,83290.56,81024.53,503.56,0.605
btc,2025-03-10 09:00:00,2025-03-10 14:00:00,SHORT,WIN,3.0,3.0,82369.44,83827.63,79453.05,972.13,0.554
btc,2025-03-11 18:00:00,2025-03-12 18:00:00,SHORT,EXPIRED,0.68,0.683,83191.73,84679.47,80216.26,991.83,0.53
btc,2025-03-17 17:00:00,2025-03-18 06:00:00,SHORT,WIN,3.0,3.0,84228.18,85077.49,82529.56,566.21,0.53
btc,2025-03-20 08:00:00,2025-03-20 16:00:00,SHORT,WIN,3.0,3.0,86277.97,87175.14,84483.63,598.11,0.601
btc,2025-03-24 13:00:00,2025-03-24 14:00:00,SHORT,LOSS,-1.5,-1.5,87659.22,88333.02,86311.61,449.2,0.539
btc,2025-03-24 14:00:00,2025-03-25 03:00:00,SHORT,WIN,3.0,3.0,87949.91,88657.71,86534.3,471.87,0.515
btc,2025-03-25 15:00:00,2025-03-26 14:00:00,SHORT,WIN,3.0,3.0,87877.5,88556.44,86519.63,452.62,0.518
btc,2025-03-27 18:00:00,2025-03-28 05:00:00,SHORT,WIN,3.0,3.0,87248.74,87919.3,85907.63,447.04,0.51
btc,2025-03-28 08:00:00,2025-03-28 15:00:00,SHORT,WIN,3.0,3.0,85212.05,85819.54,83997.08,404.99,0.529
btc,2025-03-29 08:00:00,2025-03-29 10:00:00,SHORT,WIN,3.0,3.0,83885.6,84365.68,82925.45,320.05,0.546
btc,2025-03-30 08:00:00,2025-03-30 16:00:00,SHORT,WIN,3.0,3.0,83376.54,83840.14,82449.34,309.07,0.649
btc,2025-03-30 16:00:00,2025-03-30 19:00:00,SHORT,LOSS,-1.5,-1.5,82263.73,82783.08,81225.05,346.23,0.59
btc,2025-03-30 19:00:00,2025-03-31 00:00:00,SHORT,WIN,3.0,3.0,82528.14,83079.81,81424.81,367.78,0.55
btc,2025-03-31 14:00:00,2025-04-01 10:00:00,SHORT,LOSS,-1.5,-1.5,83497.83,84433.08,81627.33,623.5,0.598
btc,2025-04-02 20:00:00,2025-04-02 22:00:00,SHORT,WIN,3.0,3.0,85651.55,86906.51,83141.61,836.64,0.529
btc,2025-04-04 08:00:00,2025-04-04 10:00:00,SHORT,WIN,3.0,3.0,84376.12,85130.14,82868.08,502.68,0.64
btc,2025-04-04 16:00:00,2025-04-05 16:00:00,SHORT,EXPIRED,0.77,0.773,83362.6,84619.5,80848.81,837.93,0.569
btc,2025-04-06 08:00:00,2025-04-06 13:00:00,SHORT,WIN,3.0,3.0,82990.66,83351.56,82268.88,240.6,0.877
btc,2025-04-06 13:00:00,2025-04-06 14:00:00,SHORT,LOSS,-1.5,-1.5,82264.37,82628.18,81536.73,242.55,0.809
btc,2025-04-06 14:00:00,2025-04-06 17:00:00,SHORT,WIN,3.0,3.0,82555.71,82961.03,81745.07,270.21,0.742
btc,2025-04-06 17:00:00,2025-04-06 18:00:00,SHORT,WIN,3.0,3.0,80709.66,81275.98,79577.03,377.55,0.776
btc,2025-04-06 18:00:00,2025-04-06 19:00:00,SHORT,LOSS,-1.5,-1.5,78934.62,79698.66,77406.54,509.36,0.716
btc,2025-04-06 19:00:00,2025-04-06 22:00:00,SHORT,WIN,3.0,3.0,79597.07,80433.07,77925.08,557.33,0.717
btc,2025-04-08 11:00:00,2025-04-08 16:00:00,SHORT,WIN,3.0,3.0,79980.86,81041.71,77859.15,707.24,0.674
btc,2025-04-08 16:00:00,2025-04-09 01:00:00,SHORT,WIN,3.0,3.0,77427.8,78428.52,75426.37,667.15,0.519
btc,2025-04-09 19:00:00,2025-04-10 15:00:00,SHORT,WIN,3.0,3.0,82227.61,83941.26,78800.31,1142.43,0.629
btc,2025-04-11 17:00:00,2025-04-12 14:00:00,SHORT,LOSS,-1.5,-1.5,83846.59,85055.87,81428.02,806.19,0.512
btc,2025-04-12 18:00:00,2025-04-12 20:00:00,SHORT,LOSS,-1.5,-1.5,85144.72,85839.17,83755.81,462.97,0.512
btc,2025-04-12 20:00:00,2025-04-13 13:00:00,SHORT,WIN,3.0,3.0,85564.95,86327.15,84040.56,508.13,0.632
btc,2025-04-15 11:00:00,2025-04-15 13:00:00,SHORT,LOSS,-1.5,-1.5,85554.7,86084.67,84494.77,353.31,0.536
btc,2025-04-15 13:00:00,2025-04-15 17:00:00,SHORT,WIN,3.0,3.0,85642.75,86230.13,84467.99,391.59,0.544
btc,2025-04-15 19:00:00,2025-04-16 14:00:00,SHORT,LOSS,-1.5,-1.5,84010.52,84690.97,82649.64,453.63,0.503
btc,2025-04-17 16:00:00,2025-04-18 16:00:00,SHORT,EXPIRED,1.2,1.201,84929.88,85529.69,83730.27,399.87,0.547
btc,2025-04-19 09:00:00,2025-04-19 16:00:00,SHORT,WIN,3.0,3.0,85355.9,85655.08,84757.54,199.45,0.518
btc,2025-04-23 16:00:00,2025-04-24 08:00:00,SHORT,WIN,3.0,3.0,93665.23,94571.34,91853.02,604.07,0.504
btc,2025-04-24 19:00:00,2025-04-25 01:00:00,SHORT,LOSS,-1.5,-1.5,93678.23,94348.52,92337.66,446.86,0.525
btc,2025-04-25 11:00:00,2025-04-25 14:00:00,SHORT,LOSS,-1.5,-1.5,94618.3,95325.96,93202.97,471.78,0.514
btc,2025-04-25 14:00:00,2025-04-26 14:00:00,SHORT,EXPIRED,2.22,2.221,95521.48,96357.29,93849.88,557.2,0.584
btc,2025-04-28 08:00:00,2025-04-28 11:00:00,SHORT,LOSS,-1.5,-1.5,94719.82,95276.12,93607.22,370.87,0.517
btc,2025-04-30 08:00:00,2025-04-30 13:00:00,SHORT,WIN,3.0,3.0,94725.25,95283.37,93609.02,372.08,0.518
btc,2025-05-01 14:00:00,2025-05-02 14:00:00,SHORT,EXPIRED,-2.16,-2.157,96862.96,97506.77,95575.35,429.2,0.524
btc,2025-05-02 14:00:00,2025-05-02 21:00:00,SHORT,WIN,3.0,3.0,97788.73,98351.56,96663.06,375.22,0.51
btc,2025-05-04 19:00:00,2025-05-04 22:00:00,SHORT,WIN,3.0,3.0,95571.0,95901.97,94909.05,220.65,0.568
btc,2025-05-05 18:00:00,2025-05-06 13:00:00,SHORT,WIN,3.0,3.0,94726.62,95326.61,93526.62,400.0,0.522
btc,2025-05-12 08:00:00,2025-05-12 14:00:00,SHORT,WIN,3.0,3.0,104622.99,105440.89,102987.2,545.26,0.87
btc,2025-05-13 17:00:00,2025-05-14 17:00:00,SHORT,EXPIRED,1.91,1.912,104288.93,105104.72,102657.35,543.86,0.7
btc,2025-05-16 15:00:00,2025-05-17 01:00:00,SHORT,WIN,3.0,3.0,104135.72,104729.79,102947.57,396.05,0.541
btc,2025-05-22 17:00:00,2025-05-23 11:00:00,SHORT,WIN,3.0,3.0,111539.71,112483.77,109651.59,629.37,0.504
btc,2025-05-23 11:00:00,2025-05-23 12:00:00,SHORT,WIN,3.0,3.0,109068.38,109855.03,107495.06,524.44,0.535
btc,2025-05-24 10:00:00,2025-05-25 01:00:00,SHORT,WIN,3.0,3.0,109105.75,110000.85,107315.55,596.73,0.607
btc,2025-05-26 12:00:00,2025-05-27 01:00:00,SHORT,WIN,3.0,3.0,109944.59,110553.14,108727.47,405.71,0.505
btc,2025-05-27 14:00:00,2025-05-27 16:00:00,SHORT,LOSS,-1.5,-1.5,109330.87,110290.9,107410.81,640.02,0.526
btc,2025-05-27 16:00:00,2025-05-28 10:00:00,SHORT,WIN,3.0,3.0,110256.05,111143.36,108481.44,591.54,0.531
btc,2025-05-29 08:00:00,2025-05-29 14:00:00,SHORT,WIN,3.0,3.0,108488.73,109231.24,107003.7,495.01,0.594
btc,2025-05-30 12:00:00,2025-05-30 16:00:00,SHORT,WIN,3.0,3.0,105738.05,106661.5,103891.15,615.63,0.531
btc,2025-06-04 09:00:00,2025-06-04 13:00:00,SHORT,WIN,3.0,3.0,105876.09,106393.16,104841.93,344.72,0.535
btc,2025-06-04 15:00:00,2025-06-05 13:00:00,SHORT,LOSS,-1.5,-1.5,105398.48,105928.61,104338.21,353.42,0.597
btc,2025-06-10 20:00:00,2025-06-11 20:00:00,SHORT,EXPIRED,1.82,1.824,109977.26,110852.01,108227.76,583.17,0.537
btc,2025-06-11 20:00:00,2025-06-12 04:00:00,SHORT,WIN,3.0,3.0,108913.38,109544.96,107650.21,421.05,0.646
btc,2025-06-16 16:00:00,2025-06-16 19:00:00,SHORT,LOSS,-1.5,-1.5,107837.9,108460.0,106593.69,414.74,0.539
btc,2025-06-16 19:00:00,2025-06-16 23:00:00,SHORT,WIN,3.0,3.0,108497.36,109165.33,107161.41,445.32,0.609
btc,2025-06-17 09:00:00,2025-06-17 15:00:00,SHORT,WIN,3.0,3.0,106154.62,107035.6,104392.65,587.32,0.557
btc,2025-06-19 08:00:00,2025-06-20 07:00:00,SHORT,LOSS,-1.5,-1.5,104768.24,105462.09,103380.54,462.57,0.552
btc,2025-06-20 08:00:00,2025-06-20 14:00:00,SHORT,WIN,3.0,3.0,106013.64,106592.77,104855.38,386.09,0.564
btc,2025-06-21 11:00:00,2025-06-21 18:00:00,SHORT,WIN,3.0,3.0,103895.76,104259.33,103168.61,242.38,0.5
btc,2025-06-26 14:00:00,2025-06-27 14:00:00,SHORT,EXPIRED,2.6,2.602,107492.78,108042.98,106392.38,366.8,0.556
btc,2025-06-27 15:00:00,2025-06-28 15:00:00,SHORT,EXPIRED,-0.4,-0.397,107394.01,107968.67,106244.69,383.1,0.577
btc,2025-07-01 10:00:00,2025-07-01 14:00:00,SHORT,LOSS,-1.5,-1.5,106475.36,106928.78,105568.52,302.28,0.512
btc,2025-07-14 08:00:00,2025-07-14 15:00:00,SHORT,WIN,3.0,3.0,122566.45,123603.36,120492.62,691.27,0.64
btc,2025-07-14 16:00:00,2025-07-15 03:00:00,SHORT,WIN,3.0,3.0,120258.16,121555.84,117662.78,865.12,0.652
btc,2025-07-16 16:00:00,2025-07-17 12:00:00,SHORT,WIN,3.0,3.0,119312.91,120114.33,117710.09,534.27,0.534
btc,2025-07-21 08:00:00,2025-07-21 18:00:00,SHORT,WIN,3.0,3.0,119021.6,119868.81,117327.18,564.81,0.556
btc,2025-07-24 17:00:00,2025-07-25 01:00:00,SHORT,WIN,3.0,3.0,119200.41,120138.9,117323.41,625.67,0.505
btc,2025-07-28 08:00:00,2025-07-28 17:00:00,SHORT,WIN,3.0,3.0,119103.72,119726.94,117857.27,415.48,0.562
btc,2025-07-29 08:00:00,2025-07-29 15:00:00,SHORT,WIN,3.0,3.0,118854.84,119560.08,117444.35,470.16,0.552
btc,2025-07-30 08:00:00,2025-07-30 18:00:00,SHORT,WIN,3.0,3.0,118409.88,119000.94,117227.75,394.04,0.52
btc,2025-07-31 09:00:00,2025-07-31 18:00:00,SHORT,WIN,3.0,3.0,118587.57,119071.1,117620.5,322.36,0.505
btc,2025-08-01 08:00:00,2025-08-01 12:00:00,SHORT,LOSS,-1.5,-1.5,114703.29,115710.21,112689.46,671.28,0.529
btc,2025-08-01 12:00:00,2025-08-01 19:00:00,SHORT,WIN,3.0,3.0,115767.2,116788.55,113724.48,680.9,0.594
btc,2025-08-04 16:00:00,2025-08-05 03:00:00,SHORT,WIN,3.0,3.0,115362.62,115912.5,114262.87,366.59,0.551
btc,2025-08-06 16:00:00,2025-08-07 10:00:00,SHORT,LOSS,-1.5,-1.5,115129.02,115835.78,113715.49,471.18,0.529
btc,2025-08-07 19:00:00,2025-08-08 19:00:00,SHORT,EXPIRED,1.99,1.993,117494.3,118289.59,115903.7,530.2,0.553
btc,2025-08-11 08:00:00,2025-08-11 12:00:00,SHORT,WIN,3.0,3.0,121732.27,122635.91,119925.0,602.43,0.585
btc,2025-08-11 13:00:00,2025-08-12 13:00:00,SHORT,EXPIRED,1.69,1.693,120021.54,121090.86,117882.9,712.88,0.529
btc,2025-08-17 08:00:00,2025-08-17 18:00:00,SHORT,WIN,3.0,3.0,118419.77,118754.32,117750.67,223.03,0.52
btc,2025-08-21 08:00:00,2025-08-21 17:00:00,SHORT,WIN,3.0,3.0,113624.09,114308.58,112255.09,456.33,0.502
btc,2025-08-22 14:00:00,2025-08-22 15:00:00,SHORT,LOSS,-1.5,-1.5,115893.4,116985.09,113710.01,727.8,0.542
btc,2025-08-22 15:00:00,2025-08-23 15:00:00,SHORT,EXPIRED,2.22,2.223,116548.16,117724.22,114196.06,784.04,0.545
btc,2025-08-24 08:00:00,2025-08-24 19:00:00,SHORT,WIN,3.0,3.0,114767.29,115138.23,114025.41,247.29,0.722
btc,2025-08-25 14:00:00,2025-08-25 20:00:00,SHORT,WIN,3.0,3.0,112205.3,113124.23,110367.46,612.62,0.543
btc,2025-08-28 11:00:00,2025-08-29 01:00:00,SHORT,WIN,3.0,3.0,112917.17,113574.83,111601.86,438.44,0.52
btc,2025-09-05 08:00:00,2025-09-05 14:00:00,SHORT,WIN,3.0,3.0,112632.77,113405.04,111088.24,514.84,0.555
btc,2025-09-16 17:00:00,2025-09-17 05:00:00,SHORT,LOSS,-1.5,-1.5,116555.5,117174.82,115316.85,412.88,0.536
btc,2025-09-23 08:00:00,2025-09-23 18:00:00,SHORT,WIN,3.0,3.0,113181.2,113863.1,111817.4,454.6,0.585
btc,2025-09-24 16:00:00,2025-09-25 03:00:00,SHORT,WIN,3.0,3.0,113755.84,114407.24,112453.05,434.26,0.521
